1024 2048
110 377 66
835 225 709
496 392 738
237 487 70
855 985 679
274 983 798
659 181 700
395 461 854
657 161 383
276 925 30
136 954 997
68 73 509
532 527 748
850 624 267
897 233 857
194 47 414
679 419 503
669 694 207
326 709 716
144 21 116
489 311 822
13 395 303
154 215 1024
512 859 464
654 443 303
652 591 164
548 282 849
944 728 232
493 637 467
239 564 180
928 1019 193
300 93 61
15 1015 260
734 476 903
547 811 299
487 728 89
876 518 442
895 234 548
937 364 601
345 798 424
490 1015 190
708 906 715
250 849 299
640 315 388
123 573 387
590 770 988
562 283 1001
376 127 887
182 147 548
530 870 725
444 708 515
153 266 672
499 730 693
224 635 888
266 953 79
551 930 966
352 281 368
416 266 437
398 250 406
207 965 221
141 364 198
856 801 655
598 580 319
972 1021 220
886 408 800
235 158 167
369 247 959
60 747 168
512 56 445
269 318 742
237 518 718
511 104 624
942 913 440
5 138 879
212 861 937
65 326 658
962 540 313
721 724 738
862 251 947
486 810 599
83 858 965
349 113 390
236 80 413
881 859 110
580 310 46
701 235 368
961 911 861
1023 157 644
467 612 737
789 7 943
518 925 735
269 431 875
193 890 11
172 217 56
419 125 24
32 587 534
883 493 429
619 860 1002
728 269 59
363 251 318
699 613 933
72 922 223
541 531 789
430 218 185
259 507 390
452 348 7
715 713 541
13 756 948
499 158 109
962 194 728
482 428 620
358 826 191
56 711 823
368 476 797
175 85 901
659 466 84
240 578 231
612 835 902
1000 748 893
714 884 432
280 435 787
830 164 240
75 562 637
791 938 196
235 951 768
963 382 22
950 104 197
117 215 913
180 478 558
297 141 841
442 1003 393
794 435 238
543 507 391
206 919 592
174 652 299
992 577 390
869 540 117
971 333 647
623 121 300
806 805 601
830 174 1018
166 237 1000
311 149 153
5 197 894
533 869 976
386 808 352
711 525 435
686 297 762
14 584 567
231 471 910
901 565 10
274 67 3
298 169 65
485 253 326
834 831 1011
759 840 85
1000 57 713
987 1013 459
608 853 154
683 1007 809
178 715 981
112 869 238
889 155 590
296 557 343
61 189 379
913 905 62
106 510 380
233 901 175
263 841 913
22 411 681
132 512 456
113 484 956
219 660 735
360 850 311
172 1019 205
234 691 246
365 385 1016
1016 9 635
444 867 903
474 569 195
68 123 264
393 50 765
795 175 479
580 161 536
380 329 29
341 933 441
491 185 932
234 103 567
756 670 745
363 718 648
925 369 231
349 1010 154
839 513 485
801 963 986
240 519 921
1002 523 576
122 917 269
367 437 288
312 1023 663
721 77 137
316 193 537
631 681 294
22 1013 608
38 763 333
395 350 477
907 923 962
136 77 520
547 777 380
384 191 26
632 593 272
737 878 8
1012 911 327
407 633 875
137 756 18
427 703 81
180 682 504
591 353 23
358 220 835
403 179 774
453 601 110
98 65 928
125 840 1000
648 20 782
159 521 378
117 406 652
652 1019 636
77 340 712
731 828 958
281 1005 352
219 777 290
504 373 897
998 958 553
72 161 485
659 971 977
931 289 660
218 854 307
413 952 946
588 88 130
374 551 882
237 670 81
192 632 825
664 572 208
369 569 860
35 414 941
797 436 261
289 77 445
257 895 975
732 690 680
351 98 578
452 978 284
265 420 693
273 857 266
711 834 692
281 116 448
526 447 784
340 916 982
443 296 559
655 661 1017
646 274 762
633 681 66
796 1005 986
870 631 547
603 280 329
459 861 107
412 708 686
462 852 403
546 559 676
80 42 794
326 121 968
92 580 437
156 327 792
999 330 429
878 410 407
115 439 949
344 775 857
475 553 358
171 879 92
532 704 614
100 877 460
147 473 540
326 329 424
699 744 965
46 394 825
990 572 367
464 395 240
172 297 137
460 941 172
267 365 703
713 806 392
862 705 605
289 628 1011
920 12 582
640 148 291
695 809 353
283 679 958
72 374 213
56 671 737
967 746 643
999 767 290
180 951 702
887 374 39
7 759 904
408 666 607
28 343 66
638 365 279
551 315 596
642 141 80
697 374 148
461 63 270
286 253 386
590 66 199
684 850 254
885 616 11
1001 828 601
720 427 596
507 187 469
696 758 74
392 497 831
588 883 180
658 892 990
294 366 410
436 961 168
491 665 820
58 178 96
910 721 826
803 257 351
643 698 997
868 630 828
728 1022 672
140 403 413
951 925 347
544 232 840
892 672 303
645 9 464
475 143 220
932 944 189
537 29 127
470 275 678
351 820 661
992 535 123
822 781 32
86 262 908
688 240 742
683 103 572
614 203 742
743 593 1024
902 822 826
472 414 146
627 717 741
941 810 182
363 608 634
80 491 49
946 613 805
815 379 690
974 303 199
278 206 799
352 113 77
177 555 951
115 694 132
29 36 512
374 553 923
412 898 912
125 680 875
721 241 376
185 893 202
369 142 209
919 697 759
884 947 609
647 458 958
131 200 295
100 115 893
82 603 439
690 922 209
223 528 331
84 466 634
936 777 345
341 43 988
828 710 520
787 576 393
256 489 760
889 908 119
770 733 952
833 912 483
632 212 612
731 703 776
152 69 468
742 326 311
180 292 57
18 104 640
50 411 905
582 322 850
26 117 314
507 171 369
701 521 791
692 15 613
48 280 662
111 1014 172
997 892 1014
555 542 254
893 581 106
832 86 393
314 23 280
256 131 707
665 575 950
332 894 884
808 625 508
622 318 52
409 229 981
996 110 541
226 399 138
205 895 482
232 537 339
889 241 788
91 476 879
185 779 498
938 526 643
968 283 895
973 975 520
480 78 870
583 483 34
414 993 134
768 471 515
569 136 704
189 830 112
177 497 458
995 28 322
907 77 578
643 458 683
461 947 110
861 663 606
528 781 282
799 494 660
813 144 801
738 174 571
9 769 64
851 19 86
925 21 397
17 869 230
718 161 12
435 333 525
609 462 764
476 367 386
197 301 839
632 688 283
558 838 870
527 288 208
522 303 213
448 29 731
522 153 845
333 21 479
972 958 28
293 342 675
510 114 352
387 49 232
798 802 739
105 257 734
274 146 259
71 591 787
952 933 919
535 637 798
357 852 467
456 208 24
470 513 801
900 908 318
952 860 449
193 476 158
635 944 419
643 856 430
95 901 193
147 491 245
820 916 372
778 1007 38
465 815 571
655 682 53
596 735 246
133 374 502
65 423 330
102 772 330
117 686 159
616 555 769
667 628 354
949 898 327
23 163 473
602 372 517
91 581 770
496 731 384
626 247 506
869 573 649
523 360 300
792 365 178
496 629 201
201 385 190
74 181 82
564 111 61
530 72 397
180 407 45
789 802 757
179 545 935
1018 872 959
844 226 290
777 439 446
812 190 788
740 774 952
661 188 827
992 893 453
332 670 878
96 655 612
80 970 30
9 287 476
450 207 213
561 744 840
770 155 858
699 506 645
645 427 876
912 392 984
611 18 113
893 828 15
522 886 733
323 342 867
262 846 600
187 797 89
651 986 444
952 392 22
548 484 191
551 36 420
183 128 984
768 373 177
89 883 214
487 393 922
1012 10 1001
524 693 450
927 643 398
81 122 395
794 102 97
629 388 62
45 675 943
154 691 200
320 914 797
573 873 812
355 155 274
7 453 299
929 974 79
832 907 558
524 988 945
154 778 367
664 855 840
490 910 397
378 140 17
782 254 416
687 348 345
124 670 974
306 241 275
687 907 550
759 497 87
96 628 519
327 703 748
216 367 577
510 204 675
151 842 394
364 89 324
653 371 502
208 541 1021
120 739 491
817 390 166
348 1004 346
32 113 1000
353 315 690
468 6 779
411 597 85
175 527 219
533 580 794
978 758 973
508 768 83
824 999 202
43 551 566
833 366 198
776 373 652
597 44 13
379 777 910
598 85 1013
637 763 269
658 628 827
1012 823 762
28 727 810
70 541 410
939 7 524
708 279 509
705 191 374
539 838 1013
966 544 1018
432 749 19
2 484 36
990 739 818
241 575 615
35 303 806
985 357 438
79 819 61
746 541 721
397 201 398
113 677 538
73 864 231
203 243 97
832 210 758
612 530 704
752 114 62
27 293 680
590 524 345
719 415 407
166 1017 394
932 93 218
113 786 502
891 466 111
95 924 821
748 82 387
699 933 883
1014 863 323
520 449 284
925 13 1019
688 319 209
953 559 617
632 957 169
427 242 456
935 704 185
558 696 919
535 185 659
268 933 857
202 662 990
738 520 583
417 673 658
458 1012 54
346 255 231
182 364 41
29 185 1008
697 910 750
683 889 209
564 904 597
447 133 34
632 693 957
1001 311 392
626 786 574
928 369 319
39 142 726
338 694 701
23 237 416
995 775 735
453 648 264
944 852 640
1009 190 129
126 370 40
650 795 547
617 830 1021
969 557 662
923 62 30
584 734 900
512 289 474
560 297 952
390 848 725
282 25 918
456 917 427
546 523 438
432 735 809
83 189 80
756 647 185
957 631 588
450 696 847
249 741 948
76 13 138
234 212 682
1000 1002 936
395 702 95
472 887 791
844 687 886
967 243 272
267 29 318
846 464 744
389 541 858
869 649 102
828 964 659
269 907 1000
456 156 718
491 987 393
895 177 767
84 404 11
86 916 584
53 845 175
1020 148 393
688 591 340
200 710 395
724 444 263
1 644 773
960 904 898
299 839 286
715 327 147
292 861 722
725 787 558
756 56 744
635 259 846
871 689 544
693 913 737
2 62 134
444 391 485
414 995 263
766 490 964
598 901 94
883 414 219
596 949 858
907 103 836
344 311 503
263 780 914
305 308 396
541 585 106
499 165 678
779 164 644
662 70 612
980 453 706
823 303 547
487 363 827
316 983 771
913 875 50
370 446 175
410 919 830
1020 845 909
51 615 743
271 682 86
76 120 755
86 959 852
100 369 658
320 793 942
491 314 537
699 794 706
855 33 326
170 945 73
215 337 596
506 605 365
820 250 751
163 818 954
576 136 943
367 815 828
43 739 699
337 636 71
722 325 706
90 91 818
836 909 365
949 502 138
362 554 1013
835 172 83
1018 102 73
673 1022 798
853 389 832
629 568 251
366 833 390
1000 804 717
845 472 896
390 385 692
737 968 875
15 528 458
488 492 552
233 84 238
286 774 852
795 711 161
31 226 872
462 418 420
435 918 938
62 994 1018
661 499 925
623 384 219
176 938 803
945 30 848
768 699 887
966 875 1001
721 518 933
197 369 947
357 563 860
732 473 812
766 159 492
530 261 535
550 104 121
592 475 976
87 620 421
401 391 74
898 845 138
692 923 470
694 465 722
835 520 787
890 926 288
429 899 938
620 499 763
174 852 983
3 524 939
831 880 323
444 963 32
1018 519 434
389 455 252
803 583 27
238 212 560
224 37 535
284 672 767
355 672 3
777 827 499
730 633 829
260 924 32
944 297 231
328 316 28
900 534 324
641 192 305
464 952 882
986 242 424
393 786 837
527 307 732
558 266 111
547 558 218
128 140 211
459 626 710
295 575 480
981 625 333
153 865 660
649 687 856
201 572 811
867 696 398
445 192 421
874 638 196
1011 819 976
86 236 210
935 634 15
339 456 162
731 199 248
603 301 862
174 92 242
280 378 520
116 449 738
512 693 610
830 690 689
975 915 296
552 20 514
620 492 741
177 254 671
161 27 231
994 3 237
116 665 128
144 929 928
314 571 877
833 538 680
316 240 483
13 470 358
656 795 762
642 795 486
463 202 290
439 699 349
524 937 730
434 698 987
36 380 22
1019 563 41
768 707 28
584 793 149
308 907 763
915 620 672
289 406 411
469 237 413
906 993 663
911 472 400
930 932 695
753 95 481
569 177 239
151 489 624
136 340 499
64 721 627
39 57 993
12 404 312
689 560 75
504 18 117
30 862 190
427 862 999
170 344 844
820 473 922
144 354 238
613 330 196
938 851 287
286 866 1020
181 777 147
692 957 477
570 442 861
373 485 702
396 219 862
715 993 684
680 980 685
84 826 290
830 90 952
193 346 556
547 565 676
739 359 745
114 225 414
671 320 21
451 339 835
848 417 47
501 614 467
260 964 152
621 286 758
928 580 150
99 1004 125
39 366 1008
316 747 253
990 515 470
229 642 283
109 902 361
88 10 17
406 259 779
544 112 601
434 637 835
442 977 703
516 469 116
58 955 1023
350 471 634
491 892 237
973 45 941
143 409 722
381 968 490
37 781 183
786 335 497
328 530 979
454 713 707
971 979 1009
213 138 890
453 869 979
513 311 358
654 819 124
548 755 233
817 948 687
256 267 602
535 92 467
970 465 164
960 544 963
462 780 153
26 637 248
30 235 492
207 588 773
129 1005 246
75 610 409
675 281 236
754 147 515
811 866 984
884 697 753
591 596 130
123 106 638
150 243 911
956 180 800
552 681 649
111 996 1006
930 563 231
35 343 64
821 403 870
186 778 595
428 210 671
717 138 760
725 985 632
509 584 378
431 70 473
774 411 808
962 168 403
830 469 851
481 517 798
252 82 658
854 853 133
968 48 334
12 445 325
317 322 979
267 432 707
121 463 144
645 14 546
974 894 807
892 172 96
433 125 822
154 72 498
207 176 807
549 92 723
895 284 172
642 841 408
744 616 775
40 388 214
953 628 221
108 872 673
168 974 838
581 215 894
1011 903 712
589 231 749
779 765 988
108 668 800
467 649 231
212 897 584
90 555 669
578 501 952
627 444 900
589 984 774
878 527 989
585 808 507
511 898 842
204 668 452
312 60 945
741 529 1005
554 117 958
943 606 754
98 314 820
760 334 154
918 936 421
397 524 569
491 302 212
783 412 761
668 894 867
622 20 552
809 825 776
5 352 509
667 715 965
682 683 903
454 888 124
556 181 773
110 437 308
51 777 157
456 956 558
892 572 322
81 1010 811
1008 525 961
597 802 813
688 389 315
152 788 655
729 325 687
754 444 755
931 231 306
907 500 403
367 996 312
1021 959 675
284 793 596
424 88 397
281 222 858
942 75 760
21 1 733
49 385 440
453 429 792
997 742 313
223 465 82
739 90 780
564 465 325
639 6 18
471 314 600
35 104 788
258 300 883
987 682 389
33 664 625
45 910 878
452 286 261
939 911 749
987 237 850
254 598 322
128 689 797
317 17 401
428 881 1021
122 721 672
944 153 933
204 232 343
219 619 52
406 904 815
603 180 103
693 598 768
940 411 688
628 531 560
64 881 437
327 230 294
251 551 788
604 586 935
969 664 340
820 558 802
291 231 383
225 204 441
691 493 318
0 674 820
297 978 607
664 54 428
20 315 940
653 833 7
774 308 850
58 470 785
388 901 475
34 1020 245
738 613 445
111 350 940
238 993 1024
823 795 927
320 237 476
482 881 340
28 975 603
220 555 849
425 334 280
254 384 960
636 104 911
124 176 96
418 404 31
799 917 153
284 426 549
75 30 819
682 749 628
467 267 672
995 396 386
192 565 67
126 900 16
78 289 364
451 173 15
890 414 654
982 1019 421
43 887 410
952 462 896
638 349 349
672 191 343
427 70 270
54 874 689
540 845 853
952 91 907
807 48 847
270 676 533
130 218 587
887 580 729
715 708 208
724 545 398
682 953 113
234 527 223
32 184 959
404 608 623
631 280 654
806 311 142
658 282 352
127 864 914
493 505 855
526 316 774
523 663 734
656 373 507
100 432 888
702 812 496
600 208 57
42 764 565
265 698 577
914 757 125
193 47 901
6 703 668
559 833 156
125 326 51
878 985 596
267 949 309
20 1023 423
982 147 424
416 568 916
331 969 1019
591 17 121
183 704 37
962 726 444
724 445 319
417 1007 612
503 930 349
450 844 797
693 720 398
122 785 482
521 431 267
489 195 143
489 108 1001
547 300 889
1010 967 139
251 23 965
909 526 153
375 968 977
161 559 840
163 579 13
500 107 390
685 818 395
885 270 808
18 39 300
816 881 708
481 375 348
412 332 575
588 55 901
124 289 619
608 413 938
621 41 253
294 928 212
337 789 727
552 599 943
144 402 444
891 943 676
927 699 857
1002 418 708
322 741 763
285 651 272
474 999 260
328 54 840
160 424 213
294 280 693
803 555 95
356 576 513
879 50 843
405 827 482
336 278 1013
343 605 537
347 550 542
627 372 700
554 425 953
480 868 1020
887 1018 555
614 28 490
587 202 861
130 598 1011
264 267 288
679 573 785
971 194 142
859 699 871
972 588 741
521 526 796
872 979 584
633 184 316
745 897 996
687 986 433
553 501 44
693 439 752
780 358 908
247 798 1010
572 590 595
513 888 277
239 896 756
473 32 89
450 987 640
525 316 993
557 580 235
902 179 236
78 641 1001
1008 552 619
111 67 384
73 963 12
962 652 938
327 958 543
365 502 414
59 493 1017
852 1002 867
415 537 1003
801 387 995
1003 344 118
763 296 727
487 856 848
330 939 146
274 487 304
694 509 363
16 299 646
979 454 828
426 842 311
35 73 729
873 568 424
111 333 552
318 897 808
456 353 799
452 414 200
952 746 295
849 44 1006
95 566 287
925 747 952
749 22 31
729 389 150
720 875 111
556 939 735
578 828 563
823 794 541
464 216 56
708 779 793
0 409 498
835 469 659
529 981 354
774 401 701
345 166 602
920 268 59
865 601 329
879 21 1020
148 445 136
563 756 904
213 635 837
835 486 901
561 280 354
309 436 224
426 1013 423
5 919 936
601 781 418
434 22 272
279 331 374
898 805 104
393 589 446
48 171 414
109 463 771
161 254 512
623 379 895
756 828 1000
457 946 684
350 353 115
256 180 465
268 748 649
417 86 204
326 968 818
835 684 639
467 996 252
972 683 198
567 501 1019
387 296 616
209 648 716
980 991 470
984 512 262
238 611 964
242 610 224
439 309 488
251 729 984
613 228 648
647 729 905
835 646 143
966 294 702
404 291 167
796 531 1010
967 57 111
937 861 610
347 221 1013
68 837 413
971 610 912
692 311 575
640 1012 2
414 998 356
844 565 731
614 830 380
310 802 726
938 394 215
216 728 304
752 959 42
362 419 484
221 455 964
177 308 619
581 806 649
115 787 59
837 746 381
21 611 240
463 409 572
594 370 430
729 941 141
85 776 185
348 339 562
401 549 391
17 329 686
143 649 709
861 708 295
84 667 502
29 660 718
221 345 707
518 261 337
1021 623 128
592 603 745
775 30 818
134 417 542
686 261 342
660 234 905
206 378 574
664 435 915
600 828 875
930 440 402
39 442 425
400 877 462
247 663 409
208 524 865
403 1007 246
402 102 26
71 627 571
580 999 104
360 773 722
311 92 401
153 417 241
156 262 933
1000 782 215
912 130 850
834 926 712
425 33 424
187 434 540
523 485 856
135 802 771
479 108 866
647 840 671
579 496 494
358 208 638
147 456 685
625 288 54
924 696 611
867 764 570
190 233 659
699 914 911
901 689 292
261 914 686
311 553 826
22 534 153
940 618 296
165 409 110
557 871 794
276 324 7
967 622 331
198 520 472
505 49 496
146 302 259
156 974 635
270 226 83
493 444 304
402 780 317
416 620 809
250 812 362
845 221 55
584 426 99
746 432 477
570 53 338
383 799 150
689 294 310
382 368 415
953 289 112
35 318 560
467 329 666
8 400 16
294 457 630
871 467 804
275 863 152
453 420 708
772 340 459
137 493 789
108 912 782
165 746 522
782 468 478
631 476 207
741 55 59
10 848 312
943 232 626
465 698 375
904 555 247
923 886 73
846 22 311
857 461 92
325 671 557
419 894 279
186 199 191
525 534 713
1014 93 563
338 724 628
624 808 889
592 891 620
997 709 241
637 621 808
215 838 1023
911 451 437
960 621 330
28 400 598
81 362 903
368 955 38
630 806 74
582 696 68
527 883 802
556 141 144
968 878 352
700 336 243
736 865 527
678 132 38
592 70 196
518 22 296
982 884 239
38 627 198
983 824 190
260 382 442
512 121 752
23 404 766
333 379 712
787 264 477
974 605 930
627 123 940
273 702 446
482 827 133
128 570 935
857 520 302
545 528 520
558 176 421
967 809 472
6 181 407
453 553 381
299 881 541
938 881 316
400 49 150
682 972 326
268 597 873
673 1009 571
699 722 985
18 56 177
863 476 887
389 385 735
509 769 685
321 263 702
769 552 943
363 500 609
132 83 425
105 596 9
204 54 620
819 299 8
649 184 748
217 116 834
806 606 639
291 625 442
756 535 50
817 993 866
458 557 70
917 106 52
297 713 265
653 518 771
1018 176 121
961 289 159
915 39 345
802 715 21
214 33 30
387 853 288
572 662 981
929 573 174
729 956 517
921 930 932
469 286 572
758 471 905
203 763 858
703 800 967
683 5 175
621 631 823
12 808 512
321 424 846
504 994 435
251 419 992
98 712 648
212 328 133
279 726 200
17 722 712
298 215 788
410 44 488
317 860 719
295 887 423
261 436 950
370 691 371
995 1004 957
903 599 130
953 86 293
20 25 568
147 305 886
358 936 789
672 742 893
952 834 992
722 350 454
151 563 204
274 990 182
635 503 1009
768 309 473
135 93 131
747 526 495
851 319 111
454 546 756
213 352 467
226 460 276
814 435 938
40 883 127
390 77 964
159 221 961
766 193 51
892 268 344
223 232 659
243 670 434
4 39 19
255 568 120
649 295 484
615 451 259
879 60 447
113 581 614
534 336 74
88 898 559
791 134 725
792 942 769
174 85 511
480 843 593
126 359 748
205 562 188
926 961 410
742 396 824
747 927 103
829 305 737
918 660 695
759 536 925
826 369 796
577 948 108
922 940 376
33 339 326
332 575 541
269 432 121
176 697 963
276 92 920
866 959 51
123 657 273
719 1023 808
483 734 719
878 388 445
254 118 253
794 815 747
976 219 645
431 998 867
1 145 48
478 130 401
963 1023 284
30 96 504
328 986 716
115 664 596
220 242 932
86 1004 985
681 586 205
601 902 127
399 525 612
29 628 294
894 66 452
189 66 909
167 642 269
995 191 301
747 372 273
667 133 332
526 81 746
54 317 287
371 970 30
705 949 58
711 508 287
419 983 379
911 473 695
633 448 361
294 874 648
24 555 149
447 991 268
236 760 398
89 936 288
293 484 266
961 638 692
361 570 852
721 215 454
212 173 525
414 74 166
61 761 85
192 392 215
207 285 596
796 889 904
489 37 618
