1024 8192
876 636 154
740 410 33
831 537 114
130 156 334
579 882 908
520 789 258
671 395 759
988 246 697
535 433 767
184 471 740
340 870 224
315 706 215
142 215 856
504 741 339
933 626 877
528 310 512
801 927 28
461 367 827
37 827 996
755 203 234
437 389 481
858 660 792
251 93 922
675 918 726
768 592 324
885 398 315
709 905 62
1002 76 206
1008 312 998
498 312 610
580 506 413
302 520 957
832 968 491
629 722 265
796 452 974
1013 986 647
978 70 852
778 848 299
596 1000 647
314 304 459
907 103 628
736 909 404
320 202 761
828 140 840
871 323 85
732 174 401
109 501 355
326 576 471
861 975 249
854 145 571
956 394 265
361 1012 325
186 937 552
12 572 777
181 543 874
22 705 330
218 1015 715
913 16 1013
287 613 376
33 957 914
860 669 700
465 314 19
747 773 1004
207 427 222
418 717 113
364 360 498
415 766 497
589 817 80
679 942 913
431 622 1016
403 413 125
639 625 575
936 711 176
974 441 177
428 493 455
620 56 885
926 343 506
900 1017 981
850 518 336
992 263 160
846 226 887
236 938 454
696 820 405
333 377 403
923 938 171
369 230 830
634 567 600
630 501 736
550 651 582
112 726 515
187 336 814
965 80 259
592 58 465
268 411 837
183 296 31
315 714 500
755 81 782
839 731 903
534 73 865
829 172 183
359 833 453
296 454 859
922 960 802
400 194 286
694 604 398
314 299 808
844 227 684
306 261 442
772 966 269
469 883 310
529 434 770
593 4 892
503 661 924
630 889 147
112 894 520
728 545 916
980 767 589
174 775 191
954 791 771
317 630 577
667 205 709
243 433 717
261 177 495
871 901 47
663 584 594
45 390 506
789 947 413
907 394 659
863 129 69
744 874 833
329 842 873
509 671 966
465 652 68
165 340 665
184 442 364
581 20 381
676 594 104
598 227 277
143 3 708
113 337 352
934 130 990
543 987 70
273 401 531
86 470 936
937 428 452
332 142 900
452 476 656
908 927 767
339 741 518
221 452 619
494 722 347
683 584 243
758 380 379
654 873 460
984 477 955
18 583 1005
497 586 616
737 901 391
161 979 188
281 959 459
970 137 853
833 736 839
380 499 196
690 299 710
582 941 862
212 816 173
771 151 173
500 680 19
1002 945 34
548 282 779
921 426 523
220 440 110
492 737 835
147 469 787
919 1005 37
735 892 2
962 861 961
854 787 572
848 340 65
155 623 86
647 492 474
396 610 747
923 301 456
616 201 837
119 81 367
767 111 556
573 368 852
232 380 575
776 840 757
799 337 626
480 628 792
869 629 958
299 642 594
364 840 90
452 530 697
1009 133 883
890 101 318
27 46 132
745 415 647
85 484 430
371 777 305
612 927 682
992 46 410
74 535 933
615 16 623
270 624 625
174 830 900
64 913 265
275 770 375
488 791 477
246 662 170
348 452 331
37 337 820
222 267 850
386 397 254
804 324 138
691 414 395
366 139 221
805 187 21
678 778 750
849 612 485
186 245 779
328 941 494
814 37 244
99 281 604
936 613 37
458 121 801
327 431 402
304 865 163
322 948 576
253 306 315
708 803 26
86 660 1010
579 160 860
476 803 394
306 130 273
627 1009 130
874 16 147
51 709 837
525 999 619
874 869 296
517 470 360
344 869 405
684 542 147
269 783 1019
813 683 787
671 626 893
191 686 53
742 614 652
48 9 850
815 777 162
287 337 911
457 1021 922
443 448 503
29 551 278
660 106 337
23 319 126
289 270 368
775 219 943
609 110 190
269 808 884
680 847 753
580 970 122
409 745 600
812 905 396
42 320 577
364 655 95
74 144 234
876 590 587
631 919 256
560 417 927
259 2 226
586 654 911
114 387 666
85 992 494
450 973 618
339 550 292
989 967 163
891 948 503
277 607 323
624 556 908
372 223 338
436 1006 105
918 979 1017
333 748 409
415 241 726
978 564 534
656 188 500
211 749 101
617 571 1018
346 917 672
808 636 663
965 36 70
51 211 890
183 759 625
877 553 218
893 448 934
298 119 339
276 55 558
643 88 312
904 625 392
6 352 510
224 164 544
216 476 819
419 860 246
401 327 361
164 178 256
124 649 225
577 984 737
175 718 172
426 991 445
207 732 816
720 263 528
286 681 777
406 963 765
47 929 341
802 865 347
18 612 494
622 85 283
93 367 222
215 949 508
901 496 111
913 373 61
855 136 387
606 542 66
894 733 222
379 623 260
670 671 566
59 903 251
77 520 15
1007 988 419
377 391 899
802 723 47
718 612 539
56 513 740
260 476 97
845 763 399
490 968 576
713 582 84
84 6 676
594 580 676
448 418 699
903 530 1019
248 884 136
319 650 773
651 69 821
391 589 755
291 429 280
872 920 232
712 568 822
700 23 780
280 1009 148
764 226 155
886 68 855
1008 736 883
230 693 545
471 460 19
762 367 1006
336 148 677
759 901 284
516 138 254
1007 243 108
37 696 106
769 558 879
0 257 352
70 419 27
159 593 848
821 320 896
784 222 547
607 561 450
766 965 773
31 958 543
105 550 481
570 537 723
985 138 529
183 926 336
757 128 666
284 726 840
687 677 973
427 688 793
348 578 23
434 950 233
329 550 927
315 604 759
600 659 674
57 16 78
869 609 383
128 981 755
213 244 875
747 163 737
620 901 381
245 964 819
504 902 326
993 444 899
671 244 974
180 743 704
503 115 694
719 14 811
391 354 630
645 389 245
487 224 789
488 742 573
56 926 980
749 519 543
423 665 637
893 251 340
335 470 303
98 734 635
140 462 94
85 218 68
314 557 184
629 883 963
999 31 721
428 698 953
6 277 41
610 202 313
265 347 267
277 666 101
323 120 33
682 20 727
905 600 153
0 822 209
335 79 935
327 345 109
619 572 718
603 839 722
520 811 360
870 596 612
611 642 695
702 477 575
680 433 876
7 979 200
766 625 28
550 466 511
866 400 419
265 43 61
104 729 512
883 75 918
934 128 957
351 434 573
563 293 420
243 380 795
829 773 570
632 984 334
1015 926 581
55 974 216
207 848 389
200 489 567
919 325 788
728 674 427
588 87 930
231 835 57
209 400 411
371 297 319
507 980 810
614 422 432
323 533 415
896 857 867
551 906 490
344 461 688
334 919 291
905 1012 856
497 720 282
826 650 837
761 432 915
449 974 151
54 872 648
647 594 253
969 946 818
107 735 621
478 324 354
785 857 419
357 125 146
646 588 1024
186 379 14
130 955 821
460 796 1022
363 330 802
597 293 577
961 191 614
83 183 942
214 617 282
825 1001 583
189 524 37
313 192 124
353 643 987
860 516 700
512 510 812
766 964 206
651 926 250
960 846 412
613 481 943
861 60 417
322 259 744
873 306 669
964 40 391
722 996 465
950 439 492
908 207 449
568 285 88
322 49 508
836 901 355
659 365 570
231 763 630
565 524 345
180 994 394
1017 311 201
84 404 54
498 833 10
692 968 894
151 867 471
529 810 659
75 922 135
736 547 203
665 643 941
558 92 998
409 832 246
1021 161 978
829 528 186
994 415 344
1020 337 414
359 114 64
566 414 769
880 547 488
423 835 271
186 642 577
451 498 816
972 475 524
970 125 66
396 123 784
167 340 661
14 469 181
485 700 771
294 985 549
780 541 784
506 223 295
406 951 701
424 409 872
251 44 877
607 723 949
619 1023 268
733 612 689
731 331 862
644 402 89
271 829 6
876 673 31
385 566 803
137 635 606
835 506 699
84 281 499
330 239 965
920 241 156
965 1002 1002
771 527 20
291 111 421
335 258 931
736 714 554
1022 645 810
45 9 203
495 824 772
478 800 944
896 836 795
627 500 154
192 554 122
144 733 572
100 735 316
611 629 751
251 446 593
373 620 422
161 387 346
303 262 889
321 1022 1017
658 912 361
1016 252 156
539 822 837
553 869 901
538 560 995
653 100 748
583 43 62
749 920 829
175 918 632
434 735 442
329 386 73
589 744 179
904 179 702
141 939 862
726 460 501
204 827 774
153 538 244
949 619 285
809 1019 564
378 246 236
166 715 269
867 870 87
197 338 522
878 960 169
132 220 668
419 437 827
774 53 765
177 1021 185
491 36 647
477 817 929
780 302 80
453 776 581
934 630 565
1004 585 321
15 710 838
77 779 744
214 993 54
590 216 969
323 446 163
59 190 630
948 220 197
668 585 838
917 551 136
856 1007 642
763 774 889
183 222 588
142 202 490
46 254 286
541 797 896
542 883 225
125 282 789
756 449 422
945 371 840
399 837 1005
501 225 348
724 736 903
696 800 737
503 560 913
172 827 341
103 595 873
113 573 505
243 351 624
270 6 720
856 558 164
267 311 75
660 196 351
194 875 455
208 651 397
619 234 366
718 414 781
905 330 253
304 661 667
666 1014 34
233 850 945
485 707 286
327 949 391
452 371 210
560 92 524
692 953 741
669 880 936
264 761 900
295 205 993
580 935 462
497 170 526
498 250 337
190 714 915
592 475 84
722 986 783
658 525 466
894 53 321
499 10 857
424 676 749
1002 652 10
414 614 192
166 458 628
837 918 970
254 729 432
342 998 663
638 5 357
1008 98 410
695 449 690
208 65 270
409 929 524
159 539 403
97 821 452
525 931 865
710 126 947
341 945 964
592 151 232
161 362 250
365 39 837
422 38 584
173 595 326
968 108 84
663 89 706
46 274 988
122 725 496
434 16 773
496 333 951
988 243 537
571 178 730
443 109 1010
858 52 614
680 753 547
86 162 808
184 558 552
950 622 377
236 698 350
687 621 249
186 299 417
515 115 872
449 805 917
590 767 514
197 339 867
163 712 928
519 520 25
1020 198 16
610 502 135
541 37 633
251 412 105
931 711 427
779 281 564
787 799 403
653 784 487
564 383 348
970 383 822
941 762 752
644 490 316
770 300 745
466 552 862
321 149 399
957 426 796
279 34 358
358 363 612
232 360 3
51 617 786
399 118 451
342 416 728
243 187 65
1006 868 1015
1013 692 346
545 320 83
973 217 921
202 632 161
62 66 397
1017 494 545
111 491 845
499 541 608
26 695 597
293 116 320
88 703 344
147 306 879
721 679 594
1003 424 982
435 70 838
8 412 181
299 607 722
282 263 459
823 723 633
760 771 379
1 904 1024
326 88 178
234 552 70
318 647 309
291 1002 774
962 361 463
796 466 892
169 225 258
129 165 341
150 868 897
455 996 468
319 469 283
138 504 994
121 520 185
71 205 807
144 915 435
580 436 431
302 902 900
207 233 125
73 1 296
391 874 717
214 1001 769
865 427 127
23 793 1020
400 738 686
394 635 537
1004 576 205
29 435 64
582 905 140
569 561 114
294 444 937
822 626 217
82 100 895
340 779 78
50 355 365
107 423 118
305 679 776
786 493 888
628 325 694
687 57 886
866 193 346
218 535 606
870 828 182
377 714 807
680 365 583
1 262 719
666 278 143
601 464 208
89 19 556
711 45 722
665 136 743
953 690 441
710 703 138
673 256 599
496 677 952
827 990 366
251 411 955
1013 995 550
967 716 738
338 496 864
489 829 376
23 486 329
176 104 387
587 174 140
1023 287 340
9 401 454
684 536 863
190 58 905
882 407 926
390 768 49
239 865 451
645 183 805
828 781 418
981 643 57
513 324 799
530 869 548
144 44 53
37 306 410
267 434 609
262 276 117
527 867 328
406 445 877
283 85 154
304 377 226
306 616 913
992 88 745
325 137 337
192 56 118
724 207 969
748 794 337
306 293 259
263 613 445
416 404 719
991 537 4
806 299 870
368 127 957
448 1022 849
983 1009 313
103 800 515
309 264 791
547 423 877
889 9 139
980 356 215
932 121 333
195 44 960
925 511 835
367 126 203
851 58 188
976 848 892
301 876 51
720 190 170
326 114 46
612 355 18
92 991 778
314 72 971
288 95 337
760 599 90
134 1018 497
8 586 115
944 707 272
368 632 703
669 420 939
139 502 971
532 784 208
196 866 870
759 722 734
202 978 1007
58 670 854
636 835 890
470 272 375
682 205 822
795 289 237
385 664 518
852 644 195
588 9 36
393 336 577
919 556 268
276 968 726
476 234 621
586 87 81
247 399 209
877 955 859
561 492 886
803 579 718
542 798 56
62 127 146
68 610 866
156 239 168
624 773 413
56 967 1019
508 853 687
855 24 176
267 672 335
668 854 939
773 100 834
5 774 291
482 1016 856
97 646 790
892 970 217
805 807 441
893 778 444
720 970 814
848 984 507
766 744 898
800 8 122
667 235 537
645 786 96
987 920 824
734 590 113
461 730 594
296 249 468
173 92 850
379 326 37
693 817 1001
150 887 484
490 85 806
843 260 177
452 537 577
453 459 14
33 591 470
515 930 173
791 594 73
950 997 233
287 605 903
359 541 853
772 519 769
657 2 845
393 309 975
72 4 94
433 418 378
295 980 494
740 782 317
666 229 458
255 621 500
764 987 525
709 205 889
866 658 309
217 705 560
177 803 117
910 674 369
405 878 468
475 815 651
15 471 656
186 69 228
719 888 960
17 680 515
116 191 24
640 875 611
457 385 118
624 83 128
91 939 452
627 94 296
974 513 450
463 567 840
742 170 616
774 776 376
241 171 919
526 966 217
838 414 591
776 838 873
442 329 285
837 156 336
441 197 442
847 158 101
339 878 750
828 525 708
775 574 558
686 538 884
906 373 973
5 822 858
648 964 878
369 462 485
63 947 284
290 856 176
884 723 847
508 237 569
230 525 756
594 902 212
268 570 645
768 970 835
140 412 792
588 615 38
948 280 973
456 771 664
519 78 584
69 496 656
675 48 731
904 162 315
815 127 652
126 979 32
683 766 405
734 786 938
278 913 633
2 248 199
763 653 611
72 842 718
380 359 804
414 676 430
22 906 387
397 825 567
699 849 456
793 130 718
150 926 575
337 694 810
986 737 388
854 550 419
750 884 375
260 291 226
351 499 390
850 384 366
1005 274 593
984 181 1002
183 324 154
137 458 379
856 237 879
29 483 528
746 779 510
532 728 328
818 879 188
99 852 628
155 375 373
871 666 648
3 268 174
964 741 686
74 554 222
850 39 430
423 974 412
475 296 786
545 669 485
873 879 882
275 276 913
159 591 48
554 509 473
991 454 499
550 491 525
682 180 224
203 6 806
603 278 187
585 828 173
941 606 449
971 245 14
454 686 398
1015 791 520
683 946 369
764 696 648
719 113 587
17 241 978
795 715 1002
0 47 932
678 869 862
798 12 569
733 737 224
685 42 593
766 860 97
601 208 844
86 189 882
325 760 547
938 255 753
458 456 199
907 78 285
374 721 169
113 389 330
132 891 76
482 7 181
922 452 502
116 562 736
46 250 147
599 28 223
988 564 187
453 40 679
168 367 310
150 697 478
779 814 36
722 612 608
1022 121 407
340 585 438
179 979 39
125 568 713
826 534 157
262 104 176
628 177 144
756 726 798
11 192 860
824 923 429
112 82 610
390 291 163
252 928 185
826 110 56
481 502 390
453 77 961
692 283 726
246 771 979
285 873 192
981 559 698
89 241 806
125 339 475
975 314 945
928 546 462
332 466 271
828 255 693
280 907 499
350 153 597
466 262 899
808 902 194
562 20 753
894 995 528
118 982 762
458 852 320
734 315 675
322 502 591
620 829 816
738 840 80
985 281 349
813 988 127
462 33 186
29 223 409
877 203 463
297 282 370
863 833 528
533 436 831
860 644 558
162 498 343
285 35 1004
460 41 251
542 1010 735
171 464 944
278 349 509
607 866 883
218 23 960
900 14 288
507 648 272
541 183 565
93 582 614
925 381 121
552 974 983
38 162 37
237 715 292
196 352 183
961 109 741
51 405 552
219 230 56
981 306 291
605 123 307
340 371 165
160 129 701
1008 436 257
723 1016 726
732 11 611
74 828 66
384 55 784
343 326 856
412 256 623
953 848 82
504 477 816
379 983 431
139 72 390
640 739 842
184 839 942
701 592 22
936 859 299
358 440 288
86 538 548
830 858 960
957 458 936
437 952 519
588 102 643
499 329 22
436 759 79
996 929 355
846 975 547
706 19 165
347 825 140
389 322 24
361 490 392
891 100 487
544 968 887
849 1008 337
758 399 589
206 591 115
976 173 691
553 54 766
399 895 846
251 490 84
397 614 954
459 4 701
891 30 601
766 969 731
972 574 139
700 231 410
869 14 506
0 123 870
78 288 545
314 604 792
652 793 753
878 57 485
6 359 120
1005 901 959
871 165 668
966 876 116
565 749 209
991 575 524
267 897 269
885 393 336
472 412 461
741 853 676
152 858 514
45 1001 690
554 137 466
226 262 644
175 743 66
239 331 931
906 564 211
87 771 997
475 744 983
686 112 956
455 356 97
150 275 932
1011 195 488
794 537 748
872 671 350
362 1022 352
231 137 175
911 128 993
607 157 554
653 845 802
496 118 493
439 255 37
281 1022 38
398 218 261
664 671 875
495 1018 922
990 376 396
892 749 959
313 640 7
973 38 426
516 577 228
214 779 560
640 449 394
520 58 496
55 378 723
988 969 963
1016 598 754
442 866 426
175 556 611
551 834 999
352 172 370
513 774 529
392 80 638
416 278 400
607 940 413
615 96 238
122 554 485
571 593 170
267 362 748
836 803 1005
689 526 396
690 239 124
66 625 612
93 542 474
98 784 206
130 970 1018
966 922 958
709 11 104
67 207 209
153 906 636
946 481 323
355 721 246
281 149 1007
1018 533 350
957 199 100
9 331 995
665 642 760
988 421 158
534 748 333
485 78 549
728 964 83
598 689 588
120 565 147
489 695 624
89 632 1003
926 987 758
96 765 663
989 476 967
32 143 630
725 842 878
1006 907 927
275 397 1002
329 710 124
367 744 40
25 750 200
833 236 279
638 881 401
140 594 233
529 72 958
784 362 21
510 203 220
229 64 832
692 527 72
419 550 318
611 200 1
833 941 671
840 209 27
331 882 32
512 534 164
955 230 229
592 956 437
554 351 670
630 612 457
387 974 936
767 630 286
138 549 733
871 875 47
876 541 528
412 121 803
779 951 68
821 206 370
443 771 211
130 621 480
829 534 730
898 933 477
256 778 318
444 143 515
532 96 206
709 907 635
848 222 677
324 24 772
613 189 695
129 869 652
317 663 562
685 708 19
748 162 953
527 636 644
408 495 345
846 628 289
377 784 698
974 557 163
453 746 97
1013 824 165
877 576 500
301 316 1012
850 863 723
534 467 403
880 728 366
574 600 108
736 119 667
14 606 18
254 29 618
2 598 443
900 204 218
590 600 564
522 192 436
58 536 76
145 246 434
259 689 579
146 261 382
679 1015 617
203 460 166
613 1010 266
646 755 468
521 955 421
444 913 698
820 834 902
332 205 487
468 811 184
108 748 969
839 791 488
877 107 998
252 111 479
742 214 253
498 706 378
780 540 408
428 94 908
783 739 364
732 398 743
324 602 94
388 534 482
562 982 758
543 973 8
74 287 421
619 618 295
650 539 236
683 613 376
668 747 248
217 129 61
102 1007 969
817 126 171
478 337 312
738 944 680
572 77 703
500 423 705
364 557 217
220 160 113
604 343 262
465 912 715
746 368 310
679 536 833
864 840 540
841 951 627
782 304 126
930 236 122
827 331 915
27 647 472
327 248 635
187 808 761
864 847 683
496 741 4
783 995 967
446 878 674
660 871 779
940 476 756
641 605 800
497 673 25
44 182 546
493 244 293
476 625 823
134 658 162
752 664 126
171 403 210
160 452 524
392 84 243
1013 583 640
875 73 528
95 522 498
297 823 535
886 220 111
518 723 840
57 618 543
582 54 117
27 815 546
655 62 557
788 462 248
595 811 987
277 893 1021
643 310 265
519 283 59
179 723 44
230 246 434
30 792 447
306 810 470
370 916 156
696 146 468
642 466 967
352 547 259
801 367 798
356 637 505
926 863 134
333 661 965
570 474 445
3 645 360
801 851 456
119 43 783
214 573 676
475 867 325
1006 70 664
514 119 940
770 947 653
612 969 441
127 215 68
417 740 67
702 876 763
597 593 741
481 422 279
458 483 229
52 890 838
986 220 990
644 407 837
680 398 705
921 849 78
302 781 490
186 367 304
248 810 559
774 934 689
617 620 198
842 89 730
15 865 285
143 802 95
858 848 446
523 592 417
356 595 933
898 886 641
786 34 273
656 606 902
599 852 515
362 116 3
493 927 17
995 464 660
449 320 327
427 531 336
90 766 920
763 96 910
297 87 657
303 965 784
297 355 716
710 861 470
550 513 361
656 196 86
28 962 62
107 918 919
968 754 167
8 659 37
712 584 242
219 228 662
583 726 555
481 470 698
948 255 893
92 161 496
313 414 444
989 775 21
288 610 957
428 474 382
214 310 308
418 619 613
823 493 118
195 753 849
919 22 1015
185 227 916
385 179 245
851 1023 818
166 222 985
382 343 545
744 557 208
2 167 117
400 1005 649
253 820 811
1016 136 114
841 704 26
360 310 876
1020 361 854
343 727 522
1 190 506
309 407 331
749 661 920
893 11 965
508 98 67
840 935 147
289 990 705
518 776 592
42 645 392
398 680 508
64 582 65
1005 613 555
769 941 186
589 887 858
974 324 325
886 769 570
666 245 681
1021 8 561
497 742 994
169 527 249
298 981 519
546 619 27
431 173 866
974 250 239
507 187 665
124 270 100
121 527 566
253 721 415
418 358 22
4 939 109
858 272 893
593 633 759
875 60 265
955 855 909
406 799 838
853 632 383
934 773 903
762 823 346
442 121 625
392 610 1019
529 404 784
890 209 394
609 536 470
739 234 897
579 26 336
297 972 534
793 19 834
937 873 587
714 276 253
16 662 905
812 276 673
378 729 264
263 280 537
62 986 959
992 634 115
158 807 327
763 556 186
543 821 833
251 967 536
721 995 641
200 335 111
14 878 123
912 570 253
837 55 647
476 860 360
505 829 887
930 975 1
766 1004 158
905 504 589
665 946 628
922 925 329
395 459 5
923 169 416
170 288 85
79 257 2
64 350 493
287 690 893
177 263 782
387 91 144
4 790 1004
16 508 987
974 385 107
622 551 739
657 596 883
913 148 644
295 683 637
992 228 275
704 41 263
155 828 294
348 295 188
937 688 367
958 661 947
630 873 173
363 1000 42
143 274 301
307 773 433
475 503 464
608 949 776
91 684 117
906 877 150
474 352 312
813 243 602
834 280 17
310 539 255
668 793 418
740 936 727
305 320 452
243 686 539
755 899 999
31 833 739
286 687 280
696 977 564
256 944 453
248 4 235
945 879 872
215 899 436
157 731 888
52 411 780
773 715 851
327 371 143
137 971 536
995 794 54
76 1005 564
145 1018 415
338 882 639
322 838 171
238 481 630
486 689 277
353 872 367
770 623 816
147 103 667
460 928 772
119 586 785
47 156 593
143 59 950
26 727 384
718 262 698
292 972 696
