1024 16384
791 367 110
908 85 960
403 1020 253
397 546 929
404 984 706
488 14 697
964 611 772
156 183 220
173 793 514
974 1010 216
438 738 415
918 94 431
282 690 912
368 598 177
416 1011 451
1009 660 720
348 115 30
598 744 173
419 773 356
711 429 827
709 909 752
506 723 453
742 328 800
39 604 749
1000 397 1003
47 335 773
700 372 45
548 641 262
781 732 940
424 275 434
217 131 235
44 367 780
499 648 781
70 437 770
224 202 96
302 362 0
976 804 233
747 471 458
891 527 648
373 751 853
794 326 48
794 160 637
521 44 443
696 152 1003
898 639 388
487 151 858
9 507 1021
511 195 340
409 762 211
648 426 753
292 377 423
137 49 889
619 889 768
109 555 614
867 884 251
587 54 605
983 592 723
564 283 379
48 590 525
656 957 80
1006 108 962
5 196 665
727 442 661
298 493 655
19 413 562
240 164 564
290 395 586
535 447 541
237 60 210
600 573 506
469 553 532
9 419 748
301 619 335
458 540 104
660 548 115
491 339 684
843 161 611
687 10 495
954 119 342
265 885 143
337 330 311
692 419 361
1019 573 920
253 21 379
417 543 120
506 353 534
423 1008 608
347 303 716
465 484 483
85 814 680
92 685 324
1011 336 264
68 945 346
10 8 876
188 269 1023
513 755 760
205 924 374
111 896 115
463 199 887
189 247 923
1021 520 81
663 346 364
939 332 310
63 228 790
861 65 294
768 586 391
740 766 555
705 725 754
604 80 174
429 240 784
388 355 690
993 90 44
923 89 461
210 606 866
309 59 238
640 367 612
115 387 674
776 783 706
219 61 61
397 928 733
44 521 389
13 509 1014
891 583 365
242 271 518
730 421 1014
902 9 464
14 54 643
146 536 426
28 897 742
159 980 984
52 120 254
903 886 499
135 47 631
826 759 143
217 295 974
1000 784 181
139 117 733
249 734 689
837 791 210
214 32 71
477 293 588
289 397 630
446 600 603
120 285 516
668 1004 495
900 172 970
385 547 180
588 293 82
719 741 891
242 400 550
58 274 5
80 942 179
903 163 625
1 820 964
601 461 83
354 146 177
554 526 58
689 754 311
945 446 346
159 92 183
951 243 569
746 968 451
357 741 304
843 120 282
425 165 820
704 427 668
890 179 912
552 783 298
364 191 239
58 777 729
443 973 780
433 915 373
647 991 941
832 293 430
65 31 280
584 60 44
696 168 239
109 571 865
479 284 952
642 590 276
845 63 454
19 934 228
716 415 121
399 236 968
153 674 387
4 974 587
449 284 606
969 932 339
597 163 851
10 529 772
709 692 1009
651 299 484
973 970 398
268 785 302
240 611 255
959 814 167
538 319 60
527 918 155
64 20 943
471 621 539
182 870 615
754 887 951
561 359 177
635 222 157
316 338 426
916 191 883
515 1000 850
196 3 610
382 279 765
22 969 397
636 912 789
77 494 805
921 588 207
64 804 262
826 390 131
526 774 896
517 716 481
595 806 365
61 921 250
212 148 323
209 848 206
440 830 495
572 281 327
763 157 999
770 241 831
1020 806 463
717 860 696
646 476 519
750 705 274
274 732 202
796 17 183
776 902 869
495 817 989
923 837 294
474 969 857
383 872 747
404 1000 870
924 997 64
814 638 144
206 581 137
403 401 508
61 858 120
567 179 579
141 231 344
776 562 661
189 988 732
152 378 102
439 417 288
101 223 827
991 121 952
959 15 953
107 996 621
1006 1019 669
912 813 815
785 111 568
259 566 413
58 634 645
259 490 900
418 817 367
203 741 253
1005 124 167
732 25 110
681 311 156
364 1011 78
259 751 328
196 198 251
30 646 168
277 910 899
904 804 383
425 574 324
328 283 496
477 91 106
544 540 390
677 27 181
414 162 911
704 439 420
290 169 706
877 942 696
169 786 769
626 864 313
51 673 419
400 865 156
796 586 220
356 479 769
685 1018 71
962 259 322
189 949 991
161 254 229
720 605 290
683 251 476
64 101 520
231 312 396
185 568 120
652 553 337
469 735 35
795 397 646
369 194 297
379 466 675
760 677 219
401 762 90
363 312 392
259 460 337
158 685 276
170 2 345
528 185 502
665 642 215
860 816 543
730 513 16
191 788 461
172 186 460
955 639 677
386 93 79
686 992 840
170 287 1006
337 633 284
333 738 282
975 769 828
398 797 844
472 210 1016
818 897 995
708 283 695
631 844 421
431 588 73
782 589 121
129 793 918
5 181 863
27 153 702
992 642 627
971 514 765
145 264 807
890 716 609
886 237 735
516 211 941
765 756 454
98 151 609
639 737 438
641 473 726
383 45 270
885 428 863
968 80 649
378 937 735
1019 287 34
1011 301 965
276 306 593
389 1004 100
814 118 563
425 940 757
167 283 790
213 935 368
882 576 527
154 259 198
970 754 870
140 791 203
117 308 534
773 130 312
33 854 850
522 500 582
537 645 233
1007 236 116
269 588 317
537 78 169
940 944 674
524 306 827
242 232 233
775 303 517
552 440 724
660 175 414
142 60 572
665 551 9
243 11 649
124 568 721
877 928 677
691 285 603
381 665 497
426 386 580
274 421 221
573 976 945
769 877 639
906 41 184
624 11 131
481 712 495
861 955 360
136 292 283
549 157 424
39 796 937
394 725 963
259 661 268
495 369 12
470 292 245
89 815 541
716 897 468
523 376 321
379 661 105
1002 181 994
867 160 765
902 958 72
699 96 668
35 767 497
535 511 874
540 82 360
924 420 778
362 787 805
530 228 239
304 502 598
647 324 936
477 991 84
172 699 511
1007 229 730
7 637 719
602 184 38
515 550 143
351 447 948
583 283 174
32 28 632
365 618 388
480 652 974
533 100 1004
148 609 685
131 978 9
578 146 353
771 233 490
12 952 591
663 989 146
436 363 29
275 390 602
847 641 172
268 535 767
490 421 542
723 50 116
358 717 540
302 508 750
160 941 552
786 656 480
180 91 725
246 655 180
155 494 502
422 994 280
903 960 374
755 124 899
652 1006 435
400 209 1002
48 84 18
553 330 24
1023 136 804
748 681 870
786 938 461
566 39 554
151 818 809
1006 815 651
965 132 665
719 576 245
294 327 31
204 469 1019
716 115 444
22 167 953
928 967 605
111 510 837
140 1020 827
1014 225 751
725 436 388
143 70 242
440 879 499
497 986 845
110 698 668
563 314 897
449 510 619
926 787 377
317 815 1009
263 849 130
643 29 373
332 272 857
346 993 973
372 962 459
301 750 993
675 560 8
555 501 987
837 70 968
703 978 730
183 299 1013
801 402 152
696 640 595
108 968 547
214 350 998
665 108 918
699 11 189
318 1016 645
325 998 723
110 307 984
307 864 433
468 904 895
919 748 393
422 121 39
716 531 378
854 536 872
846 513 208
828 186 976
584 732 314
99 637 718
153 729 1018
58 59 796
379 208 722
639 237 457
709 80 45
984 852 843
757 420 101
409 464 741
292 263 815
292 468 798
559 473 932
55 434 600
481 247 720
973 271 769
997 986 462
802 568 245
201 628 807
110 126 1014
414 300 183
235 517 829
807 109 200
815 213 462
459 42 452
555 642 5
381 308 816
969 855 546
522 685 311
211 753 895
420 561 702
970 917 770
618 0 887
94 367 875
528 102 972
849 561 470
941 431 794
10 228 673
517 99 540
440 526 145
702 161 563
347 17 899
269 512 377
767 224 216
459 420 100
948 508 258
218 771 238
673 393 102
172 565 95
475 21 251
477 832 978
912 426 948
293 326 158
819 253 77
840 947 262
497 404 936
711 471 522
179 94 300
75 733 356
3 911 48
279 38 982
699 888 9
204 233 627
55 560 830
487 524 321
1003 474 935
941 865 308
677 836 579
107 130 872
302 533 933
907 674 565
409 974 910
530 788 9
604 138 316
296 726 574
596 464 595
449 525 214
304 335 160
791 30 486
595 634 583
520 938 885
559 981 176
968 267 478
829 596 78
1004 254 437
633 1010 347
764 694 154
774 268 22
429 82 837
952 686 252
874 626 113
944 521 542
273 515 736
104 757 37
457 559 920
1006 916 155
664 151 1004
708 466 0
479 339 30
659 76 209
314 203 345
82 634 167
647 716 798
410 776 519
333 406 189
85 579 767
973 393 34
52 941 993
134 1011 300
552 646 597
0 1015 488
544 2 665
732 193 876
21 96 392
1003 161 947
338 377 146
120 386 797
231 806 950
782 853 307
654 790 473
949 370 1000
63 47 581
311 796 637
666 645 911
381 930 509
926 717 593
388 442 123
549 222 614
667 962 982
789 189 634
956 837 255
664 1000 591
90 740 903
391 385 608
793 585 986
511 470 695
895 535 738
232 685 461
904 486 571
660 380 874
33 202 558
296 115 889
177 692 441
789 406 145
965 80 488
539 359 482
583 691 85
299 455 867
456 792 464
968 895 334
560 847 238
589 556 555
901 415 202
859 101 1022
181 916 99
719 569 656
905 521 0
808 887 245
268 375 382
632 289 462
968 86 472
57 515 690
132 390 1011
517 367 765
952 785 730
590 75 205
829 849 92
919 74 923
919 369 275
950 398 704
48 589 611
680 613 224
812 78 247
344 237 782
711 57 649
679 322 647
260 942 186
792 828 214
690 498 821
89 92 542
423 769 1002
248 112 492
300 318 728
319 398 562
180 151 627
848 693 518
577 935 378
264 534 707
264 437 553
678 841 33
58 779 814
390 514 558
84 683 704
246 373 698
582 336 109
394 419 64
439 939 50
626 299 521
154 738 24
14 700 599
155 1012 219
120 122 41
843 778 395
559 554 33
329 195 270
125 190 684
53 790 1007
1016 223 762
2 543 541
432 201 670
433 114 378
518 672 617
814 975 545
734 612 869
652 717 375
275 605 531
431 730 718
246 389 812
681 929 518
845 774 335
118 483 682
861 641 583
117 961 255
706 414 955
903 650 672
236 981 718
620 172 843
147 310 973
53 160 283
142 655 200
984 247 461
449 166 588
889 589 272
836 333 680
34 674 693
696 158 620
904 29 310
888 367 131
101 1005 545
898 764 950
224 915 45
348 512 476
435 877 123
667 831 903
808 74 816
398 179 917
864 468 746
18 736 978
186 777 472
662 179 87
996 916 852
223 499 162
220 782 773
318 720 945
229 557 570
860 28 935
1002 392 383
218 24 952
858 510 230
867 650 811
1008 355 357
546 729 568
362 359 546
634 481 508
444 201 561
473 647 139
450 454 657
420 830 832
256 540 783
661 860 350
866 985 113
469 84 341
288 80 68
238 418 449
998 412 1016
130 694 46
170 482 424
471 482 471
406 107 262
150 612 668
721 649 602
247 442 1010
383 774 892
124 162 944
26 634 802
331 894 903
765 919 484
244 799 222
715 834 295
988 657 570
803 48 268
939 672 914
564 701 175
297 246 597
238 431 857
185 736 250
364 479 165
593 794 760
473 459 34
318 260 311
311 158 650
864 462 485
917 161 543
371 721 296
932 152 446
224 205 313
865 709 119
601 722 191
321 719 497
179 58 553
54 46 746
183 928 883
856 625 975
1004 274 581
245 37 41
493 349 243
281 587 193
213 413 464
225 894 1016
797 223 193
609 944 586
311 442 124
126 544 427
22 274 361
702 16 646
739 131 108
880 828 739
587 404 424
1007 1016 317
635 322 143
807 505 873
425 112 758
459 354 100
15 496 404
241 278 497
604 960 723
56 167 819
401 264 658
561 994 495
436 59 547
182 534 329
453 138 763
18 927 502
82 807 664
301 544 720
714 120 416
260 787 438
327 742 684
147 1010 636
808 740 658
473 298 809
976 276 418
168 15 204
541 1007 702
873 385 869
8 695 180
690 576 698
389 789 18
379 901 31
54 49 867
596 859 225
763 549 615
842 963 480
329 46 789
847 466 667
256 657 654
301 159 909
1014 937 576
381 611 699
61 146 987
530 504 712
558 844 855
377 287 1004
550 892 19
265 683 416
189 22 893
980 612 622
903 592 49
276 467 258
731 678 315
385 289 666
60 345 77
470 988 498
883 160 863
742 362 438
506 30 503
491 294 721
200 652 387
501 406 448
779 657 630
22 400 87
439 451 737
197 889 1011
236 897 551
728 564 15
886 392 64
979 701 521
569 555 221
665 726 862
369 263 780
897 868 632
170 562 2
790 718 273
951 527 685
138 316 239
626 204 80
48 288 634
132 432 626
775 364 483
1022 873 201
889 650 364
154 757 854
819 349 52
698 551 265
961 258 723
475 501 928
24 773 821
537 793 257
540 725 800
504 642 467
345 800 96
553 592 702
938 360 333
152 229 605
154 144 1011
246 702 298
515 913 346
475 961 839
83 808 460
494 877 579
302 226 453
575 112 453
396 545 571
911 519 642
904 912 589
487 779 711
128 508 152
936 599 136
287 316 903
951 722 761
584 507 646
519 792 301
62 339 213
772 332 1009
227 666 244
656 597 109
230 198 221
331 690 90
177 329 471
39 669 76
694 942 366
192 605 796
412 904 432
184 196 974
972 423 529
1001 174 245
552 87 252
146 904 894
945 354 51
96 419 942
893 581 800
1001 101 629
886 475 826
205 670 137
186 365 874
50 892 247
898 691 150
692 940 593
448 615 854
546 136 871
392 580 3
235 515 211
632 712 501
51 929 158
809 406 90
308 158 15
968 23 761
837 616 710
27 675 306
889 965 709
464 385 556
259 880 343
316 247 54
955 905 513
885 876 867
940 43 405
311 919 826
226 518 945
390 601 941
76 529 278
548 979 995
207 368 808
963 474 376
142 939 226
527 621 818
444 237 823
572 37 871
168 229 869
991 141 583
234 696 916
276 568 149
76 930 15
610 373 638
120 668 948
26 802 111
824 418 36
411 248 630
591 376 499
944 250 666
924 167 452
197 52 176
352 95 394
668 69 810
801 677 46
357 102 254
603 1018 964
199 344 759
912 727 568
789 432 804
846 112 727
550 76 353
188 567 231
261 605 424
504 108 180
423 144 11
496 209 666
824 599 240
469 91 65
513 408 677
404 642 489
36 812 972
656 66 186
623 372 345
940 407 52
237 927 809
158 500 566
356 84 270
551 215 27
842 164 941
966 316 122
775 938 710
568 756 606
163 351 601
887 391 991
968 82 911
647 98 700
198 338 948
790 99 698
239 977 555
551 639 741
315 64 278
232 308 368
246 637 100
89 13 797
755 294 936
171 771 741
900 329 127
449 365 736
611 824 671
470 916 171
786 588 618
529 300 566
13 136 952
462 195 577
863 245 602
199 86 798
429 588 589
459 241 188
250 377 531
180 67 578
878 486 678
92 1017 205
764 649 142
369 496 713
34 197 845
629 230 8
446 75 708
25 812 570
50 102 423
527 599 840
310 27 311
104 834 265
988 627 206
482 429 161
293 30 376
269 779 555
771 423 871
345 419 727
721 1017 485
347 618 342
786 457 947
1008 273 483
77 102 187
140 364 383
487 870 169
206 971 68
350 467 963
172 588 166
929 501 571
355 756 445
228 196 295
562 922 193
313 495 610
850 195 34
186 697 201
999 627 116
789 1013 341
6 260 562
378 76 534
403 646 747
948 910 634
680 837 682
24 264 784
1017 773 443
534 457 215
35 710 666
25 264 848
347 266 540
143 454 1012
750 391 822
903 806 335
560 96 918
540 551 944
673 177 430
578 348 749
828 253 480
816 91 873
517 971 308
106 374 302
753 918 491
824 683 892
262 373 561
289 384 469
247 972 545
952 198 498
515 235 627
20 289 815
206 372 931
79 964 96
787 559 495
490 233 992
976 449 69
23 147 888
95 281 1011
102 1006 216
540 1011 561
10 626 985
227 761 320
997 4 319
1014 380 605
828 737 716
337 324 89
347 136 166
364 7 525
769 848 768
474 890 715
528 802 196
283 333 408
937 523 129
512 473 152
718 221 450
907 298 193
781 983 116
730 591 169
112 164 90
943 225 796
335 540 972
560 950 586
447 23 883
292 742 405
377 602 405
1020 574 734
849 155 473
296 460 352
949 462 256
300 744 593
653 659 1005
91 863 427
427 277 891
448 203 193
169 234 516
709 43 371
385 734 34
393 849 24
348 1018 328
892 847 62
445 109 771
684 723 240
165 104 276
280 240 331
261 674 409
316 61 271
91 192 803
498 296 203
685 114 752
721 265 22
193 765 225
269 872 719
875 991 789
369 422 587
571 428 670
49 1001 266
1004 898 115
503 3 752
209 891 197
98 213 268
979 172 588
270 319 450
962 393 72
343 654 595
771 370 361
599 875 466
176 472 290
726 87 785
930 496 235
593 988 424
854 734 339
225 799 970
946 977 757
641 955 810
333 59 548
887 336 415
226 383 320
64 140 263
158 172 58
259 790 376
131 777 538
21 203 235
776 221 510
268 826 310
434 130 888
700 584 311
583 992 47
367 426 508
704 389 913
608 178 262
575 249 53
966 873 21
374 482 678
779 734 727
603 333 659
656 135 565
41 969 330
895 75 18
686 768 572
259 96 826
62 718 538
532 481 553
9 59 389
519 618 100
982 859 882
1000 961 830
76 460 1006
68 13 221
725 21 578
692 150 495
313 870 719
906 128 355
313 88 80
628 568 230
916 124 985
744 543 220
784 44 680
2 59 241
948 107 161
593 118 264
527 321 417
826 441 481
374 910 826
175 977 782
7 603 42
868 294 847
438 638 636
8 795 335
180 862 125
468 991 264
620 351 933
249 793 719
714 927 157
775 535 472
201 650 560
721 304 962
545 690 794
957 375 956
366 872 545
37 608 394
50 62 895
737 979 655
598 894 961
617 671 321
434 865 302
84 498 390
791 844 953
131 206 854
957 1009 317
815 653 455
1008 695 123
963 948 159
454 1018 136
571 434 79
536 494 52
1023 595 285
631 450 114
592 709 284
172 240 44
334 504 542
799 1006 32
792 355 781
358 263 633
382 927 690
573 289 266
242 313 623
230 290 888
623 780 956
770 947 814
447 31 9
497 461 258
848 775 490
1005 162 655
281 5 745
202 512 152
635 939 859
937 833 7
646 0 781
394 671 937
864 231 199
832 691 360
719 984 153
580 344 406
687 284 432
469 847 998
483 673 94
750 641 327
793 18 222
241 598 515
390 306 56
142 200 636
212 567 325
65 637 547
1012 482 765
905 664 401
656 454 564
125 779 23
464 166 764
933 658 725
404 268 872
803 699 250
634 496 712
844 15 878
5 422 905
6 576 822
256 356 467
57 627 96
668 172 419
135 526 534
418 674 403
42 857 413
171 722 401
374 866 1009
550 312 230
309 53 877
796 325 826
60 543 267
96 937 980
390 445 898
215 736 796
945 166 610
968 282 861
546 370 452
709 887 440
414 304 623
367 928 945
11 645 393
735 31 997
1 67 1000
7 589 370
27 829 255
561 603 807
787 213 523
756 626 206
712 977 327
567 80 568
782 716 816
444 834 685
152 614 436
16 848 280
1021 558 698
532 999 117
101 91 222
783 50 921
220 588 780
386 906 569
608 369 573
259 649 676
800 921 264
962 58 769
223 514 971
988 505 694
162 964 20
231 613 222
202 964 3
597 871 190
20 963 85
264 57 910
876 810 875
62 413 649
379 797 429
969 0 986
229 199 803
668 494 346
988 904 492
1007 740 378
327 167 664
537 572 202
991 239 690
792 229 549
136 565 400
873 304 937
11 554 209
830 930 241
981 789 633
965 814 997
481 848 830
461 70 148
627 445 655
141 530 228
200 751 934
683 77 514
238 917 592
339 137 191
463 381 105
605 282 292
330 919 340
638 968 520
13 648 475
125 940 386
441 347 829
921 789 380
669 520 115
897 541 111
715 79 922
766 335 383
974 392 742
661 408 465
649 841 240
373 177 427
773 211 88
586 775 787
760 886 591
320 486 138
71 130 526
109 767 739
484 71 357
772 787 67
490 326 248
130 533 128
351 524 875
888 389 216
901 669 943
109 547 757
906 689 498
20 465 687
107 881 449
940 94 248
333 128 70
1014 340 882
711 768 522
689 419 63
869 424 958
140 79 2
935 1006 853
278 694 805
169 824 618
623 607 339
136 266 552
143 623 383
455 964 654
968 779 616
653 18 956
172 941 788
545 691 26
420 152 387
278 726 543
11 4 48
940 442 413
139 584 511
545 627 248
319 483 374
844 713 609
449 368 239
763 243 23
360 434 106
34 953 786
78 739 906
42 150 992
424 948 773
946 824 783
232 531 217
680 64 337
771 363 579
328 153 540
943 54 532
576 186 962
838 819 237
451 75 950
181 121 581
273 178 33
36 6 746
109 537 182
203 744 116
320 779 442
884 986 69
1012 397 7
551 106 107
746 939 906
856 589 543
621 830 141
997 856 420
256 344 188
532 507 10
148 859 362
852 910 368
278 922 99
456 599 977
605 433 153
339 347 43
915 630 263
733 164 897
230 514 553
480 361 510
495 686 416
661 697 941
279 926 366
992 774 365
641 814 521
582 195 215
269 746 407
691 52 435
577 761 856
1020 904 65
224 349 779
73 516 819
959 22 803
533 1014 47
742 145 521
69 923 995
239 482 77
907 138 261
25 74 506
706 1008 592
658 499 342
367 840 917
638 120 880
574 500 199
130 995 76
515 469 391
257 349 414
793 338 542
93 498 784
693 586 1007
223 179 967
420 225 995
15 867 911
951 984 971
890 446 105
122 555 263
425 333 959
333 327 200
651 938 690
949 896 109
492 813 753
794 522 915
257 77 231
703 246 470
835 470 448
838 463 862
849 648 559
309 448 92
601 480 476
534 781 319
934 672 702
530 286 686
170 65 61
258 1016 384
846 439 831
301 67 798
268 910 769
576 929 598
657 451 1012
428 654 317
799 711 138
559 302 353
459 398 824
42 12 37
866 662 616
848 541 330
408 124 771
666 99 251
658 520 660
598 647 945
721 464 927
369 533 592
884 378 400
703 56 376
958 868 1016
111 992 482
14 938 527
424 560 503
743 903 529
544 797 523
545 843 273
539 48 424
1016 594 72
716 169 336
451 225 53
9 164 828
377 406 162
494 720 224
486 729 129
137 925 553
220 251 201
914 241 725
991 118 124
589 927 709
797 834 873
880 513 916
313 801 838
499 561 206
559 78 757
770 873 310
723 83 818
584 912 9
665 305 886
410 431 334
24 628 479
850 269 199
137 388 401
429 335 337
797 406 895
738 219 176
23 863 279
11 311 326
124 109 88
158 422 822
635 116 476
1023 969 960
349 241 347
458 991 619
173 669 893
592 121 635
529 845 583
31 248 315
824 760 769
995 76 653
565 390 58
911 583 896
904 879 88
515 569 594
950 26 996
575 418 898
752 44 206
96 868 207
297 970 380
23 399 766
992 4 950
977 245 59
221 708 972
506 823 866
219 239 918
876 414 406
634 137 256
287 592 223
244 857 224
757 411 587
869 44 243
871 306 639
143 982 471
204 394 700
736 202 668
202 1002 417
212 840 109
244 919 987
896 337 919
824 1004 78
637 117 194
252 671 194
225 968 892
546 321 400
564 492 657
925 13 436
537 982 886
193 651 765
656 1013 62
893 339 47
56 726 523
154 905 816
986 338 605
909 593 1001
181 956 736
501 729 757
843 781 567
157 769 792
98 66 60
902 321 88
364 136 484
786 413 361
751 236 1010
852 613 217
653 593 317
306 580 307
933 588 200
400 235 703
121 969 261
715 232 606
463 657 458
678 593 887
194 146 84
30 151 240
203 1008 780
401 60 859
981 364 278
194 712 348
633 670 253
583 562 40
37 781 917
608 294 686
531 876 241
385 359 18
111 441 574
352 859 1007
973 159 260
84 495 929
798 660 601
137 252 258
342 481 793
192 518 374
1020 239 232
91 783 69
336 483 1016
939 436 762
708 123 647
9 795 231
911 511 464
547 228 500
726 73 268
71 239 798
503 119 158
992 533 798
612 917 283
687 45 328
529 376 362
953 95 370
755 449 483
640 923 102
949 374 584
275 997 536
14 690 66
389 153 936
271 737 308
16 706 707
750 903 795
692 766 188
715 891 274
657 849 32
817 991 538
842 251 165
47 177 587
110 711 925
450 663 286
890 295 160
661 593 392
227 466 192
631 99 237
896 609 555
732 416 604
643 959 685
245 498 58
596 1016 919
78 472 393
493 1 112
791 105 88
966 518 123
223 460 52
399 801 905
419 384 885
416 672 349
709 975 823
636 990 273
828 528 367
45 2 462
146 83 201
688 176 548
2 87 309
109 63 900
489 110 966
202 419 1000
197 34 174
703 521 362
750 867 307
420 491 862
1018 256 44
472 476 67
235 578 769
877 172 990
341 529 553
1013 576 949
507 168 348
303 117 549
482 563 140
688 509 755
184 858 488
851 943 170
1009 339 236
683 844 533
729 29 239
175 564 38
426 399 557
349 23 566
553 187 586
940 409 628
545 323 7
329 500 794
284 555 842
30 516 566
351 991 923
905 961 861
230 911 357
566 303 498
339 880 1020
1010 532 29
246 811 715
712 388 941
131 504 963
668 372 588
282 444 916
538 386 863
468 623 782
705 257 800
615 23 883
484 509 108
869 116 74
751 114 615
177 7 25
355 590 612
756 655 241
888 727 954
581 223 832
183 389 588
525 276 920
941 238 145
425 573 299
115 93 501
213 199 69
297 825 945
1002 765 178
303 631 972
778 194 287
748 2 83
119 587 494
752 835 668
552 122 139
89 752 358
351 993 118
40 105 952
3 120 208
400 577 775
18 874 646
748 653 253
544 307 954
309 758 502
325 990 556
468 742 428
758 185 306
314 512 85
857 34 575
841 793 286
295 1016 645
669 469 972
1012 437 680
807 736 296
275 408 90
718 958 406
334 483 71
1014 790 731
587 399 334
513 730 433
166 924 841
281 347 329
291 516 68
660 89 369
566 750 3
779 825 288
98 168 393
211 554 483
628 68 379
153 161 526
734 87 123
780 978 887
342 289 728
737 964 460
214 401 906
553 504 498
908 962 299
583 450 746
673 299 539
671 320 5
508 962 130
70 197 620
91 958 773
665 750 358
57 780 224
547 316 366
97 208 873
313 996 27
857 215 366
208 123 406
667 138 395
1011 681 324
942 487 953
526 484 129
53 981 575
471 415 122
1007 989 252
35 397 712
448 623 266
924 1022 692
598 295 260
294 492 572
609 312 494
848 130 31
585 125 998
