1024 262144
175 648 -37
77 323 979
604 166 418
791 360 -344
171 395 44
209 277 982
620 104 -378
367 581 -431
30 678 809
459 634 337
224 127 -806
334 344 969
511 46 846
436 576 972
448 991 -373
597 11 -231
617 3 839
699 177 837
876 235 -240
275 850 657
579 734 -239
154 464 505
307 624 50
722 371 392
299 338 -531
204 637 -656
228 34 110
877 819 121
721 639 501
420 996 -894
380 1012 565
861 664 745
445 669 889
991 584 -5
310 628 276
701 134 -964
477 972 -788
193 92 212
1016 486 -348
125 321 806
734 411 -863
822 751 726
250 298 -359
951 233 289
5 33 405
18 990 -283
860 734 846
675 19 -394
174 604 -567
660 815 -416
36 855 68
1017 985 753
853 357 -823
693 991 -701
840 317 -45
458 665 398
419 568 -678
147 177 -796
113 121 468
145 622 -864
109 646 663
181 176 466
62 517 -657
537 438 -404
673 551 -388
1001 126 399
784 9 -564
736 932 93
859 680 -917
406 17 55
169 517 -989
232 62 270
181 311 -94
441 0 663
186 271 -908
755 323 549
906 247 -760
221 109 971
485 23 175
461 252 824
325 363 342
245 287 -580
196 62 775
399 582 -52
71 542 615
185 893 222
539 667 -817
1002 480 -39
259 335 875
4 763 -649
743 470 -804
463 61 161
966 587 -624
334 473 99
405 178 732
284 362 -521
669 906 884
173 541 -747
159 22 -637
772 261 647
939 992 -744
157 486 -770
899 5 -568
1010 502 325
678 896 -184
223 111 158
83 142 -31
382 550 -626
436 479 -694
98 832 465
317 767 -34
676 339 122
845 98 -323
206 36 -902
853 250 56
749 373 -956
314 452 -156
892 630 -983
670 761 228
949 79 672
182 882 -764
667 101 34
46 981 692
813 689 435
617 29 -62
822 573 -893
639 726 -922
630 254 -1019
378 36 380
288 1023 -736
336 815 -380
894 274 951
531 308 168
610 132 739
406 932 287
79 655 810
185 783 536
44 924 21
794 491 -153
271 175 361
621 347 -444
429 808 -501
643 571 -691
433 712 623
935 589 -41
364 387 -546
135 20 845
63 1003 -14
443 657 839
487 523 -39
945 258 -172
870 611 1001
826 689 -550
340 14 -24
177 124 507
615 68 -189
452 227 528
405 544 -419
170 519 63
731 928 -206
1006 1022 -88
290 759 -936
623 754 -315
350 328 714
1006 229 -416
244 882 -443
70 302 964
935 208 687
421 709 -100
872 856 -454
871 106 59
522 930 21
514 456 22
979 249 57
784 737 148
633 472 -147
662 833 821
932 923 -1014
760 113 242
58 939 416
65 36 -375
707 967 777
1014 553 837
942 744 979
372 276 -755
855 376 -4
564 259 -674
789 761 633
826 110 838
151 259 -48
727 152 503
93 21 -517
970 554 -558
741 1007 357
41 1019 782
862 429 -671
284 309 -898
338 972 -863
375 349 -169
246 614 -507
397 341 -15
667 378 15
201 957 -290
560 861 -451
375 384 746
764 494 302
670 208 -884
650 184 878
330 201 -148
990 587 641
122 747 992
473 508 61
167 47 455
714 594 -468
386 479 -553
75 666 -461
190 112 226
861 917 -207
1000 612 873
704 192 49
201 854 -541
224 626 -333
877 322 -238
51 858 -593
363 122 -738
57 568 814
990 219 -298
557 939 -216
358 857 613
664 953 -962
548 500 -23
372 49 314
538 777 -118
157 725 -758
250 810 935
127 513 -853
764 643 724
289 373 -951
305 117 473
511 938 273
925 637 320
145 9 -83
369 796 -424
897 621 496
104 877 688
701 539 -278
984 206 -267
833 593 15
1006 343 611
51 583 -732
816 601 -101
247 861 349
481 535 -794
882 101 -301
876 327 399
606 1004 -1002
696 534 -269
416 585 817
739 724 855
899 575 -956
102 308 775
189 308 -947
364 10 73
909 179 306
389 895 -246
166 572 909
196 652 -983
511 236 -471
313 498 -17
975 463 -583
667 100 969
837 651 -580
283 335 -136
88 746 476
696 125 -756
460 763 323
58 522 465
366 537 -622
772 891 -643
433 818 -365
612 27 -250
474 865 -763
827 714 -885
758 573 -192
162 806 -556
283 561 -258
928 313 -625
597 94 3
623 89 -577
804 458 -660
847 951 -732
752 18 140
1011 19 -816
315 385 617
690 355 -329
935 1008 -464
101 161 -922
881 22 155
656 220 879
182 121 290
692 297 893
815 470 -287
496 811 -131
990 224 469
878 698 297
129 756 559
975 472 -663
539 984 615
834 461 -197
328 687 268
910 269 397
606 251 779
228 231 142
651 734 -739
750 738 -100
58 618 568
7 825 313
710 287 -282
467 545 473
642 436 -211
503 558 666
29 176 141
9 246 -531
481 145 72
739 140 -896
260 110 -186
201 703 -677
72 263 518
877 184 -417
843 602 -871
353 119 390
842 847 842
617 434 34
900 220 -559
651 24 232
210 402 361
555 967 623
924 638 -262
303 926 954
381 935 -136
210 224 -701
273 498 562
573 981 -1005
346 684 -1014
397 277 343
508 673 388
145 967 617
342 13 -964
760 635 -807
780 312 506
272 65 -843
634 793 86
621 264 113
666 933 -910
373 237 527
823 825 222
304 27 989
661 889 -55
521 495 607
141 913 -1006
282 407 618
1 64 -252
667 747 12
38 46 -338
762 362 778
21 100 968
526 214 -662
172 351 693
552 919 344
268 545 541
990 153 413
196 485 279
99 883 -530
487 320 -1000
698 887 1007
194 546 368
814 476 909
234 994 869
964 317 676
460 118 774
777 187 -206
934 945 88
100 721 552
755 928 224
48 101 -898
996 494 -515
99 641 832
875 942 205
399 358 537
619 648 632
901 218 597
1015 284 -903
575 407 -356
975 820 555
620 746 -742
896 924 579
66 587 617
829 266 -946
131 544 991
543 167 -896
502 667 -33
314 67 224
1022 113 220
140 414 34
230 826 -944
866 834 776
39 413 937
251 812 -222
221 886 37
878 704 -664
426 264 -549
525 1015 -831
461 106 122
262 367 985
425 495 -407
966 440 499
282 115 -246
119 890 726
438 804 164
730 122 257
727 588 -959
941 805 -486
715 959 -374
643 315 -775
133 420 48
976 525 -823
633 960 471
306 770 926
937 875 -619
683 613 525
306 638 -977
341 195 -514
302 130 -892
415 377 -877
877 914 -826
700 905 -795
341 232 -689
0 727 479
114 661 408
687 960 867
839 957 729
856 563 -497
760 704 -583
580 124 464
821 248 -878
741 183 -281
675 841 -387
824 230 -53
760 897 651
777 330 411
571 420 -838
732 803 88
701 780 323
847 639 36
362 733 373
702 635 -217
891 251 925
18 468 -884
51 144 502
522 669 -145
969 771 571
215 417 -39
641 739 568
244 486 -524
1021 640 -168
752 221 -598
34 200 -81
732 574 -579
182 518 144
76 681 -610
502 408 -313
846 878 1019
673 605 866
272 92 915
520 765 543
631 628 -61
187 643 -172
596 250 280
182 108 1024
69 387 874
578 276 -297
403 530 -400
551 564 -769
805 344 320
105 285 -392
306 904 -947
111 938 348
723 658 -234
969 499 313
29 303 -993
450 615 -486
515 183 -331
859 178 494
415 791 119
394 999 -486
473 294 753
243 811 -621
391 704 -398
135 484 113
322 240 365
66 164 -837
790 352 -230
96 291 -106
677 789 391
723 838 -267
909 775 868
226 193 860
504 544 477
93 67 894
488 373 186
626 824 256
439 702 611
291 215 51
440 435 -13
655 451 293
709 225 664
458 538 -518
563 773 665
999 636 381
212 193 -288
794 526 212
52 349 -703
687 0 435
747 815 -468
973 223 -907
850 33 68
786 130 -438
510 749 149
405 521 240
130 938 571
771 824 -988
569 286 1004
765 576 765
414 261 352
601 337 -230
391 434 -914
1005 799 -360
757 409 173
106 182 564
569 27 112
236 99 843
530 922 -323
557 37 -729
475 486 677
365 946 -51
316 726 971
724 53 -440
737 366 972
365 737 735
177 749 204
145 527 570
735 873 -913
533 504 491
154 365 -558
801 142 -48
602 727 -618
999 151 -527
190 51 -56
318 475 931
289 599 -446
810 163 493
421 964 -726
457 945 -1009
648 865 -364
896 84 497
681 872 189
5 178 522
627 976 -725
489 818 294
394 332 567
545 31 -708
49 794 222
614 884 -534
740 694 658
389 784 663
484 552 153
972 550 937
120 554 -523
215 76 202
864 889 414
954 1017 -967
865 468 700
911 65 392
438 813 -404
460 149 -708
460 504 128
827 786 566
208 175 100
1013 522 623
687 296 166
355 266 -516
24 26 -480
805 99 -936
904 1018 653
705 508 -968
1007 691 997
882 1023 891
22 815 940
266 693 59
424 154 -375
508 68 -435
848 975 941
668 450 -888
852 821 610
893 326 -96
464 774 -765
801 570 751
152 237 -361
492 358 146
143 562 938
189 88 206
966 609 -371
498 102 -135
604 622 710
340 244 -552
114 1000 280
525 951 -86
80 458 514
754 446 532
757 292 326
458 854 -371
759 398 106
494 774 877
274 779 247
580 343 -240
771 472 -148
836 830 889
863 387 804
351 951 337
921 769 801
497 427 -533
814 537 -1011
969 501 167
257 384 -355
568 148 220
945 626 138
27 125 -305
315 168 801
2 502 663
937 630 -957
559 89 -752
88 133 -645
465 307 -857
696 463 -379
18 317 -712
962 316 -65
362 832 -873
272 848 488
589 721 -674
638 239 -148
836 729 -384
939 308 709
436 219 -413
956 149 531
455 272 351
37 34 -459
898 574 265
764 41 -1009
881 593 -563
973 895 -536
853 20 100
52 203 -868
765 881 264
810 466 733
775 1000 -311
568 591 -60
295 569 616
263 667 701
191 696 -711
1021 0 -890
29 292 728
248 144 551
752 400 259
495 202 874
700 819 -1021
232 423 556
880 71 104
868 781 -491
128 713 939
724 728 911
679 302 -158
831 894 -754
799 85 579
984 371 -125
67 62 -261
385 287 298
910 859 -34
54 946 -589
169 916 -220
430 222 -66
306 167 695
868 137 -211
520 645 463
196 974 -485
879 683 411
75 904 513
787 528 -466
920 232 -890
280 616 197
339 100 451
624 609 621
133 807 574
1009 888 85
212 7 -88
29 535 745
364 113 -160
417 331 -115
915 384 613
684 214 -561
839 18 -160
28 416 -92
193 127 -524
796 223 546
560 708 175
90 305 51
991 296 97
780 781 359
817 404 -830
45 953 213
150 52 -1011
4 807 -849
114 321 987
248 676 319
95 398 813
788 300 -522
67 737 -900
707 664 -55
436 250 408
822 628 -251
516 304 556
596 6 -73
333 878 389
288 514 -341
800 317 -161
509 606 -912
988 676 -777
73 830 581
48 593 74
622 489 337
617 231 -22
457 638 -198
48 940 438
312 6 140
813 81 376
596 4 -373
98 895 -722
228 476 -316
941 780 -630
397 765 336
620 182 -589
483 879 192
775 93 -910
11 187 -947
507 580 -962
427 688 -909
883 602 -527
547 507 809
970 191 389
381 506 -167
43 901 906
584 364 -561
713 577 628
1003 807 983
864 71 -190
910 672 -1013
832 694 -930
65 775 -217
509 921 -544
205 387 -560
660 101 -756
264 24 -1002
550 88 -156
673 241 13
505 379 588
643 627 -572
35 191 723
52 960 676
166 472 481
514 919 912
124 709 -538
767 797 314
218 116 -830
926 408 -1018
58 516 -512
565 768 -316
868 33 -729
475 771 -658
733 111 812
362 830 -200
73 218 299
67 282 -122
875 180 482
377 798 55
843 666 -1000
121 318 -862
296 458 1021
924 552 468
229 795 150
759 729 848
573 94 -940
570 61 164
21 20 187
1004 126 987
718 905 -526
20 242 394
770 290 -384
855 259 34
694 216 537
765 703 -676
959 452 265
376 533 335
266 694 649
46 539 611
14 151 272
642 885 935
69 580 179
154 795 -670
670 144 -963
683 599 523
515 138 86
76 576 -184
892 636 -24
949 956 828
285 889 324
684 899 -781
650 35 444
392 112 -395
826 705 64
307 961 -255
239 459 -614
302 928 928
44 438 960
760 52 -701
20 873 809
891 705 111
963 655 597
1018 538 -4
534 143 -576
459 342 -908
451 966 875
885 399 515
180 987 -408
276 86 729
690 663 -1019
415 849 -656
428 187 101
388 234 -931
200 575 -882
123 164 498
765 527 -12
21 610 -252
88 188 -450
59 923 -392
536 48 -567
509 402 607
911 232 -540
826 979 -43
979 859 650
948 106 790
661 104 68
675 904 58
820 891 -281
106 165 233
139 733 -553
738 283 -284
909 561 -319
234 338 -982
756 188 526
993 470 -363
793 979 621
817 106 -180
192 253 383
979 3 175
782 61 -265
898 318 -873
688 251 -229
167 172 160
568 651 -788
811 212 -332
138 113 38
614 91 -313
499 141 -941
46 935 -594
866 341 -922
294 922 168
302 987 867
582 227 821
510 639 526
55 365 545
603 873 922
283 367 482
3 400 -533
461 291 -912
887 419 -621
363 768 0
894 10 153
199 313 -667
627 529 -676
126 809 143
322 305 -747
943 516 -773
180 709 15
119 56 -944
322 662 -430
671 893 -263
563 545 642
1011 300 -700
515 880 -463
622 1022 -519
126 936 -52
208 61 803
333 508 649
904 843 186
737 605 77
703 367 418
768 4 1011
702 778 -50
71 429 -665
429 51 -432
748 218 373
747 1016 845
323 985 -842
556 217 -243
438 837 225
474 956 214
780 829 663
540 327 608
658 951 172
1023 138 868
852 987 -624
882 702 -771
309 490 -1024
913 161 -4
392 140 -450
864 818 -483
8 616 113
942 29 36
263 430 589
853 550 807
680 280 -715
747 617 23
308 611 -239
10 764 168
571 740 20
161 268 262
617 856 500
242 653 -457
226 922 -628
681 444 106
198 478 -499
172 140 236
850 805 742
256 732 313
8 55 36
703 944 -294
471 418 -159
741 763 -275
200 978 -458
380 700 902
710 527 -523
814 180 -455
577 408 -402
373 53 415
92 389 -729
201 273 217
618 512 -10
430 808 862
500 983 -970
391 62 33
926 426 547
205 40 -980
313 860 -187
724 459 427
645 350 -211
968 953 -692
405 559 969
212 961 -912
265 930 -72
388 845 -83
245 966 -476
601 341 317
911 398 411
995 278 198
852 416 895
972 357 45
861 979 770
877 670 323
136 52 -133
486 661 221
64 635 413
293 5 909
192 230 -648
40 4 -707
102 884 927
612 976 626
803 765 364
488 79 126
262 438 -102
283 468 -454
365 337 442
670 351 -14
63 236 -478
30 1021 7
975 300 -141
476 699 69
646 740 898
706 890 -438
861 445 -163
531 206 -901
110 370 -738
29 34 672
928 1011 430
104 155 -58
957 6 594
30 377 -846
263 188 779
485 639 681
98 608 -114
349 677 -366
228 423 -971
185 229 -541
904 654 991
833 447 920
885 681 655
56 954 840
839 929 486
993 341 676
522 189 -10
790 183 487
336 408 791
932 982 -138
547 565 -524
143 664 -398
903 71 -241
83 381 185
595 770 828
558 1009 439
769 300 730
996 469 40
780 514 -306
801 268 -922
259 889 843
666 461 364
927 599 522
925 104 778
159 940 433
80 490 -469
228 693 339
909 273 -333
282 28 -84
932 376 -142
522 159 -446
849 297 -496
455 159 -964
703 154 -884
20 310 175
425 203 -193
216 154 237
700 1006 -997
730 156 193
506 66 -992
499 543 906
1004 635 972
959 1015 176
461 637 448
317 615 -485
801 427 704
825 461 -723
442 430 -1023
228 635 481
640 411 -832
865 250 -260
916 508 -591
237 880 -537
816 922 329
851 105 428
162 730 395
761 341 -22
238 289 -463
155 106 956
263 32 -33
891 144 -892
758 241 -433
880 219 508
194 329 817
583 159 154
376 693 429
352 549 854
550 502 845
851 966 -942
307 15 -521
95 424 616
276 730 774
755 499 -190
171 359 888
413 974 -508
130 465 -997
754 512 339
445 80 304
292 708 -704
494 664 -336
277 504 -128
1006 957 570
142 269 901
618 725 -500
172 124 973
892 515 -53
239 472 261
373 912 -909
554 578 904
37 1019 650
235 811 272
190 49 -262
203 87 -166
181 321 -755
461 339 -628
801 843 334
883 1006 973
919 719 -261
823 976 -644
61 28 249
663 333 -408
462 857 239
335 92 -988
56 871 900
570 507 204
801 761 -996
363 524 -132
360 319 -789
297 449 904
896 493 587
752 189 -483
370 727 -715
85 188 -233
563 292 406
466 233 -224
859 382 -831
323 309 385
522 388 497
446 249 163
379 423 -175
833 941 601
947 525 628
480 383 -978
232 277 277
546 588 617
612 664 789
40 21 621
951 248 -202
875 581 -25
743 790 410
367 279 843
984 654 -707
520 606 -908
146 102 507
749 367 767
600 259 626
877 678 670
173 529 278
769 572 200
296 186 306
141 536 470
0 296 -425
452 900 38
523 386 440
247 234 296
851 1001 -573
294 2 94
115 475 250
768 255 730
590 388 -112
471 693 -920
618 530 758
189 258 -791
805 1019 -640
533 139 -5
78 1018 -899
71 999 473
714 107 851
212 246 -73
393 619 -310
429 919 -841
669 339 -772
832 884 -905
377 214 1004
177 185 339
203 443 -297
210 290 818
593 84 482
62 860 -41
636 689 -798
285 881 101
181 155 -686
350 455 245
769 460 924
294 548 -471
985 512 -869
409 361 224
889 214 -121
84 133 -683
357 978 882
756 839 -609
262 108 704
846 567 -392
25 504 91
243 848 -585
34 725 523
944 673 -510
613 998 769
654 517 1010
334 970 230
8 572 -357
447 884 367
962 980 725
183 711 -706
640 831 -128
164 624 -798
230 527 180
362 184 258
572 898 -387
77 206 -595
852 703 -374
61 829 782
468 89 -855
778 16 560
808 1010 452
675 906 354
348 305 -513
466 864 204
36 1012 109
615 779 -228
16 505 -493
640 934 328
614 100 619
267 325 393
460 327 -429
628 422 681
5 559 -768
797 996 15
471 720 39
246 245 -637
979 59 826
208 256 -76
334 950 673
500 518 -869
28 128 -486
142 186 761
450 875 77
892 809 121
649 836 -246
799 970 782
559 814 -805
452 546 73
457 157 855
611 892 -1017
475 960 73
565 26 -38
633 634 -790
708 100 -771
899 949 555
305 343 454
957 916 -1012
779 937 366
766 785 228
352 904 -884
133 348 -137
166 425 116
718 1018 18
713 773 -51
517 718 261
332 803 -130
431 489 729
897 287 -379
867 992 -718
258 561 -75
752 610 -392
984 540 -841
0 386 -781
328 787 361
290 724 201
393 392 -425
1016 13 263
542 755 -845
129 76 84
637 122 -285
767 495 694
775 943 -775
826 178 -372
390 743 -171
164 28 960
599 863 409
559 989 -602
229 120 911
477 803 -555
833 497 207
56 539 994
188 484 765
738 143 -585
435 918 -890
645 714 586
660 358 -369
647 200 -969
123 427 851
73 170 825
801 803 -453
577 757 327
297 938 192
95 111 856
689 609 -910
616 469 813
0 560 239
664 18 -108
312 645 -222
219 81 129
301 134 -31
503 979 98
129 660 -530
805 869 919
553 413 -129
289 23 -254
625 906 145
701 192 56
283 607 833
970 278 -384
484 722 695
46 312 213
707 69 226
675 55 -1
783 973 552
209 599 -950
983 558 181
403 822 942
432 451 258
651 470 -646
875 211 -260
718 833 200
438 168 -1
754 949 -768
568 298 -726
985 518 935
340 962 -49
788 1014 -88
977 849 569
490 361 527
64 584 454
542 232 -570
584 768 636
226 734 17
417 451 17
350 91 799
359 79 561
514 39 -959
322 145 -852
267 844 958
607 935 350
519 466 238
599 484 193
247 375 910
871 64 -81
581 292 809
371 456 948
759 337 -945
451 157 971
423 955 371
827 64 385
81 866 814
354 109 995
89 172 -817
41 592 -818
819 808 -999
699 939 -720
757 467 -397
653 32 217
856 512 344
772 383 -349
638 382 -453
633 746 814
212 808 -475
818 497 -684
527 478 443
725 73 -247
13 601 882
619 253 -390
939 873 1009
620 970 -851
747 836 851
100 961 -697
841 390 226
160 950 715
317 964 -393
769 43 -973
946 20 246
358 106 311
189 188 -958
767 298 -813
669 477 38
642 131 -390
338 834 790
518 452 -765
2 626 -143
209 351 -379
426 243 53
962 318 -950
464 610 -409
727 605 -226
112 607 -538
129 553 -556
502 765 -344
967 890 -927
913 105 -942
877 144 -324
684 219 -24
577 460 -740
84 125 849
107 901 -971
913 220 -821
823 326 -912
379 488 76
602 486 858
801 228 -297
316 791 1005
654 141 -124
80 552 877
157 498 -710
191 310 -592
217 63 729
15 437 -755
574 71 618
129 239 325
853 60 -110
499 343 562
138 902 101
703 225 67
479 973 472
171 836 907
729 893 1022
573 473 -907
617 747 -606
454 1016 278
182 1022 -421
127 124 103
891 31 -100
756 267 72
313 753 -849
547 476 895
826 330 120
321 72 -481
76 909 -322
682 547 344
735 447 -913
946 282 428
446 1018 -725
597 49 405
686 590 -279
566 706 -214
737 812 -138
390 602 -977
576 624 -192
147 505 874
415 192 59
436 892 304
468 859 -653
811 662 101
344 121 -577
985 439 -220
781 958 375
832 893 665
133 984 946
949 598 -775
154 950 1006
899 739 584
569 258 -293
461 210 -513
80 924 248
178 678 951
468 376 -172
198 429 867
904 531 -179
280 100 740
855 242 952
841 378 -128
351 139 201
706 1000 -261
431 882 -799
46 531 -58
351 386 338
240 868 -585
307 636 -542
993 434 -918
545 912 109
165 341 942
223 123 975
373 151 3
16 944 81
1006 964 -970
797 358 -21
459 561 955
364 388 364
112 921 -426
397 179 -328
462 281 -540
99 650 -821
815 654 -984
830 238 427
240 782 760
734 746 -254
628 9 842
504 322 -931
299 1021 -614
396 82 -1012
654 923 -18
258 962 -621
929 559 -741
380 383 115
349 58 -771
487 924 909
529 872 223
836 799 805
560 1005 42
860 770 665
881 254 829
348 169 -665
786 916 -236
15 126 888
761 793 216
812 713 -792
890 487 -704
594 901 -266
840 464 -55
240 200 -401
609 270 -43
728 739 433
897 244 984
24 334 -611
109 851 -497
278 329 368
534 361 804
253 830 -438
128 140 -938
819 892 507
824 850 -918
211 687 196
124 1016 825
993 630 -535
185 991 78
392 469 511
87 75 628
504 0 23
954 758 -735
597 698 -485
5 41 628
574 575 -233
694 793 163
61 506 282
969 763 -147
878 376 746
668 838 210
124 747 -407
360 321 -536
102 756 -120
944 93 684
611 225 -106
21 778 809
115 109 306
24 454 219
542 87 -576
44 388 992
526 919 251
381 781 -321
768 812 935
603 525 375
848 911 -907
906 248 -371
154 652 -217
465 173 -305
537 248 128
1022 888 -749
229 773 1024
808 414 1012
366 980 733
467 805 -429
917 278 363
935 968 -293
668 131 226
137 935 653
761 901 -897
261 975 -945
24 184 -290
640 1001 -460
927 246 -183
595 140 -531
1015 141 831
129 956 -465
378 463 -924
334 588 1003
723 552 749
288 398 -784
666 231 -235
430 130 -688
201 134 348
795 829 226
803 491 -188
790 157 300
924 142 556
896 640 -33
140 159 -825
987 913 -270
408 666 768
687 138 -183
162 574 -628
815 646 -793
528 785 57
209 160 -14
950 903 -477
564 860 -516
127 418 536
819 970 607
902 575 -962
630 296 -97
18 371 610
298 345 855
142 942 -346
604 417 914
900 954 38
557 857 -842
661 920 -962
2 437 192
962 16 750
622 601 -335
497 807 -969
664 106 647
647 495 145
69 927 -817
99 18 -996
750 929 484
61 722 41
860 408 808
592 470 -490
154 447 -1015
521 1017 -233
347 15 -61
413 800 494
468 42 -260
429 217 700
675 966 736
934 951 -731
657 750 366
94 591 -288
979 210 -371
867 413 681
19 457 -607
301 276 -382
312 410 -693
712 957 567
992 874 524
746 121 326
104 557 91
579 197 538
973 301 297
425 824 -960
301 784 52
592 612 174
438 656 966
811 906 312
646 935 222
185 431 432
16 477 -317
506 352 -389
37 220 -959
127 317 -74
687 689 -286
1014 422 -484
687 438 177
800 163 -716
980 156 -259
993 588 334
356 118 -840
696 699 204
533 119 -874
361 518 186
1 252 -213
975 354 -345
522 87 719
1016 2 716
207 260 -743
329 284 -407
283 439 917
769 113 45
427 617 12
458 468 -388
413 854 343
748 852 -87
394 89 96
942 25 -710
815 596 414
923 558 -634
384 659 -182
528 758 861
389 989 -714
93 244 17
767 167 -143
875 192 842
578 220 453
914 542 540
825 916 -917
563 684 -925
980 240 743
158 68 497
54 360 215
79 355 50
680 522 -544
946 602 -155
239 355 575
978 138 -928
658 159 -40
541 441 -181
114 698 968
825 119 820
386 19 923
273 285 -830
479 795 539
57 131 -680
640 16 862
448 471 -703
407 198 -841
762 452 354
629 455 702
870 886 -858
138 231 457
395 133 555
206 500 -725
936 155 -782
32 144 -396
821 808 764
815 985 -774
426 148 -237
84 899 -799
121 580 758
43 311 -810
534 423 204
516 987 -67
757 724 -141
23 338 -809
148 819 692
618 1 -788
276 3 96
210 9 -984
393 124 295
793 108 719
365 953 -1019
317 42 719
122 875 -538
729 689 -391
882 841 74
906 885 -978
36 492 463
952 154 -669
406 789 -653
82 918 507
489 830 -430
644 642 -428
798 576 -721
496 895 243
993 521 9
489 476 -111
349 446 600
211 668 722
685 876 -503
649 110 980
909 301 -275
216 659 436
372 126 -614
962 576 35
162 717 -536
863 509 -26
791 588 625
781 149 -560
526 48 282
155 944 0
119 855 -327
743 289 461
861 710 382
826 613 818
91 695 -463
670 948 -284
639 964 111
629 776 -847
103 381 -285
959 660 -675
1005 514 -62
662 118 212
388 45 -425
872 399 384
639 585 -684
60 718 850
779 871 -425
781 556 -583
13 165 66
756 992 252
317 728 989
626 421 -440
740 103 -704
829 395 726
206 677 -156
765 622 -259
715 1010 863
189 224 -542
739 158 269
88 92 -308
842 663 742
4 589 104
470 764 753
780 340 -89
704 734 -567
630 581 887
990 665 -686
127 241 -37
47 448 54
720 331 -906
644 1019 -923
510 241 -521
271 900 -637
588 172 -560
949 335 508
401 764 -633
378 806 -278
572 568 -497
277 762 191
230 902 -281
133 674 -614
1017 635 62
509 658 -333
723 452 34
395 994 -173
657 31 -15
36 189 -1020
214 907 -816
693 35 -463
789 466 -565
841 614 -474
121 289 -675
122 9 674
347 276 -714
414 777 -366
759 694 222
280 119 123
72 821 788
752 219 -315
332 759 -694
89 618 -347
148 812 11
164 872 -485
268 154 -1004
170 246 -345
123 356 -400
582 614 -895
344 651 43
238 575 -653
895 716 -387
81 481 -319
818 570 462
173 177 -175
742 549 -686
656 464 165
469 668 -927
769 798 -956
516 358 -726
200 482 950
46 697 -601
431 171 963
261 550 882
444 1 676
917 96 912
845 578 130
657 735 -977
392 449 -813
899 755 -5
297 570 56
403 171 -886
163 851 815
813 646 768
805 600 -163
863 604 760
203 297 311
982 221 947
979 908 905
145 645 -711
791 963 -538
99 628 759
342 864 909
213 955 172
760 599 -425
164 645 867
493 397 -485
366 945 257
531 914 782
195 19 950
610 310 -554
221 795 -767
268 342 -316
909 345 176
123 884 -869
731 126 -131
7 719 -846
175 25 604
819 914 -362
472 134 817
112 24 544
842 115 640
689 585 -474
817 675 -20
239 849 400
170 847 67
550 77 538
160 472 1023
507 892 -786
533 70 -928
965 135 553
195 992 950
678 831 -5
869 856 -527
563 784 -918
580 546 703
536 696 12
421 275 273
981 579 440
921 752 232
391 547 654
997 866 58
779 874 192
916 280 448
956 717 -990
774 34 743
962 748 -257
909 420 939
947 440 922
12 248 -430
596 609 504
353 5 356
848 303 382
192 252 -683
562 368 -169
45 238 -99
