1024 65536
537 726 -878
506 911 -248
821 959 458
1005 213 -479
793 471 -714
761 579 942
538 784 -879
959 901 -897
824 382 183
425 131 401
217 766 -266
566 230 463
812 239 -689
794 560 695
996 834 715
584 873 -330
452 229 -812
799 447 -896
900 985 -912
220 703 -634
905 968 -306
553 938 -1009
109 284 -795
120 248 -961
735 615 -793
741 214 268
838 13 -421
546 324 -848
751 285 826
32 379 -368
745 519 66
902 737 585
11 774 769
121 605 715
84 436 -78
810 300 232
588 532 -263
258 861 936
618 255 -496
745 513 668
174 403 -448
416 306 -584
872 540 286
526 81 -300
85 310 -187
485 537 606
286 878 119
331 468 -151
802 531 -460
276 909 -769
400 245 273
380 540 694
1014 577 246
673 619 -428
345 492 -563
760 983 834
463 517 97
275 941 -64
94 209 -149
284 912 351
737 54 937
905 46 605
680 860 302
438 87 442
573 492 647
660 266 -84
183 983 -229
590 733 140
580 798 496
403 920 98
391 963 -142
229 612 -877
573 332 244
598 735 329
926 188 -993
52 862 729
158 338 569
770 581 769
712 269 -161
738 935 368
873 498 -148
442 80 715
312 337 928
80 336 -15
232 903 -993
125 18 819
510 690 497
784 438 184
905 12 -63
449 554 -65
614 593 63
740 312 540
515 586 856
661 964 -671
905 411 -213
842 467 81
292 197 98
172 422 211
610 961 985
940 18 -958
26 166 -518
974 950 -631
907 370 -964
304 445 150
292 543 -436
788 135 -66
157 338 -176
952 99 980
5 267 239
882 635 -533
998 372 997
312 871 -949
244 969 -878
330 496 934
600 992 -963
587 608 -179
901 372 677
313 209 761
160 776 426
813 981 977
89 833 213
476 410 18
821 425 -105
377 628 -789
326 66 902
461 48 -323
389 164 -527
355 1021 -939
773 599 -145
358 908 613
820 447 -409
120 607 811
97 308 -793
699 922 234
438 152 -517
823 75 -160
630 868 -319
197 540 -501
431 823 305
588 41 -635
127 890 -343
886 832 29
916 561 581
624 179 536
46 534 -311
726 322 -54
118 979 -851
300 292 126
47 126 -437
130 155 628
854 831 -186
608 711 507
1002 635 52
236 242 746
150 285 957
335 794 408
412 973 894
483 754 -302
0 281 -417
960 428 642
593 520 -10
651 854 157
435 5 225
23 11 -274
53 597 -245
838 472 139
956 475 995
992 41 559
823 31 614
327 430 28
927 929 -226
664 841 576
666 933 -598
237 192 -471
701 738 211
482 623 -301
41 304 -279
880 170 639
762 209 339
633 417 533
999 80 181
196 550 -258
281 452 988
554 924 516
35 37 -648
577 406 -272
934 576 263
892 17 -386
206 975 46
688 508 -284
209 553 -488
700 0 -541
976 973 430
396 388 839
614 210 733
225 968 306
616 389 254
766 953 -961
326 673 -927
201 155 730
189 24 -948
558 138 864
108 253 232
951 226 -126
916 792 182
44 45 815
15 699 -277
213 709 -610
898 678 -878
163 167 -381
469 35 200
173 523 879
32 98 -560
38 340 -258
1004 341 -262
969 861 -412
632 460 -974
472 190 -431
541 240 603
498 1004 -712
98 379 235
673 789 -85
65 510 -288
861 440 591
516 249 731
271 905 -807
974 204 774
520 967 -876
713 520 1022
366 713 615
672 145 347
1 119 1
135 921 -168
748 59 -182
505 897 1024
277 503 869
149 559 559
295 645 55
985 772 -402
773 954 -571
78 918 -255
330 796 1013
711 154 -959
313 957 95
293 15 -844
605 786 -60
527 990 -262
374 892 574
480 897 -404
589 920 -768
855 679 -1008
157 671 -297
360 781 -829
955 422 -618
279 634 16
117 108 -147
141 39 481
356 650 392
77 1005 693
939 910 -225
65 181 63
393 190 42
755 424 -174
837 154 -640
901 65 850
403 291 395
561 409 -105
524 742 -627
563 1 1022
789 841 -736
359 814 4
517 460 -424
882 803 309
143 204 -544
239 26 946
942 734 -56
995 936 447
425 988 843
959 587 -633
645 673 1017
374 88 693
981 170 -986
381 829 750
467 737 -629
656 1001 -196
424 74 -200
985 51 -539
690 706 -914
483 159 328
296 791 -811
383 171 -778
557 742 220
423 340 -690
942 197 67
741 319 -819
171 677 -78
529 247 -312
794 684 -916
792 939 748
854 971 1019
106 604 -749
369 802 -808
758 552 207
759 504 479
704 533 499
80 58 -557
284 72 920
987 741 -865
216 344 261
425 721 -453
704 217 771
640 937 -932
541 730 436
127 217 272
939 431 69
26 150 -850
636 244 -816
80 519 909
660 11 -117
444 254 -744
157 47 626
385 488 -247
336 290 -118
65 930 -50
616 834 -461
721 944 415
333 803 767
353 760 725
412 387 -201
559 684 -540
626 599 945
279 258 -688
565 642 -1014
617 966 -323
381 821 923
986 423 -709
710 590 -751
46 219 741
405 984 -687
944 225 758
650 410 -181
196 476 -33
218 523 589
321 149 -928
1002 952 -941
284 932 91
785 977 -700
265 995 -396
744 456 43
82 967 231
48 513 -850
226 50 786
373 620 -823
859 449 119
326 104 778
668 1015 -276
202 894 -706
603 605 -121
192 799 -133
185 845 -171
675 335 412
27 21 712
450 216 -1001
8 189 -37
438 244 -860
599 60 219
849 723 -816
819 747 523
255 212 390
243 345 380
487 591 77
928 992 -698
249 339 327
486 805 325
866 902 -503
654 456 65
17 919 -715
353 539 329
785 975 -504
632 261 343
761 369 278
655 1014 -427
169 164 92
856 844 -568
117 420 -403
213 951 962
156 308 -571
575 392 -496
478 451 -40
866 270 685
169 109 474
933 180 648
383 886 985
960 744 742
20 743 10
542 640 863
775 39 323
921 843 -798
799 214 266
119 633 967
252 253 -516
17 384 932
1006 170 -133
393 574 -968
212 352 -919
579 718 -11
577 939 -511
516 264 304
92 970 -902
212 637 -987
69 357 324
731 709 -477
611 337 -839
566 309 753
186 449 943
912 149 958
384 437 809
245 636 -990
152 57 -680
918 21 -793
342 44 -371
129 773 4
875 716 52
344 79 831
478 45 -40
905 536 836
75 673 -582
835 931 -443
773 429 -389
467 608 -329
778 110 -468
819 122 -471
301 707 -399
1001 298 986
684 540 698
308 273 730
623 708 704
821 437 -734
366 765 575
167 683 28
84 541 -201
489 802 591
77 841 -473
182 344 739
885 177 1024
934 708 1018
326 443 -811
159 34 -949
658 75 738
677 645 800
476 778 43
917 1022 -510
457 91 -176
981 411 -202
502 1006 417
11 298 990
735 917 674
238 767 -997
940 13 907
456 36 -211
660 714 -424
523 579 -57
763 410 -781
630 250 -979
248 37 670
164 169 -300
812 219 769
979 37 263
313 367 170
255 796 -504
111 823 -599
841 228 480
801 448 -1005
402 639 686
728 465 267
310 43 567
910 879 247
157 918 -210
277 734 693
656 940 132
370 182 138
177 997 204
707 737 -686
204 954 -199
127 515 -874
503 641 -554
10 996 247
990 141 -131
295 302 -1024
813 845 -224
71 1016 82
175 762 -687
935 620 -834
100 595 -850
492 864 811
1012 881 147
391 812 934
991 307 988
148 84 273
83 477 166
211 1021 -433
239 399 -160
375 468 -847
655 501 264
782 795 887
365 822 -699
1022 841 -830
303 268 -520
874 603 -48
531 631 -992
3 555 -183
82 429 997
754 905 -386
1015 219 -95
264 754 38
647 921 184
376 348 -553
316 742 -164
754 917 -915
244 796 -376
83 58 425
155 556 -36
468 362 -348
1000 11 -332
916 587 561
835 880 976
1004 189 -870
749 58 641
720 158 103
185 898 684
82 816 69
11 245 -560
618 1019 376
64 270 -201
844 346 208
747 570 768
317 32 249
468 1009 -829
952 263 558
401 93 -10
1016 500 285
679 895 -796
146 172 -286
612 572 776
642 150 -823
749 753 -244
328 976 876
680 810 -209
34 765 637
517 906 693
457 697 -138
257 284 472
358 259 -687
713 750 990
904 98 869
504 672 -761
892 319 824
65 214 408
167 961 150
271 740 197
257 693 489
872 6 518
522 352 800
885 142 699
96 396 910
609 620 -386
1019 560 -271
1005 164 -345
588 181 660
616 908 84
121 765 -472
781 532 -740
100 991 -651
913 982 -60
889 517 -759
439 252 891
1000 593 185
819 779 -734
745 390 813
798 58 -694
560 442 413
71 807 -617
157 865 70
84 620 -984
981 538 939
694 334 861
202 184 -369
212 1017 853
747 852 704
915 938 417
782 275 -85
772 254 -388
433 184 633
935 756 923
910 976 -811
342 191 -118
890 40 874
347 206 -905
882 777 -875
899 1016 -653
655 489 503
291 160 823
383 575 -975
707 191 985
1020 376 104
218 148 512
1003 276 -43
563 386 235
651 300 -995
548 534 804
385 9 692
818 654 -25
256 798 -913
321 252 422
73 393 557
309 446 853
786 995 414
918 258 992
926 764 1023
822 436 -339
382 657 -788
90 304 587
682 1012 173
913 713 -156
680 106 175
34 806 688
705 55 178
195 550 677
819 385 -502
82 17 602
566 917 456
252 299 453
814 874 -539
638 674 681
903 19 508
57 142 -756
129 260 975
294 346 701
397 1 328
622 537 -312
991 118 954
863 722 -245
941 116 -621
886 44 165
268 936 67
530 850 969
142 561 -746
414 518 603
834 820 657
249 101 -155
251 837 -145
234 467 -621
653 914 496
469 807 863
917 671 -832
591 239 -628
138 295 -977
421 1013 763
827 133 -224
804 665 814
223 906 -826
936 638 138
37 324 -890
690 227 -172
460 859 -564
747 598 -711
27 399 -560
730 609 975
913 501 -694
801 30 447
1001 567 860
51 591 880
470 178 -574
287 693 336
969 426 -421
960 333 -909
690 845 849
889 922 -299
750 982 -607
755 25 754
150 899 676
881 217 583
303 263 406
113 786 501
752 921 -606
22 742 -713
537 943 659
869 418 -452
19 240 539
921 504 121
200 428 568
332 1011 -867
913 505 -1010
477 677 -251
336 635 -798
410 590 -1018
476 680 -1016
36 548 140
438 1010 -970
883 528 -119
684 543 -567
480 265 722
725 438 -780
592 122 442
403 898 607
588 791 -234
863 431 -1002
38 467 -83
190 560 -2
638 108 -506
325 835 -521
785 304 -377
951 65 251
391 596 -916
7 574 -25
248 389 -877
703 234 -682
1005 77 -892
480 360 -990
906 782 -862
988 657 -334
974 632 -459
34 553 77
966 629 985
134 74 543
641 919 -919
919 503 286
608 614 -859
686 73 -693
656 534 -61
299 401 226
838 512 -220
597 585 857
417 236 -940
318 48 314
545 40 -15
401 74 460
12 966 -652
941 764 -404
325 775 -530
158 203 -713
1 29 955
138 45 -194
454 435 -545
713 142 -145
11 981 -637
760 611 333
762 801 -822
745 854 450
511 407 733
852 363 923
621 32 230
385 137 -274
369 659 284
903 491 -817
428 610 -397
781 173 -410
932 13 470
921 260 -23
1012 308 -679
77 663 742
926 678 681
176 1 473
285 479 785
315 302 -472
333 911 621
592 689 -378
742 336 745
157 434 970
768 494 -882
952 778 -540
95 658 0
376 768 -503
973 789 108
547 8 612
759 727 -439
824 320 897
669 113 744
505 945 -833
7 737 396
846 454 26
7 851 -445
586 731 -940
262 720 -420
811 187 851
659 174 -333
195 91 -623
732 633 -499
899 710 -308
365 960 704
729 485 -686
340 978 -667
770 262 1002
327 47 -385
674 715 -781
650 968 383
175 733 503
9 303 813
600 363 -337
894 54 93
425 461 -894
886 947 -349
550 628 856
787 75 -368
14 983 995
588 876 360
656 575 -674
177 801 -924
1000 161 546
100 768 -829
462 439 -684
824 510 922
418 491 -437
271 128 567
279 616 872
799 988 -637
289 63 162
202 83 -89
157 382 -863
379 351 -152
482 280 -830
924 438 786
336 119 -878
693 34 42
119 568 -12
352 968 -788
414 495 826
88 263 643
703 846 621
518 671 168
481 826 -796
653 435 -613
224 881 -969
511 957 734
102 134 269
147 969 -938
1011 847 -252
183 229 -534
449 586 -927
534 513 -115
491 271 822
912 499 -259
810 719 -1012
4 958 67
543 630 -394
693 676 -363
18 121 753
335 923 -739
656 88 -790
629 598 -530
28 823 823
802 302 991
420 1003 690
925 770 668
757 736 -971
123 21 567
230 636 887
895 714 -344
254 337 45
319 58 939
29 753 -980
429 841 -195
693 897 -796
215 429 1007
786 347 751
632 484 -921
662 779 -2
205 531 -883
577 293 187
861 396 237
565 415 -257
463 439 110
746 241 -763
628 179 536
778 350 979
464 605 -950
565 770 16
301 523 -767
643 899 -629
824 135 -749
992 396 -115
176 839 31
498 383 782
980 143 -377
890 626 -317
931 959 50
139 373 -269
984 381 -10
896 268 91
953 118 515
290 242 903
452 533 -634
358 1000 -267
551 754 260
893 81 194
889 856 657
760 207 -637
875 248 -505
700 494 -954
332 788 -579
761 334 371
815 828 84
309 680 -750
1012 715 799
323 133 -862
66 114 247
37 909 622
736 381 775
279 725 205
717 403 -224
43 904 813
374 403 359
944 311 -554
647 1019 228
266 902 -756
676 847 377
363 471 935
327 750 -375
928 108 -141
278 508 575
1015 31 962
792 1013 -841
1009 512 895
218 998 772
543 357 865
156 528 -13
375 1001 -99
498 645 -495
841 766 41
852 1019 -687
2 618 800
718 719 -132
544 677 492
37 606 -87
317 310 -717
566 743 -175
914 561 -19
693 195 -441
847 765 -293
420 417 746
920 111 98
673 303 964
935 11 -386
448 319 497
660 1021 -343
704 417 399
675 461 -489
513 988 612
136 927 775
258 736 -118
449 653 418
544 764 373
351 245 -787
152 471 -796
333 317 -586
454 1009 730
140 110 -893
25 15 -654
471 487 -364
716 587 629
939 525 449
222 198 592
346 88 635
435 792 827
820 578 201
132 314 377
248 308 18
781 661 -743
493 104 -1019
355 260 161
1000 644 39
400 879 537
899 851 152
487 465 32
782 549 793
1008 845 907
735 197 887
332 335 -45
278 444 -237
437 768 -275
627 587 534
245 958 596
996 399 -899
742 117 -56
826 102 -58
10 311 844
283 463 356
542 118 -977
1006 696 -125
315 551 32
1021 337 -964
1000 419 205
759 468 699
91 230 -907
355 230 264
513 640 941
971 216 -170
437 612 310
442 44 935
875 688 292
613 149 902
676 331 -1024
627 797 460
1018 124 657
250 284 -84
802 120 -376
77 440 -491
822 864 21
320 62 704
96 183 -395
24 1 -43
516 403 139
220 375 -251
502 240 -266
559 214 -978
276 840 -773
950 148 209
951 797 393
775 962 -803
347 834 -9
828 320 189
157 762 100
318 659 -555
306 238 -765
246 455 791
477 319 961
290 557 887
689 63 -249
358 330 347
199 143 -529
25 337 -479
242 362 -195
802 304 568
307 114 130
288 16 -796
7 712 -630
554 756 -918
977 302 -229
412 485 -93
761 1015 224
505 448 -636
269 80 628
304 278 801
192 693 814
779 251 975
86 838 764
681 544 -226
815 293 -119
15 303 676
335 865 -120
204 651 873
416 606 -246
45 502 731
73 500 -623
729 571 167
592 570 -722
608 648 458
723 272 -922
587 124 -640
80 2 814
88 983 44
809 846 69
330 517 647
971 139 -566
715 941 37
207 1022 -620
834 61 -262
306 556 6
903 137 0
727 170 36
771 472 -973
396 32 -41
398 434 516
730 988 644
881 556 933
901 976 14
518 60 -1006
316 980 149
352 314 -357
661 317 -945
710 367 -320
875 510 -558
225 977 285
153 578 -856
772 337 527
797 450 -177
910 330 -211
542 389 -929
219 747 -1000
459 622 -751
794 849 394
1009 201 763
897 87 -853
500 361 -282
617 120 940
57 188 888
910 16 112
280 299 707
885 481 -359
435 630 49
545 121 -343
820 362 -800
175 97 815
735 685 -863
462 273 -646
491 894 189
421 81 734
107 560 -799
41 789 -495
53 337 -451
399 631 -17
391 761 -180
855 151 436
251 853 916
177 486 -973
570 904 -313
743 277 -449
819 206 -777
571 304 254
284 228 42
801 164 768
175 237 -820
843 319 610
431 184 -899
719 1019 918
958 913 353
460 471 55
546 460 -127
450 99 -280
554 526 1001
133 219 -956
481 569 -729
401 288 -471
66 586 -950
587 279 -296
474 988 -833
370 68 1014
987 714 191
484 805 571
603 229 -448
732 652 -934
308 462 873
588 612 202
350 662 183
821 509 231
268 305 -11
119 214 -867
70 762 -845
729 541 -658
897 308 578
81 307 -823
234 62 -341
877 598 -865
636 638 83
750 755 -442
763 243 -72
466 247 -1023
147 42 352
62 835 -682
433 651 -880
63 962 951
529 980 -106
961 461 -623
261 987 159
681 859 -896
1009 364 -941
449 414 21
963 131 258
481 174 -144
1013 855 -602
97 682 -433
836 2 -439
744 531 478
844 843 162
872 755 -633
682 145 887
169 376 961
82 772 915
332 70 531
272 379 -763
151 25 -758
455 351 -222
147 860 669
306 751 767
199 929 496
431 258 150
860 9 -644
718 173 754
575 551 872
894 905 -936
154 904 -712
872 181 147
884 251 -322
1014 749 259
810 992 172
722 915 243
767 840 -828
512 189 -40
515 591 -380
488 863 992
479 889 735
88 472 889
157 118 297
1004 959 -49
537 452 125
157 38 -82
204 57 -608
759 962 -269
367 394 -29
8 397 1022
470 751 -928
841 412 126
231 76 -865
681 422 329
106 786 485
903 640 539
699 942 133
558 16 297
732 757 -916
890 687 -782
1017 420 -257
406 1017 763
649 167 568
650 983 680
366 520 -641
666 655 93
89 520 -346
770 263 504
54 543 617
315 23 875
488 154 -673
697 210 785
198 607 -832
0 579 334
241 670 -365
811 586 -502
986 799 -377
183 892 -374
429 667 94
771 568 -958
431 305 -462
761 554 588
382 622 710
259 716 737
779 658 720
194 240 893
679 271 935
891 97 -195
305 571 708
575 606 -773
782 509 -450
570 766 -749
206 860 262
205 817 463
553 281 -489
168 379 453
66 969 -209
306 193 -357
61 631 -483
64 257 509
115 230 -179
762 51 -925
805 626 118
683 139 6
823 357 381
503 37 -779
33 589 -368
344 591 874
157 612 -781
129 368 99
969 747 -245
125 165 -818
88 187 -103
961 953 44
236 944 56
212 265 -782
505 461 -720
455 988 793
859 809 -176
718 974 889
548 471 -987
60 240 -66
360 279 935
666 62 -242
165 422 142
136 886 -342
675 145 -77
713 991 -896
426 42 74
531 507 -422
764 392 322
537 134 -97
700 899 -346
872 228 -131
814 905 141
882 189 132
502 917 -327
727 1008 420
800 302 -731
412 833 731
91 370 981
130 86 -226
379 222 -191
52 739 -196
782 514 631
722 318 -720
206 254 -151
285 93 -606
731 763 -851
346 723 866
53 217 -617
605 11 649
407 712 428
155 494 -314
610 633 485
39 911 -67
922 123 -849
64 298 -891
458 931 -1018
397 550 -120
188 1009 133
966 662 -172
646 61 -349
312 36 -164
328 812 954
468 641 -455
757 999 632
336 322 -910
814 7 701
571 542 932
477 49 -97
815 334 -415
6 79 -781
88 366 847
480 285 -465
801 595 -753
781 972 59
707 425 629
654 246 311
199 603 215
70 436 -409
366 552 -317
36 550 -895
622 951 599
76 124 48
35 340 28
880 67 684
362 160 313
514 761 380
859 755 -222
117 226 -274
247 43 761
928 811 582
431 219 -159
384 642 103
52 799 51
492 105 853
801 883 -335
1015 463 -196
357 603 -826
301 743 -240
762 745 -299
67 792 -913
381 726 -797
474 629 719
741 123 -773
315 1006 -717
71 220 -162
390 1016 759
495 1005 495
290 916 -238
917 498 305
615 30 341
593 925 986
887 748 -499
719 125 390
654 233 -785
963 141 311
858 314 -69
564 229 -552
651 732 633
956 944 -629
446 885 561
962 1017 -106
650 746 -699
315 733 -101
773 700 458
507 352 849
378 879 15
845 578 -393
107 822 718
411 690 57
378 534 -919
591 255 -913
933 667 -905
579 584 -781
154 433 -84
1 129 993
366 539 6
1016 103 -830
933 918 -418
467 375 -697
552 308 -899
759 708 -897
243 1018 652
427 422 -559
334 289 818
169 729 -941
11 255 640
1005 899 -563
532 94 -873
156 873 -324
213 1007 -492
999 234 981
264 954 -276
204 156 -751
429 623 84
398 715 -930
937 10 211
686 812 894
489 9 -904
709 313 907
475 591 -356
358 716 -977
117 600 -177
694 369 425
525 222 -633
247 396 321
538 155 -14
608 236 -321
337 561 321
232 306 -124
116 145 113
579 977 409
361 117 543
345 829 -654
901 301 -947
96 922 863
78 612 437
362 242 197
2 348 -64
171 218 14
561 341 34
216 144 229
408 488 -954
154 509 909
201 558 -1013
411 241 860
878 741 -869
667 61 -10
516 668 400
771 1013 82
757 831 -869
371 729 761
972 17 -329
