1024 131072
387 502 879
938 230 835
93 270 975
166 619 309
519 992 826
225 929 106
606 492 441
978 1011 265
215 981 856
1019 479 469
565 251 658
611 790 673
741 346 147
166 691 611
423 240 152
611 666 829
83 758 499
908 882 227
852 826 591
426 908 724
636 40 193
795 818 466
319 423 840
13 165 571
919 473 940
541 771 861
143 910 393
430 139 704
530 587 663
76 447 292
874 854 461
364 947 830
1006 729 596
32 819 240
690 272 132
835 725 306
270 652 812
146 640 784
562 47 529
806 958 997
488 233 12
669 688 706
241 624 754
194 955 274
945 504 502
925 513 574
171 394 720
639 470 579
464 405 371
482 672 317
506 72 228
667 774 664
624 672 625
558 754 235
414 242 977
918 415 166
769 302 316
452 1 661
411 188 857
752 578 760
211 148 991
740 437 908
388 885 386
792 612 494
74 909 844
998 116 461
183 816 517
335 552 599
566 827 657
136 517 955
781 534 355
3 376 731
1010 585 384
993 662 598
795 215 946
913 45 523
680 736 487
862 332 846
949 639 797
956 512 593
499 283 185
622 32 634
571 328 624
19 377 723
89 884 725
596 471 400
758 1003 225
244 69 348
19 259 919
70 262 417
492 5 697
933 573 168
911 269 774
805 816 768
126 270 6
144 160 406
40 626 536
3 689 424
554 950 97
406 55 119
215 252 905
498 1022 461
440 89 87
89 865 190
872 116 742
149 266 886
605 313 444
1023 192 153
483 905 323
224 235 274
193 864 766
13 406 328
697 634 239
493 981 540
262 445 124
752 830 718
1020 198 184
998 955 444
1003 559 600
266 190 1008
679 61 954
873 551 749
639 411 905
861 28 997
320 370 525
512 805 850
329 615 685
867 370 403
621 574 162
474 772 533
482 1001 479
517 117 756
394 390 420
902 672 599
94 737 531
582 756 364
8 353 263
0 933 740
364 82 530
628 938 629
269 8 979
237 107 557
861 313 702
206 451 250
263 802 175
699 432 118
293 512 572
941 335 53
666 659 897
195 200 1004
583 556 210
434 197 221
710 467 985
734 133 968
935 268 0
163 818 715
984 104 176
618 818 595
469 406 167
463 921 22
450 531 536
329 916 812
711 197 416
507 353 257
527 751 527
588 130 311
526 346 499
539 756 833
972 542 875
846 771 380
515 260 80
763 188 62
80 869 551
599 369 979
241 643 875
14 922 148
379 19 905
353 636 919
196 73 395
998 425 247
699 256 388
569 47 315
836 298 62
436 102 647
81 641 49
984 607 293
62 245 55
58 877 1017
619 281 340
657 239 620
852 1006 437
533 665 580
383 991 79
281 288 302
192 376 233
957 246 185
777 588 585
551 757 534
593 262 166
231 603 336
639 153 310
996 875 636
542 517 217
952 537 999
261 640 254
644 690 228
907 429 31
196 992 969
134 780 860
471 191 385
399 877 429
287 788 586
368 468 206
92 1012 50
824 278 87
57 884 127
119 336 206
142 197 784
823 6 204
320 489 718
127 259 716
279 944 692
696 828 999
587 64 679
451 665 644
159 571 434
233 17 328
840 170 715
594 816 264
152 480 630
376 727 584
271 484 440
509 29 732
778 689 693
871 376 377
346 630 348
648 134 314
815 351 734
310 168 322
826 0 251
369 707 541
120 313 999
815 334 206
491 652 54
772 126 229
150 118 598
3 761 435
175 558 727
517 256 322
902 367 585
823 343 964
301 535 1006
966 258 116
658 100 975
263 435 376
384 716 236
892 996 547
510 547 258
359 923 794
504 453 988
566 446 277
250 836 304
120 985 64
794 364 485
170 828 631
240 398 427
980 989 734
576 336 1007
407 608 470
109 108 158
846 786 468
564 744 653
592 78 631
375 324 703
642 176 819
421 573 41
144 866 314
422 246 936
316 57 88
860 975 373
526 340 519
366 796 33
556 332 91
268 88 547
873 123 644
701 422 301
903 49 477
811 25 727
924 603 982
16 379 157
302 799 532
401 549 900
290 55 427
550 671 509
556 790 115
788 653 623
384 14 7
618 62 717
668 657 351
735 951 495
199 866 422
454 280 990
274 451 98
887 195 193
584 78 165
211 200 459
631 899 652
227 152 51
205 175 407
570 612 643
318 566 403
466 721 51
538 872 522
185 224 359
602 193 344
177 525 127
758 131 57
285 242 680
727 675 693
417 799 702
932 964 950
996 437 244
87 373 513
237 110 531
504 161 338
206 81 684
383 768 283
553 420 40
206 628 703
452 692 318
749 290 953
185 425 61
694 120 1017
152 886 11
697 675 146
511 567 610
518 256 704
828 566 716
668 833 111
270 592 417
823 689 883
482 947 66
123 351 827
312 814 445
86 18 299
217 484 173
147 939 70
669 748 393
843 91 112
664 565 78
57 930 804
790 652 817
929 898 535
41 579 678
475 375 60
585 625 647
806 563 104
398 682 560
612 428 174
288 238 553
199 57 853
890 243 953
354 142 536
902 172 117
409 80 23
745 412 910
737 523 932
855 571 226
598 59 57
694 436 917
572 600 17
1002 21 99
8 856 661
818 66 799
67 690 382
520 924 209
218 709 334
340 510 949
479 548 878
51 76 88
750 760 365
792 771 862
359 622 923
365 32 605
919 288 244
1011 105 483
495 193 708
704 436 689
371 902 875
112 158 843
964 375 655
132 126 794
697 514 163
94 472 336
309 873 402
310 745 907
786 54 187
812 113 546
324 748 236
856 826 603
535 374 198
446 925 805
773 432 487
501 777 950
240 114 834
732 341 413
422 753 615
52 983 1013
696 999 617
194 943 203
197 97 673
217 763 121
291 436 453
203 80 964
156 129 502
72 499 630
279 813 15
371 471 722
459 977 420
760 115 848
589 369 692
791 951 776
635 545 141
398 261 855
320 24 290
658 161 440
682 318 541
762 1008 77
609 352 686
339 7 823
753 718 183
991 700 503
145 974 508
15 772 806
765 484 478
217 173 522
374 696 929
225 975 507
230 199 536
391 232 539
375 366 424
964 26 641
173 629 170
212 32 119
295 300 577
109 838 370
944 407 297
977 100 469
160 995 368
225 624 421
22 231 529
284 72 233
694 19 130
343 1017 1010
607 913 827
45 381 571
355 521 701
201 707 136
435 631 351
157 479 181
623 528 224
675 443 898
1000 70 563
862 535 972
240 992 647
571 981 715
174 452 573
119 1002 679
337 347 120
684 984 895
336 221 645
293 370 256
643 138 707
313 610 912
978 298 316
144 784 663
128 713 356
841 622 119
956 974 191
647 837 972
175 223 733
108 232 910
994 526 889
893 260 246
777 164 803
114 170 936
868 188 9
146 939 43
777 471 992
485 303 802
742 31 170
900 436 83
314 275 412
692 67 771
490 992 567
754 206 806
609 545 837
818 369 296
998 915 671
812 581 827
14 197 261
85 171 376
452 946 353
316 686 908
737 700 226
436 948 773
786 566 788
890 326 241
160 47 63
900 214 468
676 770 959
886 848 310
405 34 874
876 449 840
151 187 377
162 23 505
513 757 517
475 914 984
412 318 840
764 725 1004
104 880 308
176 771 451
612 908 232
172 64 631
714 605 177
782 161 635
549 462 544
191 916 199
109 508 678
381 483 728
167 276 213
724 949 701
825 220 279
168 36 539
656 256 79
280 631 857
509 966 430
67 939 281
509 975 648
953 312 471
937 269 131
611 320 882
290 29 992
534 603 902
360 149 535
827 851 370
6 590 562
852 105 671
467 578 71
238 856 909
506 866 245
227 333 750
970 630 919
84 77 208
121 158 197
321 582 131
294 258 749
230 928 922
278 63 807
169 728 714
497 802 186
946 456 722
251 998 742
698 737 104
41 660 224
304 973 508
307 317 634
326 818 320
163 849 520
672 484 489
372 945 35
849 314 884
779 902 663
549 429 323
919 951 92
36 958 614
431 195 618
324 947 970
383 817 644
284 818 666
600 387 660
719 758 697
787 343 929
210 243 678
322 398 990
290 889 785
166 25 1014
412 970 863
522 489 428
594 431 272
290 678 497
952 270 604
198 517 718
130 666 273
638 180 591
652 103 174
856 946 541
546 173 24
339 827 881
35 1023 540
482 37 867
932 338 104
377 317 641
157 460 861
994 403 924
825 489 740
135 948 745
319 46 829
261 477 476
358 206 593
844 781 591
38 920 231
95 597 609
309 496 427
210 967 26
347 968 373
144 275 664
975 475 505
399 833 382
161 179 250
817 461 406
778 351 132
479 82 581
802 57 316
445 205 206
908 685 371
788 152 618
325 903 969
900 566 367
780 168 349
590 1023 749
450 658 568
1008 673 921
433 563 76
481 656 827
896 237 572
413 477 989
82 468 312
398 562 14
168 188 456
306 38 736
304 13 445
718 657 424
140 993 299
620 402 51
1020 544 675
869 653 1007
599 389 105
384 672 234
390 176 969
713 746 496
1001 306 1000
8 987 205
304 363 597
74 266 502
1003 316 748
713 90 108
553 270 424
1020 543 151
733 754 986
116 790 980
889 143 333
697 138 697
528 44 335
301 472 23
336 849 518
608 683 576
654 237 341
747 61 26
547 793 951
1007 974 953
172 465 131
980 75 772
509 457 559
286 928 504
635 941 265
300 622 859
645 944 558
162 156 803
463 220 800
347 11 688
73 689 631
143 803 1019
333 637 415
221 992 524
1019 346 1011
117 196 471
184 805 886
17 368 247
155 782 201
478 122 293
809 972 171
659 684 693
41 28 563
624 889 376
184 759 169
921 380 704
480 755 602
422 373 563
189 586 711
227 334 292
301 188 734
660 744 901
28 380 136
287 39 160
934 451 831
54 909 973
163 472 153
548 725 433
383 422 68
796 219 434
933 140 76
436 265 329
819 880 1021
335 748 1001
966 695 861
704 460 830
686 883 168
49 174 613
935 647 404
252 647 188
817 927 909
968 439 626
917 494 60
761 163 158
336 660 847
309 477 811
93 445 891
21 53 862
556 371 977
302 273 755
72 789 839
25 260 979
800 217 610
653 450 455
737 62 377
175 329 816
211 70 813
504 952 703
594 378 549
874 98 650
386 572 293
828 293 145
376 451 626
200 215 900
612 472 271
895 490 913
255 15 9
402 92 704
881 747 629
493 496 615
592 796 333
360 504 186
395 922 995
44 875 586
743 49 663
687 278 726
17 549 63
740 1023 51
375 619 805
742 554 411
243 1007 916
56 384 258
482 943 299
1008 168 109
722 897 58
176 109 237
556 249 803
311 761 117
458 119 246
444 11 975
282 304 582
480 905 302
165 683 919
883 265 5
104 6 867
406 983 867
7 384 521
141 326 571
926 355 114
650 767 854
191 16 478
944 607 728
659 446 621
330 375 922
209 772 688
848 219 842
550 735 403
428 554 502
443 997 602
105 623 483
802 245 700
755 577 513
266 106 624
924 226 367
754 853 107
7 247 242
162 636 383
935 781 704
783 666 449
862 318 553
463 1018 640
1022 922 1024
528 830 791
198 689 23
68 471 158
933 976 502
693 245 147
1013 56 868
306 423 716
835 503 156
373 678 458
372 81 449
302 887 835
502 599 79
146 113 606
258 806 35
934 572 172
483 558 583
193 293 280
388 872 744
910 311 817
682 242 571
6 494 835
245 721 990
612 890 246
297 214 330
746 301 750
908 419 434
285 826 828
794 182 635
363 292 280
431 59 880
200 616 667
835 419 683
70 490 918
285 359 305
161 605 1001
486 466 515
753 262 478
664 783 439
686 583 3
658 982 14
737 149 427
385 861 711
222 650 576
565 439 562
519 465 373
498 610 168
368 979 745
215 813 872
891 287 533
84 505 471
533 554 500
135 142 429
297 1013 625
879 566 811
759 749 38
748 234 976
454 132 86
407 881 214
459 135 858
163 141 265
840 25 395
114 186 788
481 480 1018
60 866 346
212 157 54
382 636 158
981 768 896
132 236 290
492 304 130
989 710 302
27 554 490
872 851 229
543 366 889
92 611 914
859 447 105
873 638 302
830 109 937
109 919 874
388 552 833
250 1009 760
713 897 369
786 25 796
553 374 790
439 492 127
936 655 394
113 256 829
336 534 918
309 103 4
983 328 372
477 639 631
311 499 299
168 334 299
241 211 87
980 564 431
248 699 637
297 810 210
450 203 896
758 53 474
190 759 329
458 88 55
150 664 627
34 641 591
102 946 532
308 1019 830
543 474 379
896 21 353
309 476 209
507 646 303
614 306 904
822 359 780
73 783 720
435 914 550
551 979 561
775 908 952
731 888 137
990 1007 199
326 473 747
111 162 400
1010 930 98
749 310 872
630 198 579
377 233 226
572 782 924
373 1000 847
471 224 797
641 309 698
134 209 683
592 845 130
490 508 387
964 204 161
1004 124 20
839 347 1009
60 935 969
673 900 104
873 83 228
323 441 870
659 598 446
185 902 976
872 245 552
614 571 471
584 190 557
900 503 777
320 188 219
920 586 441
558 974 539
89 428 206
756 127 186
884 994 685
539 193 705
105 164 308
1005 556 1
814 926 843
231 211 810
798 401 708
298 337 905
977 408 295
622 441 883
886 6 230
126 371 371
858 733 760
979 185 128
493 399 29
871 382 944
962 989 23
159 257 289
733 181 601
529 256 327
802 503 781
674 477 188
452 16 655
85 84 846
22 114 848
485 42 331
753 21 748
603 594 687
26 804 292
428 47 361
413 993 56
53 396 329
220 94 999
810 179 68
936 654 52
405 241 318
550 386 680
819 813 271
822 287 284
971 713 577
383 90 942
385 993 610
847 190 553
454 971 900
169 177 813
325 716 385
694 550 243
873 532 179
926 20 584
22 990 409
280 439 57
678 571 786
494 380 836
347 898 612
42 449 432
619 662 843
471 430 306
802 193 237
824 603 701
178 729 818
959 867 544
841 242 333
933 250 162
196 695 178
522 634 381
554 664 451
234 289 340
471 941 452
278 893 6
96 887 470
451 525 518
493 728 929
681 181 914
2 16 399
552 816 749
685 135 715
972 96 905
882 927 303
860 304 747
465 46 690
780 660 175
122 557 1007
993 116 297
775 499 787
706 145 533
882 296 473
755 831 999
65 228 870
426 773 644
113 779 289
653 657 611
882 869 391
33 443 729
287 305 766
248 437 148
598 496 744
347 345 400
701 242 1017
450 588 689
652 268 519
212 899 685
500 594 336
793 930 91
427 766 248
834 691 812
870 310 443
863 644 1
83 482 993
894 490 349
535 300 241
393 601 87
980 276 653
708 606 121
254 409 165
938 860 390
251 75 172
51 857 664
678 54 62
515 838 215
946 342 552
525 591 794
327 311 941
60 817 406
478 901 928
465 434 636
216 1017 443
570 52 934
934 167 700
936 839 490
440 606 273
856 595 194
573 190 571
526 607 332
14 1 677
525 261 661
361 770 16
212 903 481
323 613 419
12 512 119
528 116 182
517 318 692
597 207 233
245 621 579
43 723 589
522 31 247
527 470 563
106 441 70
1017 908 646
608 134 537
752 76 917
126 360 1016
639 852 176
399 526 48
107 990 591
549 330 17
60 248 241
581 957 645
308 752 639
832 1021 341
563 992 711
645 556 1004
800 164 727
712 864 502
669 551 67
461 578 203
516 542 852
405 730 604
791 717 604
747 956 256
433 836 190
177 281 950
673 512 229
563 760 979
759 282 703
325 939 317
504 963 478
849 785 755
16 497 729
96 811 814
772 549 308
362 790 502
910 746 380
913 786 496
78 828 380
336 985 30
93 320 616
505 588 861
935 321 756
50 73 393
853 492 235
621 295 587
496 131 137
734 501 733
628 48 634
56 987 817
869 780 223
592 568 879
372 315 222
205 308 696
80 365 372
989 438 85
987 485 110
332 580 99
410 809 234
391 12 549
201 980 986
388 480 169
464 914 871
700 135 429
2 727 680
905 85 736
44 873 426
279 804 163
706 624 101
179 203 445
83 226 178
264 662 825
521 879 913
651 476 91
978 238 443
519 871 149
609 299 311
963 711 884
856 851 654
430 55 75
13 789 909
826 89 250
516 134 863
206 911 148
343 180 112
28 712 49
205 587 810
751 250 254
891 545 884
912 887 688
814 68 559
155 402 382
620 907 595
781 461 61
162 731 839
505 772 854
103 695 544
905 338 616
753 137 179
869 117 764
616 350 589
887 610 644
455 589 283
166 157 302
67 158 265
623 235 113
865 135 349
825 379 778
237 89 244
199 510 599
1021 309 214
603 958 10
660 85 850
420 150 517
648 513 887
717 208 918
833 958 305
188 427 696
123 802 283
924 474 737
773 206 830
58 273 770
474 80 96
372 222 99
612 419 264
703 995 401
755 144 948
291 425 808
574 283 108
500 824 205
441 662 384
437 290 83
1020 404 982
431 325 974
376 267 60
130 709 837
627 833 439
129 790 425
608 614 153
854 262 616
659 888 610
872 641 126
528 274 631
637 328 886
473 70 485
267 113 25
355 121 895
551 598 722
942 865 836
216 576 884
725 460 173
869 783 198
568 690 938
854 427 111
154 216 562
631 639 837
822 42 313
483 327 981
643 8 716
518 191 765
439 981 619
293 678 728
352 626 20
134 120 740
840 738 380
664 846 920
107 821 78
600 198 303
86 600 863
678 89 204
154 936 677
889 900 577
541 143 419
193 92 92
5 374 973
186 625 537
48 145 174
651 932 322
344 628 278
331 665 2
591 384 214
147 333 144
471 647 214
770 100 334
779 790 724
96 131 804
646 932 337
307 126 930
991 848 1019
366 1007 655
190 22 708
408 529 782
348 614 748
402 418 216
569 88 366
317 1 590
538 168 480
479 579 603
286 602 100
1018 65 293
287 471 469
514 196 261
330 825 623
991 715 602
223 82 300
980 308 718
988 730 836
209 776 601
964 398 599
833 610 836
375 760 50
707 969 278
187 139 538
247 979 284
584 141 579
732 576 623
604 790 246
863 368 857
591 716 870
958 899 530
464 134 860
474 305 492
855 909 661
342 956 927
209 505 556
638 12 493
61 288 814
158 293 429
712 665 932
669 645 410
518 612 410
911 566 1014
355 729 756
239 990 342
1017 1014 1009
570 736 975
863 835 710
31 687 264
847 948 345
748 931 232
334 161 447
428 74 473
562 969 486
198 305 293
152 3 943
177 698 296
219 766 63
573 161 469
121 489 140
512 234 968
893 170 973
962 236 707
315 108 618
1015 92 873
926 974 876
11 672 961
180 533 717
77 20 421
734 952 892
348 21 527
486 211 66
856 53 527
872 352 53
274 368 557
333 857 362
936 233 248
731 244 857
441 604 746
124 90 109
655 122 586
206 833 170
385 10 465
179 689 825
281 465 680
712 359 581
539 185 268
433 316 875
991 118 875
41 684 117
641 41 490
987 698 723
227 315 551
1000 528 286
608 563 774
768 288 290
982 1011 751
729 843 482
632 96 674
824 356 772
352 830 830
638 794 271
246 886 138
832 907 739
226 564 451
222 553 132
568 631 516
479 178 127
547 854 232
270 350 631
921 349 931
355 438 988
664 106 301
494 1016 541
435 5 45
941 612 463
180 419 452
870 69 737
501 305 863
878 588 126
481 45 86
916 497 389
609 957 789
18 26 631
429 866 581
266 667 827
448 888 1017
668 119 1020
550 612 468
312 321 502
674 140 48
771 413 715
203 805 775
217 430 349
726 787 534
575 15 136
252 490 448
386 303 551
840 449 637
280 681 555
566 53 956
871 997 348
613 154 926
240 340 685
349 761 1013
161 291 831
801 896 508
667 146 157
984 242 568
255 152 642
358 517 229
799 859 130
522 501 906
338 411 125
254 959 834
725 928 448
688 663 773
790 373 411
689 473 1008
119 452 456
436 777 102
991 29 607
803 136 876
785 620 405
2 839 423
990 213 379
910 350 829
994 982 772
89 514 72
640 971 733
273 904 352
28 259 815
510 345 288
104 712 946
965 760 664
772 496 790
294 391 267
450 223 256
374 251 634
390 293 347
351 15 648
979 112 568
727 862 728
680 433 710
522 590 815
286 374 596
130 789 140
4 517 588
1014 697 151
563 726 67
536 925 250
655 502 843
386 91 339
771 261 604
471 83 322
163 421 300
986 831 75
891 838 864
655 492 327
756 180 956
533 857 703
428 200 543
561 837 324
783 296 711
500 289 988
999 851 289
700 799 482
691 303 980
839 779 77
18 92 356
951 828 121
628 204 101
60 337 249
618 732 302
289 266 858
592 13 303
700 896 503
417 748 661
81 2 779
932 161 873
96 210 5
552 484 802
344 831 592
681 257 465
586 225 28
131 153 863
928 768 926
375 128 193
473 687 212
944 954 645
1021 587 86
494 599 131
1002 451 312
892 629 755
475 379 841
178 318 583
1013 347 391
528 660 6
251 94 769
659 942 334
1020 625 90
92 592 571
316 335 41
119 668 958
846 267 922
81 17 481
844 585 151
523 140 977
72 239 171
478 893 134
637 241 802
13 309 844
312 693 402
53 1004 319
834 488 246
296 540 1014
1021 573 533
413 244 533
1013 806 190
238 957 787
237 776 267
552 117 960
487 921 192
787 730 343
156 500 739
679 455 223
58 676 932
440 575 654
481 693 153
726 510 397
569 761 226
606 268 77
520 344 852
175 34 263
605 407 704
883 220 675
205 627 84
902 610 321
68 598 187
123 185 893
699 440 350
816 864 691
793 203 957
900 619 184
511 127 381
678 356 103
197 505 387
84 202 963
356 445 700
971 666 397
68 782 782
675 363 111
211 688 483
347 526 550
902 267 294
680 744 142
609 517 596
302 112 118
77 991 401
610 94 105
636 86 730
432 890 423
637 997 966
295 276 881
372 598 735
189 698 286
455 604 774
749 522 900
921 403 253
508 109 254
883 1020 88
569 24 833
153 1013 648
64 543 102
604 699 820
462 727 458
333 240 222
489 654 609
512 5 640
55 36 653
469 766 348
908 270 976
604 281 525
121 336 276
409 960 236
676 494 97
770 890 995
95 912 850
472 198 72
102 326 803
269 765 1023
137 553 318
165 133 971
872 928 541
982 152 578
736 594 859
110 104 870
740 425 626
697 553 147
944 134 458
851 818 540
948 134 582
37 947 56
900 222 968
147 932 999
224 216 370
738 918 962
923 593 791
944 754 1024
37 333 1021
980 485 658
64 918 177
218 207 732
289 578 154
973 578 44
580 111 378
970 531 275
299 900 1021
921 15 929
50 432 764
504 685 925
284 587 555
162 301 763
374 297 160
440 916 392
838 33 839
314 22 341
42 184 708
219 737 324
545 56 671
983 297 502
47 776 271
598 824 185
219 440 469
731 142 154
289 445 849
503 810 632
475 708 981
818 137 832
514 121 896
230 878 79
783 976 829
57 916 634
415 537 724
583 107 155
165 872 15
876 859 665
906 65 393
279 93 998
622 654 517
918 1019 987
52 267 793
286 650 691
337 37 992
887 778 374
166 776 60
783 683 621
518 880 440
419 353 235
774 919 332
703 270 804
472 9 26
566 55 566
849 444 306
950 151 153
362 350 905
153 335 406
957 38 589
68 503 51
813 240 448
50 338 407
408 1017 883
863 224 445
763 652 941
665 861 230
374 836 422
418 125 413
840 754 171
684 399 516
524 672 890
850 782 927
742 264 563
798 680 994
40 248 671
803 422 63
1000 939 695
23 413 728
376 191 406
343 568 185
272 620 875
201 118 844
65 236 919
680 245 197
449 509 61
622 459 460
952 354 906
153 900 151
473 641 191
320 813 107
925 793 866
688 454 1003
297 853 908
713 82 843
538 366 218
96 452 748
965 735 78
829 493 363
329 323 647
836 948 205
47 954 784
970 713 225
845 988 562
611 525 45
599 1005 67
652 732 1024
395 906 944
58 180 616
453 741 390
972 398 5
544 820 733
754 970 751
133 953 869
659 909 651
884 551 928
34 899 669
809 19 8
782 657 688
933 890 584
220 397 265
210 793 115
747 958 996
717 468 977
865 858 298
533 320 60
625 334 848
362 567 880
603 251 174
11 836 921
376 520 698
780 709 98
108 443 609
537 365 638
589 14 741
862 530 207
412 261 384
666 642 53
505 948 683
219 615 221
871 367 320
580 216 917
462 1009 667
213 978 77
941 785 814
980 622 975
538 932 1005
741 56 937
203 798 852
197 89 320
12 735 375
685 204 141
94 123 128
93 637 292
874 491 602
315 717 684
187 954 66
146 0 17
596 1013 731
588 948 364
102 538 80
318 216 679
917 668 966
868 498 887
975 667 20
1021 1011 402
1016 842 10
850 899 561
765 606 752
240 233 78
364 485 971
112 813 849
80 379 267
747 36 607
569 937 570
477 672 15
998 583 123
406 519 922
501 82 672
160 12 818
806 648 121
587 153 17
896 178 132
178 732 336
407 757 3
529 345 906
244 375 700
346 473 383
617 412 112
276 483 306
629 517 473
376 73 768
925 954 321
283 568 760
633 200 920
360 596 827
131 47 115
177 954 530
981 964 633
869 1002 488
545 751 422
874 996 647
319 484 468
731 536 754
97 688 224
94 381 125
482 726 682
569 260 444
650 177 241
390 410 101
927 985 166
436 339 410
75 135 836
647 988 224
586 382 349
352 194 118
867 686 876
902 330 320
811 466 172
951 561 281
28 854 743
563 673 242
301 338 373
749 561 608
916 615 469
