1024 131072
147 964 -571
171 750 -764
190 424 271
989 676 -346
115 285 261
493 434 422
602 832 -612
766 655 35
353 916 78
841 714 217
167 819 -54
233 240 -623
888 650 -8
220 486 407
942 528 -430
336 946 43
823 39 -285
22 983 990
1008 38 850
685 274 46
693 918 442
38 549 298
982 799 -220
408 50 679
536 287 -907
697 379 296
237 860 -823
478 908 539
192 879 -863
775 573 999
370 276 827
705 417 -593
458 751 -793
273 551 830
882 376 101
492 219 3
132 582 -484
178 593 -973
123 975 -1001
244 678 87
577 613 -313
988 213 -359
186 759 -708
383 595 909
637 818 638
42 255 406
83 774 -885
686 344 -769
918 800 -366
225 929 365
489 9 541
214 386 -566
1013 60 345
929 623 229
754 355 698
431 1012 -66
594 45 -185
84 182 502
171 879 742
304 551 -944
877 944 -273
137 625 451
905 340 -344
391 367 -535
171 876 798
572 918 830
940 272 -321
132 54 -418
281 232 867
967 526 10
925 779 -598
351 763 814
1021 915 232
199 521 -349
31 30 36
121 792 -836
262 434 -613
404 468 454
291 94 0
570 667 358
718 91 981
678 199 -705
144 967 396
67 36 526
88 866 903
247 1019 11
821 516 -857
417 608 977
898 618 -867
474 720 -55
659 126 853
319 45 200
267 872 333
831 568 467
134 93 -363
839 1008 47
831 943 909
303 725 -676
90 49 363
593 276 613
795 80 45
378 734 -276
53 299 845
799 988 -490
948 317 -669
624 193 -630
678 67 -954
722 934 -265
675 261 -646
658 524 28
711 647 199
157 477 224
649 61 -1023
980 157 -704
10 627 320
107 97 -250
357 782 869
784 713 604
950 394 677
621 184 -873
985 500 719
957 58 -1004
961 515 215
277 845 354
832 233 318
216 82 526
513 345 -487
911 11 123
982 666 322
345 402 133
609 68 -590
394 342 -1016
921 217 -481
428 58 941
774 0 -334
62 844 -867
726 841 -609
405 925 -983
1014 405 1021
172 46 -129
436 695 553
882 199 -874
435 356 -743
785 812 -27
487 943 721
132 712 -358
930 684 -293
37 141 538
478 7 -116
672 180 -1000
439 587 437
292 484 -542
383 119 -537
373 250 937
927 728 403
1014 844 -856
338 41 832
52 222 -827
207 126 339
100 749 395
460 155 252
399 523 159
191 1014 776
418 88 -696
835 367 -861
251 135 566
519 765 765
361 108 53
247 850 -447
945 1019 456
579 208 -802
534 597 394
537 182 704
327 600 28
332 642 63
752 925 767
1002 201 444
898 463 939
382 459 349
989 765 17
281 414 722
232 354 -450
470 520 744
455 517 128
634 1011 903
250 416 -385
775 417 -840
681 930 956
133 116 -1002
984 262 -675
47 961 -994
476 898 832
876 947 988
243 599 -406
348 392 278
844 973 -787
593 413 -588
70 513 155
731 1005 -393
356 17 396
30 805 143
183 708 725
731 699 89
89 4 -125
743 197 -93
908 512 386
878 601 843
764 155 -919
831 596 660
720 480 -721
941 250 895
211 446 -1021
86 820 800
743 315 108
256 264 581
1008 469 496
930 535 525
466 437 685
938 519 -262
272 107 -169
213 643 305
935 183 -935
110 384 -871
304 380 380
987 197 156
892 565 -676
63 46 293
732 815 1007
604 638 245
175 148 149
761 357 202
921 10 -268
123 532 144
345 244 -398
697 327 714
757 627 360
933 696 358
993 95 -704
356 324 -30
492 638 -778
310 998 -344
865 922 883
849 295 261
295 442 79
394 876 -551
150 876 283
988 902 843
943 8 2
261 863 803
873 604 770
200 301 577
484 574 -456
621 370 -950
307 688 -493
80 950 59
329 98 -641
618 599 -465
747 838 628
998 288 562
209 90 617
990 664 871
592 599 -36
79 277 758
133 180 587
515 680 -840
723 828 -719
1003 132 -302
370 610 -797
926 849 -556
776 910 492
961 11 79
127 346 4
30 947 108
412 548 473
697 489 -266
535 615 -977
559 355 -359
901 1023 -926
62 914 215
242 604 -48
930 926 -499
796 170 -198
1003 100 276
497 559 -72
127 335 -309
748 125 628
78 190 -154
992 470 -197
187 694 301
995 2 197
181 1002 -549
491 922 -25
989 889 331
14 870 922
368 566 999
779 181 252
500 363 -197
398 972 76
507 390 524
827 849 419
437 400 -945
566 814 192
636 121 1022
215 273 561
935 214 538
32 282 -520
291 815 -929
1000 770 -593
182 179 -421
954 1015 -867
23 282 -251
630 861 402
440 168 -212
608 673 -1020
390 743 139
996 29 -803
504 634 -636
220 845 778
752 840 -910
348 117 955
90 244 -332
913 512 -614
768 675 -248
343 738 -284
581 41 759
21 124 123
392 637 -273
158 159 -821
669 895 -217
466 6 414
292 445 -915
155 982 494
303 366 -876
272 917 -596
309 1020 -17
844 16 701
449 699 -725
327 83 -202
425 307 160
736 84 -807
116 967 -454
14 759 -525
661 521 -207
854 904 459
781 662 978
8 647 203
413 126 -713
249 724 -938
905 646 936
337 17 -269
508 621 77
836 667 776
909 493 -295
911 150 671
643 951 219
1016 127 -207
95 539 573
295 876 613
998 8 980
660 575 110
949 818 742
141 364 -805
287 456 -493
994 617 749
826 198 712
96 192 -460
979 317 -526
62 160 -42
253 921 -507
153 908 -312
839 688 661
186 741 261
850 719 274
272 801 202
138 362 585
853 926 -308
904 703 829
144 748 -555
520 456 801
492 216 -1001
557 218 -220
117 718 -988
371 126 -992
461 322 -638
961 67 369
61 634 919
750 367 -165
98 298 432
592 944 -384
455 85 -4
47 601 859
397 88 -192
774 17 373
290 691 -144
542 963 -221
515 743 654
61 709 -492
335 669 -350
246 432 719
234 413 -1022
968 173 -510
107 412 907
711 93 1020
851 43 336
885 260 829
756 307 -545
1023 70 -100
779 640 -739
881 722 -100
225 822 -249
661 35 -272
213 9 910
296 791 993
681 929 -542
555 152 750
148 1019 546
886 428 536
327 247 -359
253 40 90
453 716 -870
290 169 -798
962 534 -239
22 61 -386
984 443 149
418 789 648
696 468 365
351 930 0
721 166 -841
953 840 -282
46 1009 -540
467 151 846
412 861 129
605 111 -413
488 796 -531
989 585 833
629 398 -245
471 534 165
693 771 80
97 161 635
644 303 -647
57 759 -864
338 119 587
26 559 -805
461 848 -373
1002 395 -885
911 897 487
706 880 821
976 792 1020
939 820 -637
403 988 314
764 594 -940
466 363 -241
463 12 784
924 744 828
104 579 265
960 221 345
414 151 -222
748 697 916
779 706 451
665 305 -487
56 393 307
22 242 -107
908 667 137
730 896 731
82 234 486
942 98 702
152 476 233
697 438 569
734 439 592
295 1002 420
341 952 -260
884 937 5
619 341 973
368 689 -22
347 371 82
236 117 -729
514 194 808
447 726 495
64 860 -194
229 728 950
371 830 151
723 822 844
201 577 113
88 631 -390
41 418 657
449 979 -499
55 439 -813
660 579 284
988 297 -454
961 402 -622
163 277 242
93 1001 -69
159 969 1008
621 622 -869
365 470 -899
55 189 546
77 190 60
614 435 -628
39 242 20
85 965 -184
215 910 617
353 173 -687
773 520 62
573 272 -993
210 796 670
894 764 384
805 955 569
71 639 -904
560 457 -1001
951 1003 662
912 14 -485
899 626 47
972 495 586
544 545 575
831 588 -759
736 558 97
169 578 181
73 105 -804
879 817 811
887 972 -269
149 457 479
698 733 -570
660 488 687
867 858 -110
553 774 -834
726 263 -641
348 218 217
63 899 -772
509 488 53
632 58 -721
812 633 431
1001 646 -606
751 755 956
629 217 193
304 221 -863
680 139 983
925 919 171
993 496 -221
293 771 691
536 273 -205
305 642 -135
760 336 -144
977 485 -777
407 435 400
352 374 688
450 553 547
53 323 -212
806 368 203
382 764 417
671 618 -261
745 545 -823
627 547 827
691 427 -970
157 16 -72
828 897 -4
761 418 -552
889 379 -942
675 498 -538
623 321 -166
844 524 491
994 962 419
1 733 -785
396 377 80
672 14 139
54 657 618
171 564 -995
751 999 -338
530 350 -230
558 286 551
380 912 141
705 45 475
809 487 -562
15 168 491
825 414 -94
244 1002 967
834 422 78
901 771 84
650 492 555
537 893 563
165 715 -57
379 37 820
559 448 732
986 470 -957
690 191 -512
697 1005 -912
923 855 167
505 909 -376
986 401 -604
529 280 -1009
850 137 -806
204 676 -552
433 528 188
539 689 -336
968 332 -228
195 72 -523
452 858 -898
33 918 -382
829 365 801
657 109 512
628 208 -256
41 288 -431
23 411 -960
692 11 39
487 945 -772
935 120 -908
184 498 199
55 731 -226
213 351 605
707 922 -967
595 522 831
335 686 -157
241 18 577
728 508 -963
774 119 -816
824 35 491
337 615 22
394 466 -194
479 155 -670
326 786 -231
564 205 -79
639 472 203
477 716 -812
244 202 -598
356 0 190
437 373 546
283 949 -149
720 606 -358
698 44 757
779 138 -804
957 995 475
373 231 647
381 181 559
655 857 80
975 505 579
315 0 420
281 112 943
745 180 317
227 36 -413
500 766 -234
765 356 -255
768 647 642
195 649 -813
756 1002 -450
497 658 24
138 564 -731
95 957 437
990 692 689
634 22 -406
827 885 558
948 697 -130
423 587 588
705 727 360
538 519 935
913 258 169
801 363 -915
835 913 508
701 479 559
291 55 392
869 739 164
299 972 -179
388 513 -100
457 78 -3
690 783 -266
431 676 519
176 941 -442
804 22 -166
940 136 102
26 634 -903
434 901 -963
662 287 198
533 280 901
705 666 -113
622 930 1012
788 804 16
180 780 -702
960 20 -926
545 103 -567
320 764 -851
738 73 471
157 519 625
24 75 781
935 748 -735
406 609 -555
137 353 -227
507 610 -232
231 395 915
863 596 656
703 828 -679
658 549 675
1011 677 -307
272 747 352
211 261 -751
1005 230 822
401 305 -944
921 455 -601
382 895 -439
981 907 208
146 694 678
175 436 -2
929 280 669
89 898 267
917 174 -936
652 524 -640
712 555 363
672 276 -399
629 784 324
960 656 585
338 1009 766
345 173 142
775 729 -154
586 264 -21
39 498 7
986 240 580
924 723 -588
330 451 821
758 739 -796
17 494 -310
839 911 -754
122 878 -78
663 272 139
836 80 636
619 916 -381
987 491 -257
363 904 66
94 760 509
750 787 -200
814 291 -1012
78 737 -387
763 555 259
791 917 153
637 597 -235
42 223 763
389 933 938
67 426 587
956 923 239
9 940 92
332 412 -9
272 895 304
528 546 -77
719 64 -464
286 264 -71
1009 8 11
781 553 677
188 254 248
776 861 -237
691 579 -603
939 89 -474
518 548 -264
484 955 526
859 584 -247
407 33 162
543 856 17
354 783 -902
839 973 775
499 41 -318
636 542 364
186 481 360
227 916 -343
496 548 -622
514 754 -101
817 780 -651
423 177 381
10 719 -934
654 309 41
526 418 15
426 944 -126
663 142 -152
464 569 397
723 452 -364
303 56 -44
749 718 -63
83 768 -767
438 147 -22
42 702 -80
882 100 202
290 601 176
276 510 -80
598 630 -84
586 863 -649
576 875 449
124 927 -825
603 260 -615
911 843 533
314 582 -316
605 247 133
657 502 244
226 373 888
475 1006 150
258 1018 615
328 201 486
813 612 -190
309 75 471
184 697 486
589 236 -887
708 674 364
964 886 953
998 104 705
997 520 382
966 170 386
733 716 -141
82 306 -1014
1001 198 -967
866 274 -718
927 465 -228
103 354 19
78 643 812
506 265 -610
513 376 -313
619 517 538
160 685 -580
266 786 -238
293 103 741
480 821 115
248 841 -556
750 192 374
846 199 151
326 845 10
521 778 735
216 620 -446
973 268 991
955 339 586
234 442 192
734 758 -905
739 245 -959
145 700 731
268 269 897
822 654 -777
590 857 463
606 155 863
915 903 -965
616 571 612
759 717 1
194 678 -861
689 743 929
64 977 -708
882 193 290
432 208 969
559 762 498
256 705 -280
349 218 577
699 219 323
807 618 -669
173 1023 -346
90 226 -765
822 779 -929
456 493 280
427 696 912
497 14 135
507 337 396
17 801 -652
529 136 -606
169 1018 335
506 352 -402
539 785 475
28 222 452
675 505 317
394 377 558
273 118 -291
750 190 -266
268 1021 171
485 646 -620
66 893 467
389 233 661
562 399 -558
62 179 224
825 874 457
525 291 -97
580 194 -936
467 9 -165
934 3 154
897 260 -852
467 443 247
674 119 726
270 642 662
874 614 -476
650 550 -530
839 567 79
159 282 343
571 76 -150
819 379 -775
291 839 -992
33 786 768
431 28 250
224 540 196
663 971 -116
989 543 39
945 875 -960
400 76 -12
319 807 859
809 577 345
777 892 -963
122 425 -989
85 930 -839
196 620 1008
602 773 621
1012 566 -632
825 170 868
522 333 293
707 688 1004
57 669 855
932 814 -393
323 461 -742
745 265 473
690 562 -367
765 973 -372
537 557 229
977 588 -965
756 1021 420
592 298 658
632 337 -17
143 848 508
825 437 -515
583 276 -295
686 513 -835
674 874 552
642 484 183
679 715 -348
22 109 -353
552 534 295
53 479 -469
579 971 -687
335 290 566
465 354 739
417 88 -448
512 281 -573
285 587 769
432 290 -780
438 459 494
471 493 602
495 97 466
633 136 694
722 68 988
368 874 915
27 346 220
842 591 730
311 539 650
675 666 -846
976 743 -190
329 188 686
62 1006 9
13 911 334
425 584 805
323 285 -170
724 291 -970
590 194 318
13 25 705
929 219 410
759 656 -875
913 759 401
320 987 402
893 185 -46
114 267 -1008
294 525 -586
520 103 667
510 975 204
752 266 187
411 362 -200
577 152 -225
669 1004 -696
854 999 -1002
887 708 256
167 165 -969
892 381 -616
747 830 349
531 502 -397
92 872 -569
870 518 507
445 82 346
725 408 1006
160 207 161
229 882 -369
528 493 -950
1021 889 -942
286 947 -705
474 423 -770
754 629 449
235 417 464
924 957 -359
226 627 -355
584 411 -953
923 648 -112
433 619 165
359 487 643
112 641 -417
809 436 -437
649 108 383
982 347 930
806 561 62
90 67 839
222 826 -32
83 1005 666
50 891 17
509 410 15
499 696 -211
680 244 503
997 719 -719
309 643 -782
805 733 -225
115 39 578
1011 510 -646
319 972 999
949 51 583
631 403 -923
810 200 650
144 613 -863
485 945 -77
803 1009 -697
134 415 -277
372 706 -868
769 923 1020
66 235 215
145 275 -371
700 179 690
958 909 395
432 740 -100
851 2 -1023
425 203 479
409 874 693
635 675 -704
819 202 -718
880 652 -101
505 515 -221
252 408 -209
153 895 -501
727 655 -324
894 416 -692
309 261 -492
484 543 -302
976 785 240
89 665 -297
10 974 -362
496 178 -553
529 216 325
768 40 438
386 27 -184
753 429 -626
12 216 871
363 355 -110
48 628 -699
531 56 -421
80 827 32
869 39 -85
265 670 542
582 271 616
688 745 376
819 432 -561
490 275 969
853 24 -546
545 713 -384
818 584 -507
145 97 289
889 661 84
500 409 -543
197 495 -342
777 855 -639
245 417 927
78 309 365
412 338 951
433 363 548
32 584 -309
111 405 -426
969 425 123
779 739 -205
1013 99 -376
401 170 -800
997 370 940
548 76 506
151 772 -1003
852 578 534
379 78 775
320 792 -151
141 801 -593
972 570 -184
310 424 673
887 49 -372
181 224 -987
373 77 -782
707 444 1009
196 993 -644
370 76 -291
590 245 -762
784 965 473
538 691 -615
94 713 -557
885 458 777
568 409 873
215 473 569
461 649 16
710 589 786
438 811 -161
788 311 485
856 543 -385
956 121 -382
521 933 488
30 173 243
117 677 352
180 977 -953
597 822 -200
397 899 382
606 538 737
886 215 21
7 547 542
595 644 -650
390 455 -572
727 636 558
593 352 1004
701 934 -44
164 87 -637
360 984 790
108 53 -796
146 773 -89
839 618 455
19 376 267
832 390 -528
33 778 -883
312 556 -100
782 984 -993
117 115 -578
60 321 -235
205 23 262
629 372 64
406 180 -83
810 260 170
1021 147 -710
768 48 222
796 942 670
153 655 30
377 340 991
865 834 464
912 451 -57
642 659 -1014
591 390 297
0 661 -71
828 171 648
842 120 -674
231 164 898
127 94 -90
604 263 63
877 342 -778
897 847 -218
652 862 -975
230 933 -570
35 561 4
846 197 584
543 388 72
392 346 675
802 243 173
802 147 -725
957 526 -312
688 532 709
40 846 85
306 800 -657
657 780 -465
692 192 -151
537 701 -698
783 771 302
9 422 638
9 318 17
286 64 -269
144 548 412
318 52 627
103 308 -407
199 402 -177
89 823 -613
339 931 -758
788 665 858
239 151 746
626 823 973
186 319 -887
234 653 -904
227 221 393
341 416 -553
226 573 380
161 196 -164
158 5 505
114 1006 -735
802 889 568
65 523 -551
269 782 650
974 184 -928
244 684 597
753 619 -186
973 9 -293
44 64 258
729 146 901
277 21 -1007
889 800 -307
618 75 984
345 81 -326
42 837 -600
500 831 785
783 499 29
250 409 382
33 514 -233
316 594 -911
656 983 367
742 629 905
902 797 533
533 651 15
489 558 270
186 806 -836
924 760 -317
635 153 78
628 9 -952
75 273 663
307 61 500
35 1016 400
15 304 262
422 575 -174
405 898 6
985 704 64
489 128 -405
948 913 -357
970 158 250
420 737 799
205 690 -574
583 117 -375
705 398 198
591 844 -441
171 254 756
828 942 -310
808 493 -206
671 269 333
654 353 -793
506 955 -600
865 753 -149
27 306 849
708 904 -965
918 460 -526
516 261 786
212 349 -698
689 931 632
359 236 -531
993 345 793
185 555 304
573 352 -505
84 36 -191
77 492 -613
355 510 649
553 711 708
915 56 -943
707 706 636
253 337 -55
822 91 -705
472 113 840
1007 565 979
955 724 327
874 157 -75
463 237 -688
111 525 489
1023 310 70
423 793 440
441 733 -187
43 759 -720
737 316 920
934 657 199
524 356 -704
793 730 -682
166 258 -823
743 754 990
572 335 -428
973 388 -953
786 642 452
188 923 -494
571 166 828
430 473 -1017
541 803 471
186 95 -611
1019 339 1005
920 472 775
354 243 -184
684 32 209
504 598 284
294 393 338
469 523 -762
29 210 951
231 458 334
262 887 713
381 240 278
540 249 381
284 247 503
127 92 -259
168 25 935
924 875 699
262 602 -865
827 813 -763
345 59 910
608 99 -311
907 70 -692
815 361 -861
916 814 -35
139 323 375
238 687 17
735 495 60
966 796 261
609 264 -755
511 575 -142
1006 1020 -671
780 63 -482
255 211 62
13 227 322
563 808 845
95 876 310
927 657 652
875 307 96
854 202 209
547 593 798
978 383 -3
758 751 -303
19 918 -195
164 364 -82
606 0 -68
351 631 -765
910 542 -871
639 948 330
679 1015 -245
417 210 333
51 278 502
697 557 -777
557 32 949
957 420 -370
882 996 466
692 940 341
198 1012 -470
748 117 228
311 662 -442
29 485 494
358 215 358
281 717 219
842 776 723
941 779 332
871 194 -857
843 982 -285
529 250 -367
685 531 374
88 27 265
181 1001 351
503 4 -394
518 83 -225
637 964 -233
944 796 -1013
87 605 44
25 588 -393
984 235 47
639 832 -536
880 263 -514
922 186 -399
529 284 -1009
637 832 -1012
432 914 -91
820 625 -622
407 163 720
153 633 -788
1003 303 -129
40 750 188
961 644 395
287 110 -675
250 101 -636
472 106 -621
616 37 970
622 682 -103
477 890 594
278 54 -368
244 855 -51
853 916 -14
978 464 -421
20 855 270
308 342 679
1015 943 -805
155 631 803
925 487 128
89 530 623
161 863 827
195 868 -301
704 210 648
944 801 86
653 745 -563
882 518 -449
269 265 592
26 250 1012
705 866 659
559 927 -645
641 520 363
439 82 -657
719 363 316
436 117 534
702 849 -820
981 576 -580
738 516 -420
939 788 -478
850 34 845
1006 415 408
664 794 730
630 483 687
627 101 953
639 11 -116
798 203 555
588 576 -824
421 450 -1018
646 661 116
624 262 710
156 543 -849
56 337 441
1 936 87
737 467 -998
796 823 -657
87 1008 -907
146 582 791
102 811 -105
627 972 954
624 222 -632
480 658 -232
916 766 998
736 712 37
373 107 -485
693 425 -962
203 49 197
938 330 984
63 79 -303
516 22 374
210 1018 -637
493 905 -669
953 305 130
309 944 119
203 433 313
496 612 300
688 901 -605
733 585 -607
48 988 -492
50 12 130
674 694 -374
843 52 297
727 20 -878
39 500 -905
597 71 694
93 699 296
782 160 686
869 143 -109
223 662 -975
737 648 -529
354 343 -704
14 766 64
872 658 5
125 457 -236
601 170 -637
997 666 -736
549 631 252
631 700 479
45 400 -1010
643 693 -474
779 117 -745
328 333 -768
453 277 -77
1009 125 137
240 944 -616
373 912 967
217 87 -128
384 241 -230
372 17 432
206 529 -574
696 818 976
526 575 -735
76 892 -605
625 328 769
223 847 462
591 816 -179
516 863 -338
875 364 -191
53 296 -669
1022 862 942
788 381 610
667 866 -567
512 477 441
188 281 -600
238 320 683
74 8 797
262 72 -590
856 55 -15
1016 424 988
860 638 -547
99 615 -848
185 509 632
418 917 92
717 327 -316
50 363 726
593 553 250
758 294 250
647 577 716
128 734 594
473 891 -835
63 996 559
881 528 -620
860 547 -824
250 915 -596
185 784 -545
361 918 532
218 740 -569
669 322 -62
471 943 -1010
886 923 126
595 175 -52
961 395 -374
1020 524 -424
972 754 -972
223 326 -245
463 1021 -648
212 847 -943
380 252 -690
409 310 599
32 270 -968
538 497 509
216 26 -526
399 453 -136
298 430 397
296 862 50
864 882 177
833 954 127
860 21 -994
230 23 545
868 207 645
355 98 -78
582 985 543
283 726 -207
332 330 -144
249 656 714
851 770 455
888 2 -682
187 536 428
771 422 607
478 516 -819
106 455 512
692 408 -313
718 74 527
949 976 -701
827 373 130
677 218 853
509 964 88
823 471 115
829 30 -443
12 779 -424
804 305 -937
477 218 -220
213 120 358
665 950 -59
620 276 474
916 327 693
581 781 -285
691 84 -544
658 662 -594
675 28 -622
767 121 129
702 336 -338
148 796 -316
930 818 702
799 622 652
628 705 -678
57 326 1018
895 685 -479
314 970 -150
461 35 766
834 700 160
576 331 148
968 404 266
414 950 -209
849 980 -524
68 940 664
599 516 -679
582 295 -230
762 879 51
762 348 712
736 232 833
446 788 382
715 714 952
107 627 779
85 940 116
228 695 -1024
61 941 952
72 886 986
935 9 35
826 605 395
817 922 78
856 160 -297
354 920 812
742 55 -791
438 42 -411
681 736 -537
140 895 -108
771 959 -341
524 435 -487
393 386 148
1015 772 509
601 109 313
848 957 -264
551 193 -786
177 951 880
978 1019 353
808 625 880
34 786 -582
583 747 -118
683 889 764
999 215 41
941 958 -852
981 966 133
878 107 595
792 623 -552
673 777 719
873 969 941
613 798 494
1021 930 -34
187 831 -727
591 298 -356
885 150 209
976 293 -775
764 298 509
311 94 181
101 596 410
104 309 700
846 273 199
939 133 25
694 688 893
613 685 -36
252 390 243
881 864 -229
148 341 149
834 536 829
564 910 459
481 387 -544
17 38 914
774 277 864
1014 712 -727
531 111 367
403 782 -943
577 116 -620
621 739 -102
64 677 780
376 620 -947
501 593 642
625 689 120
891 190 285
720 899 -857
351 317 -111
887 624 -807
591 849 898
223 923 324
345 1004 -492
82 125 293
265 364 221
303 750 805
899 826 -94
691 422 161
34 401 -990
773 303 145
186 159 -388
993 926 631
823 396 -381
259 739 284
991 724 766
1000 488 468
409 455 -797
507 556 862
162 1002 533
1017 931 875
482 879 378
924 84 -834
449 144 -740
633 714 -805
19 345 -133
357 196 -192
411 560 1015
172 428 -283
422 580 843
868 1009 -902
