1024 4096
159 578 867
623 121 319
63 391 1011
819 477 861
497 251 742
90 305 742
439 939 428
775 761 -312
672 951 1006
763 422 628
511 644 363
258 771 887
475 107 362
169 253 487
495 818 188
892 947 1017
793 436 205
597 399 -675
520 290 540
699 816 -763
523 704 -766
389 667 357
46 249 770
342 590 919
674 821 -107
313 509 530
60 694 -89
1023 730 -688
600 464 893
508 743 -894
513 801 309
905 109 -83
943 91 162
252 109 -589
914 58 470
891 786 -347
509 218 -859
768 25 919
254 274 -1015
274 254 92
127 199 724
561 593 446
125 354 623
532 147 286
69 224 790
671 855 -956
895 82 -726
485 418 -72
35 601 -325
887 520 19
1011 5 405
497 663 385
382 934 199
486 1016 930
561 988 949
898 432 202
797 408 -221
5 329 -250
453 656 748
1 651 -412
271 323 -924
178 541 -907
709 533 284
598 841 211
413 687 -82
930 1 642
982 285 954
1010 455 713
523 297 143
161 23 664
532 733 -700
224 284 -420
342 631 692
203 138 362
563 590 -1008
211 264 843
112 216 -962
57 504 -566
82 387 355
744 747 792
641 285 -505
73 730 858
90 159 315
600 215 -720
710 983 274
956 689 -571
133 859 14
185 844 -536
568 418 -245
580 648 -37
837 999 -508
119 50 839
899 840 -800
161 617 625
338 926 -847
883 640 -742
555 781 61
76 258 -545
984 17 547
884 350 -757
321 401 873
872 790 169
1005 280 994
135 675 -699
880 551 58
39 571 -981
389 727 -176
146 493 750
1008 374 585
832 635 -638
215 91 -154
365 1012 -697
177 482 -785
635 565 -419
712 279 -389
504 523 768
51 431 -291
651 942 966
629 161 853
366 415 -669
911 206 -964
439 258 -782
117 617 563
454 188 742
787 1 -214
278 290 221
127 678 846
361 479 691
981 391 578
653 933 -131
606 198 921
444 652 1003
312 823 -861
83 750 -654
609 120 -631
542 276 485
1023 459 -838
293 316 1021
114 762 -441
938 896 -833
797 156 662
366 130 527
871 87 -198
85 374 -2
438 71 851
124 550 44
1017 657 -988
581 899 -541
39 922 -933
126 574 618
1017 417 -446
532 87 539
291 709 233
786 544 -234
485 307 676
375 396 297
931 880 -821
666 108 358
528 962 306
853 856 399
660 681 -668
906 7 405
314 603 316
337 178 106
251 204 629
369 812 -718
248 472 326
944 8 -1
449 358 -634
695 792 -671
513 704 151
392 98 -427
467 730 -722
882 620 -355
925 804 -544
8 790 -529
848 325 -627
625 148 219
714 156 -758
276 351 791
510 804 -315
550 921 -213
599 669 743
235 790 -494
387 992 -501
377 946 -675
139 509 -819
641 107 172
446 569 964
891 507 -507
520 596 -250
896 597 181
905 927 -530
633 795 133
893 405 969
943 986 728
964 126 -769
661 16 -482
753 415 97
985 507 -222
291 185 -982
918 601 -530
500 548 -25
735 98 -551
449 396 -719
609 124 -679
529 388 12
851 287 -200
447 421 -527
71 64 409
706 262 -343
99 916 559
852 946 429
445 403 777
400 601 845
13 463 -757
384 245 -65
654 557 -1021
732 413 215
142 716 -888
926 166 673
384 315 -951
742 898 -579
518 373 730
31 992 539
970 280 350
281 805 -239
363 762 386
814 543 332
631 1004 181
618 132 622
126 1013 -574
985 889 -896
58 748 388
218 617 743
863 379 63
106 191 -694
350 402 285
1001 858 -186
244 623 -761
929 112 -234
312 199 -335
235 1015 129
617 962 -758
559 439 809
1022 507 -168
64 336 -181
460 566 -252
209 506 9
871 400 237
754 283 827
75 728 -384
973 434 -212
655 55 564
198 226 -105
755 577 577
282 756 -862
854 24 -1011
753 659 -562
33 894 778
531 539 -868
249 569 -285
378 605 849
379 961 194
914 578 535
104 955 734
535 797 -306
390 476 476
228 150 -104
982 668 -787
70 344 -722
221 597 821
261 773 -836
768 429 860
243 751 341
413 134 -144
420 209 185
278 1001 -527
177 970 -5
1000 734 832
314 206 620
359 284 -692
24 352 154
430 539 -889
655 677 445
578 321 -977
180 435 -288
498 613 -968
900 889 -331
249 24 320
92 283 897
851 750 71
755 160 -49
267 707 -539
346 1009 -917
782 521 -537
491 565 189
668 424 349
259 904 -951
558 511 894
1009 177 34
879 456 -120
42 224 -927
360 98 -894
970 429 -300
659 572 -530
962 708 -679
301 15 784
768 902 -498
951 800 626
805 63 -1009
273 473 -357
415 106 215
739 649 -961
435 638 472
876 774 -1016
401 352 -861
325 370 -456
814 105 -469
722 621 510
710 499 1000
920 807 -110
494 193 202
997 1014 -687
374 117 413
360 828 453
26 255 533
183 973 -789
618 817 1007
766 115 -600
197 473 -274
598 457 717
662 240 156
1 148 -69
346 650 773
989 749 -563
318 485 -190
377 462 596
407 345 206
191 121 -623
1001 545 931
389 166 -678
718 852 -751
96 774 914
330 29 -400
775 944 62
680 99 496
109 703 -901
358 879 -580
829 903 453
451 460 964
245 575 476
569 547 736
884 618 -232
781 969 -751
557 975 136
653 991 -711
5 821 -133
483 233 -926
233 312 59
497 631 -745
392 873 -60
52 715 61
778 155 599
652 541 -178
296 412 -895
325 730 75
731 447 -333
405 1015 -405
833 913 204
339 206 -816
418 256 -577
686 144 -633
1012 258 756
303 151 -357
787 731 -761
539 375 -291
587 940 91
211 325 -366
388 454 -1000
844 857 140
660 272 313
863 740 302
902 723 -320
296 456 -698
202 546 831
786 396 1009
325 81 12
342 428 468
64 511 249
747 48 -814
374 887 -260
130 37 -418
954 350 -905
262 468 648
301 800 873
411 992 593
817 70 -544
68 253 478
903 328 230
132 301 938
68 726 -326
343 241 -162
711 955 -644
1002 13 616
543 171 90
771 114 733
1007 1019 937
345 156 -216
478 474 -949
743 131 854
490 429 -781
922 668 -406
464 918 -331
447 85 545
671 373 -912
610 679 -492
28 919 317
823 696 141
129 795 107
29 350 -285
889 68 -517
1000 777 -217
843 335 -882
456 785 -824
875 540 -473
269 604 -396
274 813 859
581 373 221
353 623 181
518 41 -438
714 79 802
218 580 466
319 965 -863
405 837 124
580 701 -681
81 62 -938
506 288 187
92 368 -709
412 2 -229
682 299 -671
22 296 -820
117 980 -1
824 314 -166
664 101 98
302 428 78
713 31 -369
212 50 473
427 342 126
232 716 343
387 137 -468
968 143 -438
61 100 901
469 815 -952
533 212 -256
1007 845 779
803 152 622
233 802 -975
608 642 594
661 916 -916
33 933 182
890 250 -598
301 360 -30
809 30 147
55 979 616
1007 442 391
743 23 -507
1008 322 53
630 154 508
296 896 -641
668 763 477
158 843 -38
775 334 -291
810 144 16
658 349 518
974 262 353
844 601 -611
413 511 530
759 354 239
584 410 1010
277 207 191
703 410 50
71 17 -759
91 826 -741
316 208 337
569 371 -943
674 84 64
613 49 749
30 874 -438
326 62 271
131 107 627
490 373 603
412 1021 -639
919 163 -247
95 836 232
891 669 811
80 828 -978
677 222 298
967 692 1007
784 836 146
71 594 181
346 801 240
254 705 -971
611 429 -360
316 841 610
334 571 -101
295 194 322
724 820 -191
340 659 921
812 874 -179
256 209 0
359 254 358
241 6 989
748 467 -499
610 498 454
69 444 -623
121 694 283
976 902 -815
922 112 -84
1011 873 -357
486 990 431
705 845 -492
366 963 42
16 685 197
1014 632 -76
147 26 633
389 410 -71
139 849 -921
229 294 495
850 61 592
70 268 -315
490 220 -430
236 956 -857
508 636 -871
701 253 984
417 366 -671
396 341 558
755 106 -186
303 984 703
847 907 -761
303 229 263
352 666 -905
105 880 278
782 327 -506
191 540 -97
416 726 966
1003 683 361
357 543 -75
272 898 918
76 28 84
111 170 -870
330 632 472
715 2 -545
266 507 459
801 317 -408
361 234 -335
58 348 330
47 389 -118
234 986 -450
198 501 -589
494 806 -590
21 817 184
42 371 -774
904 565 -553
578 996 -444
472 149 316
869 943 351
948 947 -186
142 266 -217
194 935 871
279 461 377
940 380 154
942 764 591
277 204 -559
208 903 188
389 23 703
211 967 737
47 213 -310
807 905 -934
456 168 608
135 749 45
150 666 -770
822 87 -642
758 104 429
926 965 108
87 700 -843
850 900 -729
132 131 -997
802 1014 522
474 530 834
51 739 868
247 340 124
221 571 565
750 532 417
754 922 -588
306 680 -789
521 167 401
770 858 -216
293 43 653
699 634 -919
590 615 -235
897 834 978
711 79 50
1005 897 375
938 250 -149
15 410 683
355 231 126
57 784 -9
781 196 40
352 656 -572
468 499 -254
472 957 337
608 991 441
313 675 -730
863 265 954
332 639 474
148 235 -805
566 853 596
766 757 893
381 656 -45
162 861 -421
108 143 -800
778 996 516
220 783 -33
362 135 454
48 820 -245
919 103 635
353 745 -465
1015 664 759
117 146 776
67 97 -938
396 458 834
700 0 -116
734 84 -274
70 919 655
967 524 -723
46 988 -366
619 480 610
499 20 -666
425 808 -676
831 159 -218
461 252 -491
297 226 988
861 883 385
24 671 280
816 888 -637
752 233 482
356 1020 775
296 375 -735
382 665 -763
270 534 -609
608 559 770
849 866 787
561 337 -341
590 938 431
0 230 -31
515 9 40
147 592 -505
926 1006 601
131 870 854
903 36 647
116 455 6
462 386 511
969 63 385
343 740 165
99 443 69
294 290 -803
405 433 -961
986 187 483
959 931 -313
700 894 268
370 282 -586
697 772 -7
411 227 24
536 697 -856
801 667 -261
381 302 -660
681 574 739
604 922 -472
464 993 -484
843 80 -436
305 742 -97
592 187 -40
840 704 765
42 389 -764
249 958 -948
449 693 837
999 91 300
546 913 -757
52 542 -681
217 211 574
1013 406 -916
477 1 -715
339 261 -675
176 502 366
988 619 790
38 262 814
589 705 -273
853 633 -117
205 434 529
342 830 341
1007 433 -148
810 274 -439
450 757 536
929 947 1020
125 132 -87
54 120 -511
512 236 -1016
67 76 226
163 70 -833
608 730 -238
255 383 -544
263 194 -1006
165 317 21
279 67 -824
823 552 284
406 833 743
235 527 -484
587 929 224
563 118 244
468 108 861
1004 539 -810
959 549 -574
741 880 94
815 122 86
292 1017 -190
622 250 376
720 577 638
136 198 237
352 704 -441
651 170 875
691 1014 984
889 259 576
487 319 159
207 82 74
664 524 898
719 638 41
597 149 -813
337 22 776
68 375 -425
308 16 -964
258 531 -648
177 898 550
891 198 332
924 867 -156
595 226 178
251 87 749
624 967 251
773 241 710
946 881 609
747 641 623
472 517 -134
300 979 3
9 139 230
998 873 -793
308 163 259
518 188 362
757 62 -221
192 822 746
809 312 -266
432 433 -965
605 931 809
644 534 829
589 346 -895
358 85 -289
167 836 -1003
401 497 256
910 265 215
758 447 -605
224 75 -457
433 993 -579
854 805 -629
687 439 -292
41 772 1008
772 882 -820
1018 344 871
819 467 -518
110 167 271
783 79 -861
988 376 -376
330 105 -468
609 1007 155
362 194 -117
472 121 25
938 146 443
117 212 840
128 693 302
302 737 776
234 620 -139
832 882 6
98 736 250
826 108 -509
816 599 650
393 942 78
121 541 -386
830 407 -586
379 532 -786
253 267 -142
784 748 879
735 897 923
915 263 -66
227 774 -519
403 761 -4
220 22 273
609 901 1020
904 1006 946
729 78 107
199 314 -248
1017 768 -738
871 24 173
141 901 -203
658 431 413
217 402 911
964 413 -675
813 644 -852
707 322 -561
32 37 -103
887 995 306
34 566 -332
474 555 -549
448 25 986
93 334 -237
486 172 -913
143 462 -860
509 416 667
883 308 -553
471 966 -353
630 254 -810
810 704 -122
776 352 620
357 261 -136
288 382 235
34 87 -369
198 207 181
435 877 869
461 395 -525
932 123 486
479 694 347
851 909 658
547 153 -960
187 651 451
73 6 743
193 576 -147
51 1019 -265
419 925 557
434 306 141
775 1020 173
397 691 707
238 115 68
643 222 -87
655 268 -1023
846 552 1012
864 137 -297
471 875 898
538 707 50
880 37 316
546 243 746
612 358 -980
707 992 1009
443 719 -999
869 100 242
1015 544 -169
45 949 24
389 663 -528
134 317 721
934 976 805
484 216 907
775 449 639
1013 894 135
395 609 254
284 373 651
983 47 -490
1023 707 557
292 294 -629
1023 475 -170
286 960 -967
522 177 373
109 854 550
307 168 571
121 695 596
654 755 -822
584 29 -421
6 452 -995
204 938 692
577 126 -669
533 717 827
697 86 -111
781 743 -266
881 891 759
469 710 -719
341 471 -944
262 616 -810
421 320 -277
451 381 216
302 907 -733
292 792 679
941 648 -655
539 505 -378
944 965 591
465 752 -824
870 737 -850
125 11 -385
309 362 -794
689 490 400
842 895 -769
683 147 342
332 318 529
212 106 -451
187 359 440
149 169 -727
161 187 -229
610 696 -984
467 502 166
648 307 122
979 799 127
174 80 -472
461 577 -220
73 368 214
547 816 908
133 641 930
427 584 741
606 1004 236
167 354 -940
123 836 559
355 1016 319
114 807 569
0 611 -184
624 1003 -281
933 109 -408
530 758 -103
177 548 -534
215 931 -666
803 329 -195
408 694 591
233 678 200
982 655 -394
407 101 970
677 556 -692
544 867 -513
843 414 -48
858 878 400
891 687 763
334 867 -655
569 900 -203
309 624 -206
527 314 199
376 403 139
113 282 -416
967 494 800
778 199 471
182 85 298
79 845 -294
389 729 489
188 178 -427
820 767 -891
802 104 -675
96 792 30
425 487 834
154 998 227
591 223 214
449 856 -215
209 449 -666
672 963 -868
132 722 425
915 419 659
240 713 -610
102 1014 731
413 125 -563
762 253 -52
112 650 284
682 129 485
603 423 -923
374 100 -488
899 1002 -209
111 417 -376
817 180 -246
633 1 171
24 740 841
274 69 -677
648 306 -951
923 987 -86
543 57 -734
351 929 -994
818 464 792
660 864 -895
347 682 709
27 374 -1012
214 771 -51
807 70 -395
748 825 953
425 500 -346
306 859 988
204 627 295
267 723 -269
603 322 -789
770 70 -586
419 216 351
651 183 -627
315 800 1024
973 346 541
910 227 -761
675 609 -1024
619 625 822
516 360 38
677 217 226
812 319 582
837 379 -565
134 487 -362
728 798 195
801 698 -907
225 688 601
409 100 345
149 668 -90
177 967 242
38 778 529
979 920 498
448 344 623
389 73 -483
353 191 42
808 108 -320
485 641 380
67 1023 -413
643 873 -461
652 28 -1024
156 465 598
450 555 -729
734 335 272
80 644 -686
76 238 -492
255 532 501
625 231 992
740 157 -1017
11 350 -56
205 13 -177
294 604 995
537 699 883
354 373 -554
640 903 -21
288 811 728
92 61 -151
832 611 -394
1022 270 -935
897 388 -345
665 338 594
23 1006 -32
703 188 182
927 852 -535
103 827 121
141 795 721
33 457 -881
241 974 -985
776 769 -444
806 492 108
430 156 -111
647 677 -358
211 917 71
645 553 1007
656 853 516
839 515 -944
82 182 943
778 772 -967
210 330 879
138 381 738
105 215 -332
958 5 145
579 165 285
555 440 -758
701 1008 52
373 524 603
549 82 704
620 535 -978
731 842 664
895 505 -456
193 279 -297
311 827 365
47 889 383
749 695 168
969 153 285
687 776 433
1007 111 -177
125 732 97
515 547 193
128 374 -722
747 22 935
985 359 -733
192 867 625
653 950 49
604 421 -284
252 671 527
660 350 501
386 881 492
191 819 -94
227 486 -111
27 919 -601
344 648 -176
676 954 -751
228 824 -329
960 592 965
940 941 293
776 2 272
374 897 -49
193 711 -753
852 65 -509
69 902 448
1022 500 161
770 623 794
721 586 -285
143 708 -144
489 154 -863
171 279 23
874 227 973
783 767 459
433 491 -1019
134 326 -47
552 485 -327
169 386 41
947 190 516
996 881 388
59 857 -305
251 24 451
873 535 663
655 533 768
823 588 -163
129 997 -911
593 386 -181
377 83 -1003
167 968 -255
47 616 -154
115 706 75
408 904 521
897 12 -951
132 859 638
919 933 5
91 245 -830
250 795 -415
806 466 659
973 249 -38
155 58 -397
245 938 -610
446 68 -700
225 539 313
790 535 466
485 589 -978
238 788 212
475 160 634
322 126 585
450 510 -815
279 179 -402
595 567 -841
751 404 487
375 102 -984
666 520 89
546 222 -525
462 588 21
383 750 -324
618 925 530
408 32 -193
147 780 -850
1016 826 -913
356 29 -823
971 3 -720
575 533 826
398 387 -241
112 730 -109
977 707 921
147 662 -382
0 784 -530
598 235 -957
229 17 334
396 836 520
859 359 -264
655 870 -511
303 979 -630
280 741 460
613 70 131
104 961 -756
564 774 583
840 927 831
529 589 19
327 877 55
812 875 -203
991 94 -134
127 697 583
597 735 -874
885 209 -170
465 23 666
146 62 604
770 684 -379
389 866 19
845 464 175
822 960 -588
797 974 235
689 588 -681
376 1012 540
360 55 -391
72 967 -462
257 642 -513
837 522 24
116 688 537
933 253 624
347 831 -474
618 516 -389
281 870 -13
420 507 794
794 687 -29
468 300 997
866 1008 -945
925 336 -998
786 914 880
605 536 666
376 860 7
199 484 -519
463 423 908
232 397 -841
276 171 824
780 242 218
57 349 739
298 230 -748
856 783 -454
481 878 -225
538 555 -217
774 374 104
504 699 -649
282 775 -452
846 783 -335
318 331 195
823 903 625
245 706 1001
764 715 905
385 946 -867
833 274 1009
991 826 212
493 786 313
223 920 -41
664 198 368
387 749 -52
265 484 -512
82 355 -282
96 664 -613
94 21 923
837 378 -878
115 500 87
331 469 480
790 402 908
608 892 -741
849 414 -795
44 694 -897
583 904 782
499 908 -245
321 94 865
252 74 47
389 162 -21
296 231 735
176 188 -194
406 532 328
97 881 6
214 143 283
524 104 -969
773 143 -291
141 746 306
721 413 540
456 110 -944
821 581 967
742 499 189
643 380 240
426 977 867
207 625 -462
35 849 -549
385 247 451
266 442 -857
599 493 440
790 55 -934
963 387 931
597 588 -860
81 706 -731
55 399 -688
1003 125 827
393 87 942
231 625 -33
971 654 570
80 337 -886
646 662 726
145 394 493
97 288 -30
740 855 804
665 914 -52
758 187 783
376 684 598
442 608 840
786 548 -761
285 937 214
1020 115 -9
91 86 -365
347 405 776
29 389 -922
170 750 -21
793 502 230
219 94 0
896 210 -77
191 320 162
548 674 770
937 515 199
350 444 75
597 672 -416
910 9 204
250 56 710
490 926 681
102 1 -749
902 974 162
307 473 243
154 281 -38
920 571 -699
707 418 -796
38 583 -927
194 98 -746
471 367 -338
53 586 -549
625 119 264
995 254 -148
268 998 -203
391 68 793
862 440 809
611 698 -49
911 706 -73
583 969 162
255 965 137
708 899 911
571 142 -210
72 377 408
318 744 -142
39 633 -568
186 357 541
532 157 160
410 837 -1016
114 838 704
461 205 -803
463 230 -792
638 118 -70
254 556 -437
417 946 -651
771 11 -414
880 69 513
486 408 -649
398 845 399
291 183 352
139 892 115
34 9 949
554 506 -710
837 279 373
679 493 558
824 78 201
888 845 193
123 62 -214
806 827 -196
739 386 772
141 920 320
209 728 -884
28 966 -165
297 357 -463
656 964 -89
204 843 -14
658 942 636
611 604 -540
382 874 -419
169 110 -721
602 319 397
271 684 695
745 287 -316
503 797 -766
1012 817 568
57 789 -46
73 525 6
100 988 816
45 625 741
612 34 -862
842 300 -574
210 88 728
396 789 -941
953 60 -285
571 66 -773
935 821 45
417 71 410
212 985 22
473 514 -628
932 201 -418
209 507 -805
782 692 792
677 207 -864
664 860 525
226 339 -522
328 999 -949
4 114 -162
414 665 -948
38 641 -150
881 202 -416
916 506 178
31 99 -320
253 810 499
128 514 188
67 641 -613
543 702 236
100 365 -958
108 732 182
974 282 -344
824 969 -621
267 678 895
26 574 -754
417 954 453
115 571 655
919 661 -261
297 632 870
323 534 -487
636 168 772
147 964 -530
700 246 731
177 807 621
471 519 297
642 126 671
309 820 -592
571 384 -937
1010 416 310
475 600 128
366 526 -473
509 743 -851
2 366 -813
951 84 836
297 1004 130
246 989 776
443 938 -797
731 543 186
250 299 719
617 905 -353
218 432 768
786 435 226
934 289 878
670 660 -664
311 924 -291
49 500 -389
145 679 102
915 998 -894
516 833 468
395 671 912
330 922 707
833 269 748
280 1 -937
467 568 658
725 927 913
828 557 -175
69 498 712
590 312 -428
679 33 324
960 619 16
845 172 219
798 827 -805
277 347 -763
823 417 -47
273 529 -987
819 201 797
718 629 -229
469 618 -302
635 472 608
764 926 -711
900 674 -424
263 140 -23
270 432 -487
645 549 -454
800 26 -754
735 389 -473
725 288 -398
1020 515 -741
822 583 -552
141 286 -354
307 250 742
536 724 506
676 260 663
346 69 -299
986 206 -114
104 88 1022
946 952 -836
159 244 31
422 741 -980
56 595 317
528 405 -402
626 118 316
437 476 707
833 627 -721
86 871 -183
241 364 -876
851 251 468
265 450 -802
277 363 -720
627 63 -30
959 38 -80
671 812 -959
140 859 367
100 280 854
788 253 140
467 300 -755
287 380 445
648 191 187
23 434 937
417 808 286
237 536 986
419 369 -465
226 1014 -619
431 575 -792
254 328 904
721 361 -141
345 540 -17
804 123 -403
748 89 894
225 913 145
673 815 674
520 208 875
803 685 797
610 540 -217
208 650 -63
16 75 -629
293 749 54
780 80 539
558 959 -171
104 168 -911
835 507 -124
643 591 -378
903 493 -615
935 254 -797
992 693 736
135 628 260
164 385 -683
965 893 -137
310 931 -817
312 551 -1008
789 956 306
446 519 -677
874 970 -572
269 236 -321
879 229 987
862 922 -5
928 236 912
26 411 -606
561 1008 -639
297 372 71
391 105 -508
218 214 -1009
301 343 -953
195 193 -612
400 24 460
811 724 -724
537 188 -44
743 877 1022
297 928 -1015
405 379 -352
709 932 382
771 479 901
56 128 -265
374 96 875
100 172 -897
100 887 666
889 358 -499
596 608 230
84 522 -250
675 91 -848
385 625 711
741 191 -1002
67 1000 -1024
912 105 -640
743 26 -559
107 472 818
643 796 703
611 726 -951
105 335 -720
879 723 -59
706 496 697
321 762 157
144 1010 -990
499 851 -603
790 510 -613
391 380 -959
431 722 -889
743 444 440
783 915 -360
696 975 737
1004 795 -587
537 697 -542
972 762 -952
652 501 -502
991 547 399
994 837 -307
50 630 807
896 382 739
897 646 705
1005 632 864
297 505 -289
724 434 838
373 920 638
332 721 -554
963 920 238
146 469 -335
917 136 269
206 971 273
296 621 -307
172 497 -233
914 440 202
826 62 712
808 208 -461
295 941 854
503 5 -369
855 337 -378
713 369 -625
492 277 496
560 118 737
451 284 100
29 557 208
591 356 -1019
271 533 503
608 851 240
371 706 86
27 319 383
195 891 -311
577 685 118
6 1006 -333
150 533 -667
599 558 -893
219 989 -1001
727 637 248
844 66 925
257 910 515
261 160 341
12 467 418
819 199 -403
150 523 745
460 634 771
838 379 955
687 357 746
911 905 -899
620 219 482
1007 278 -223
855 1007 450
675 484 -811
750 951 -117
916 211 -233
804 296 -733
646 857 416
535 945 113
572 128 -361
33 6 745
547 691 -206
705 742 432
877 968 -402
782 717 778
126 93 333
236 107 -734
188 546 797
913 823 158
684 557 129
790 753 -429
605 865 -187
285 976 -653
694 135 849
684 375 182
118 800 345
467 243 96
878 503 -474
956 987 -591
41 319 -388
515 226 685
486 684 -539
450 518 870
829 910 -608
134 509 23
631 94 -692
852 59 -114
726 539 1015
65 658 433
317 1009 593
349 623 -476
805 541 -857
55 386 655
211 203 -252
9 872 1018
324 441 407
475 636 597
993 128 739
786 97 564
463 882 108
107 166 507
437 734 -226
936 652 -619
605 122 276
761 603 -480
1002 220 -1017
481 957 -725
217 224 -169
990 87 537
88 576 -545
219 772 139
481 488 -907
420 165 -111
520 945 -671
748 665 -254
988 725 685
523 893 209
98 209 -515
72 1021 57
117 524 -444
971 415 681
