1024 4096
637 198 286
600 603 93
225 777 37
692 449 563
170 35 753
157 572 590
701 558 126
521 271 990
810 905 387
547 755 876
26 572 849
550 155 858
617 798 780
272 976 524
635 303 455
738 978 687
630 1008 959
873 632 232
838 250 527
880 140 96
701 836 850
376 918 983
319 178 1010
317 929 936
494 468 593
214 219 710
201 422 631
29 391 125
490 643 916
94 734 518
192 121 541
436 691 981
433 645 848
696 622 274
590 20 254
52 642 656
745 416 139
309 736 658
307 280 996
62 974 499
101 168 479
941 687 326
372 310 834
307 672 926
1019 1017 778
870 256 469
900 878 885
298 160 714
578 649 604
864 523 488
674 645 588
49 989 782
345 187 687
244 541 978
823 673 429
66 499 702
964 537 6
456 305 117
60 568 337
380 272 592
440 102 354
912 585 361
38 652 488
2 179 7
642 928 327
583 111 418
601 560 139
655 507 303
718 209 626
604 602 566
878 811 279
437 80 930
70 587 202
786 59 925
752 63 791
62 244 146
754 776 908
276 693 491
100 3 964
334 523 744
321 449 632
525 265 395
183 696 903
153 7 1012
554 986 33
1 378 587
59 369 222
905 561 554
667 554 337
688 128 696
908 417 922
950 993 378
988 947 946
589 354 716
132 121 973
209 781 222
805 503 426
97 44 369
441 27 906
801 18 267
734 55 821
384 464 553
883 977 631
708 933 273
63 576 346
1004 142 793
251 302 373
115 614 107
380 202 769
57 946 499
154 178 334
963 485 891
747 852 834
20 90 115
60 787 456
937 827 333
467 344 687
300 262 354
339 184 137
800 552 298
714 1009 645
435 447 520
961 931 40
288 217 23
135 754 30
618 142 337
597 722 358
388 62 690
428 633 493
244 336 566
429 282 990
624 812 32
885 361 99
853 221 127
741 646 612
338 330 564
586 974 376
711 135 28
169 92 695
829 129 181
126 209 433
279 968 407
354 686 142
768 363 634
824 682 493
973 953 5
46 838 788
448 331 171
684 548 659
639 81 554
653 256 648
109 191 460
532 502 851
423 856 135
608 691 207
1004 740 26
115 665 256
699 655 192
772 989 515
1012 747 409
984 768 830
880 1005 507
891 447 333
979 996 141
145 669 922
848 495 551
736 313 652
882 344 737
503 836 482
985 483 156
966 538 268
720 814 747
315 342 834
427 493 516
62 378 622
15 536 177
396 87 581
829 371 50
783 902 673
216 533 371
520 634 283
446 500 430
144 267 697
207 487 285
812 914 578
114 917 231
808 102 239
700 535 770
883 562 714
431 279 149
956 1013 479
460 997 36
227 195 177
650 719 281
3 5 857
670 638 947
993 837 337
821 338 446
940 495 778
455 952 394
742 65 838
946 696 9
102 811 325
760 1013 149
898 659 559
733 250 81
877 690 841
99 195 333
778 496 19
789 74 164
72 126 146
673 418 34
459 719 152
799 649 22
851 865 475
829 63 34
826 332 54
233 360 920
518 192 429
325 225 828
30 748 712
860 662 712
239 108 478
200 116 799
37 786 422
836 820 960
948 168 624
306 774 74
251 533 840
59 95 721
819 438 455
242 320 314
984 361 1006
240 538 1013
24 493 663
260 353 348
638 904 742
128 595 713
320 943 926
263 1004 229
551 146 659
956 270 518
326 437 751
863 769 194
37 732 352
94 895 92
615 390 510
36 913 1002
365 568 709
769 268 676
430 825 918
290 447 709
736 242 807
484 662 537
302 878 938
884 622 673
515 229 536
88 223 238
783 622 964
482 636 995
122 769 668
94 800 46
303 431 340
783 617 635
887 925 369
922 390 222
1002 505 364
237 868 190
980 697 198
217 315 752
120 135 719
278 903 987
13 661 413
379 544 430
5 453 662
162 471 974
468 844 216
149 1012 15
181 319 913
580 322 492
12 402 932
199 541 736
528 742 765
582 515 777
227 306 804
76 663 740
383 945 857
861 1007 190
835 934 184
562 120 770
441 201 392
284 1017 509
250 368 920
826 622 627
427 950 949
800 865 532
76 438 115
206 930 669
1008 572 665
550 500 384
205 432 482
213 133 157
714 679 866
348 321 753
194 228 783
172 858 994
8 444 253
448 644 118
400 673 676
597 256 192
737 93 438
922 739 525
223 189 772
848 872 794
952 954 951
279 387 798
49 788 860
561 357 984
997 554 472
48 791 179
517 113 647
758 832 695
627 712 712
37 450 610
150 433 391
717 966 898
147 671 438
582 494 231
629 317 260
831 398 941
911 936 218
324 203 944
586 194 218
894 433 963
653 704 151
266 452 853
434 558 735
471 23 184
804 728 352
378 961 118
35 302 231
34 86 9
478 1 352
66 780 501
945 235 123
911 457 177
344 26 912
31 680 117
869 526 48
237 165 390
74 959 814
81 230 71
48 335 746
983 456 21
218 939 648
421 276 973
287 748 418
249 593 890
215 937 411
183 704 29
183 702 406
64 332 773
395 93 773
1017 327 862
447 275 929
205 19 349
783 207 321
880 160 776
683 160 534
128 331 453
305 714 627
356 909 878
782 628 880
885 856 57
960 65 418
202 686 215
952 879 243
598 285 387
579 357 828
687 964 347
873 382 208
118 107 902
60 986 567
848 562 521
890 945 888
312 63 852
822 125 772
107 790 892
965 680 269
933 740 509
1003 764 401
738 405 295
494 861 72
61 207 941
523 840 841
651 166 773
176 1019 1023
353 953 289
950 417 365
75 454 855
118 807 607
866 856 451
644 187 573
193 747 271
838 541 32
68 119 193
668 517 375
42 693 801
362 891 637
31 658 117
620 724 63
682 525 534
443 189 823
101 870 49
541 49 266
571 835 541
561 967 559
321 679 149
964 582 582
970 16 722
505 457 721
654 81 718
464 207 520
403 987 836
381 619 478
286 236 581
482 386 442
545 464 791
624 399 638
818 75 628
312 958 770
940 718 859
415 18 358
387 255 769
958 428 521
240 786 401
828 714 941
106 417 1002
789 98 399
560 848 912
854 552 278
22 619 71
263 477 265
53 470 786
810 654 686
879 806 335
362 170 8
494 215 787
116 434 391
1020 473 572
498 151 806
251 729 871
286 141 330
476 709 621
302 929 705
389 393 559
532 952 940
680 187 89
573 460 129
862 190 510
842 997 940
741 942 220
94 518 653
826 214 982
829 505 116
809 545 613
295 785 683
456 309 1002
820 68 258
977 551 124
888 333 723
273 493 31
824 655 497
1003 126 161
63 843 883
711 825 251
561 847 254
448 425 299
579 713 660
968 462 580
240 223 733
541 920 807
625 700 22
867 227 76
801 15 372
705 196 538
64 831 163
58 861 349
187 550 792
265 581 1020
69 375 1019
80 962 438
385 886 684
709 139 262
826 607 413
159 539 31
191 692 64
899 578 80
860 420 893
62 287 999
560 479 17
503 970 305
556 845 992
879 179 930
690 47 627
761 303 537
872 895 973
315 487 346
95 399 427
500 938 691
455 509 974
279 224 50
284 14 196
924 301 587
51 216 424
999 900 538
689 756 695
595 635 703
135 396 695
261 751 794
523 107 931
165 732 178
890 399 121
1011 141 550
154 282 849
744 1002 305
433 556 111
1005 497 370
608 864 241
224 299 591
953 870 443
516 60 173
703 521 184
255 852 737
651 585 456
461 11 58
350 69 184
239 43 948
934 153 202
842 98 219
949 762 23
501 335 218
684 29 497
687 621 864
646 886 746
566 29 968
298 762 396
739 534 324
104 628 64
834 468 449
960 1012 179
19 478 303
270 274 668
855 456 990
607 243 374
437 172 502
417 585 471
840 72 810
725 868 924
880 381 415
199 845 394
629 928 151
972 971 235
415 814 775
509 132 714
320 298 402
497 910 173
220 124 100
408 588 492
883 923 502
844 450 982
523 157 843
693 318 702
325 344 467
751 572 119
995 474 311
624 310 830
301 388 613
355 968 756
985 520 209
660 278 594
497 52 335
805 394 569
78 378 992
532 744 645
980 408 527
147 328 501
6 728 1023
803 222 962
495 683 122
383 318 748
703 699 153
477 488 103
429 672 135
417 463 475
834 275 1001
452 32 117
869 455 864
727 949 144
101 361 888
210 208 813
867 87 846
370 353 820
1007 102 986
292 360 700
601 393 1013
975 379 387
1009 27 267
56 493 994
137 973 879
1006 183 147
274 331 924
933 422 819
270 307 362
580 874 179
568 331 996
535 119 671
552 619 181
334 893 172
65 317 870
589 773 200
47 990 855
648 174 836
275 713 653
856 1014 91
597 943 640
756 621 275
701 295 991
872 588 598
668 35 333
797 3 345
299 1014 164
322 532 75
693 637 759
122 534 122
618 734 777
251 608 638
851 675 131
638 536 125
586 375 141
451 132 28
88 1008 497
755 975 699
441 485 773
445 9 304
781 295 186
620 706 880
902 640 312
248 328 412
661 856 318
987 1000 152
300 1007 842
795 147 713
459 286 858
304 737 586
405 174 970
1008 364 340
167 718 487
533 514 855
489 964 252
1005 680 263
582 12 36
422 223 869
420 10 456
920 735 714
473 795 126
820 507 695
385 473 622
876 872 529
734 28 1017
732 346 61
183 81 999
468 46 62
276 372 61
453 749 573
359 170 999
567 752 887
567 833 604
278 1019 57
669 390 1014
482 103 594
196 312 126
247 48 521
169 680 432
953 531 66
395 959 710
281 760 673
500 30 315
308 779 395
32 761 3
110 285 432
852 276 835
364 117 238
481 360 209
364 390 942
777 332 600
169 531 418
324 322 993
902 58 271
201 807 796
189 323 651
846 502 333
262 259 1023
255 671 399
6 638 69
639 57 822
850 991 817
843 12 359
532 125 465
256 846 170
236 840 759
890 499 322
849 816 228
234 596 795
848 918 705
595 291 985
787 576 391
728 371 382
397 991 522
744 754 238
338 459 392
469 154 336
275 982 293
489 438 89
922 271 380
44 207 796
248 999 500
692 831 735
607 249 883
20 404 649
432 162 104
333 327 623
1007 596 956
671 177 982
995 294 613
554 819 815
543 910 788
527 492 348
675 159 525
925 835 363
257 1016 667
388 201 750
948 1000 975
891 918 716
424 909 945
358 667 959
179 754 187
671 31 934
266 30 837
387 260 535
976 361 59
782 53 603
614 727 849
891 482 801
380 802 467
726 464 319
984 815 210
702 114 71
604 32 951
623 479 978
718 504 111
983 556 291
880 354 304
26 1011 613
153 304 797
885 907 838
500 1019 242
998 560 738
779 314 336
929 738 568
339 733 726
1014 350 849
230 736 526
87 102 140
118 950 431
603 748 830
891 314 327
438 85 462
757 156 546
512 406 607
373 78 371
818 578 626
749 901 666
386 692 143
224 833 400
400 951 132
285 409 740
199 248 864
410 226 964
551 1003 452
220 849 565
229 518 19
722 661 501
591 828 461
255 190 976
54 175 946
546 701 576
339 567 27
801 932 147
633 293 932
517 12 512
464 262 938
624 689 544
435 546 971
351 788 90
418 835 11
986 412 300
1021 936 639
199 140 302
259 527 664
428 564 753
510 483 587
677 83 763
934 204 864
551 33 561
431 232 450
243 414 373
534 843 470
289 337 582
538 522 629
588 280 376
248 955 828
518 205 807
572 965 689
924 805 834
107 113 544
990 991 170
444 820 960
622 840 898
781 1 385
755 245 687
501 410 609
725 1019 203
787 371 847
87 663 669
805 553 183
808 723 922
963 483 428
168 686 731
882 787 381
826 190 432
678 962 466
1012 121 509
323 106 998
93 784 465
88 278 127
578 338 428
835 749 999
1 406 409
282 517 666
105 977 490
422 600 379
621 269 691
765 875 40
83 383 484
690 102 302
431 715 850
187 876 743
122 692 632
746 413 298
27 312 710
356 104 508
190 615 210
91 878 877
537 854 598
406 120 180
77 573 850
942 644 847
516 124 680
398 954 189
48 300 897
725 604 177
258 682 716
82 825 321
420 918 820
113 657 618
683 554 39
684 195 742
448 350 535
396 271 516
1016 317 986
928 544 298
550 254 227
165 572 102
915 181 47
790 158 785
531 384 225
133 279 174
376 324 851
488 522 249
507 955 421
555 820 173
807 658 206
428 160 264
704 70 339
392 924 915
857 492 708
411 16 660
199 981 690
361 716 13
633 445 98
456 404 707
860 245 476
676 770 562
212 761 673
73 1010 881
486 384 78
22 169 103
506 1002 357
971 534 231
461 438 884
435 754 85
587 450 809
55 870 825
900 401 220
620 935 872
540 407 209
431 640 190
588 212 448
723 105 0
52 459 543
804 936 216
324 795 232
994 766 877
346 151 899
823 607 581
1021 351 325
441 983 621
610 282 753
334 964 229
292 847 396
897 164 555
194 316 703
322 957 530
1011 830 612
844 995 626
639 86 421
759 704 830
465 47 277
415 798 209
737 618 811
332 574 351
298 968 803
859 593 346
697 990 570
858 998 759
732 347 329
361 959 669
7 69 370
912 633 57
916 400 184
186 522 331
587 119 171
746 581 542
802 84 275
214 267 457
101 740 39
790 830 156
872 4 632
702 408 277
375 248 496
247 910 445
664 663 292
862 398 963
411 651 61
1007 446 919
422 494 95
914 225 741
109 723 723
1007 601 626
501 190 662
623 7 234
65 537 560
165 624 357
242 399 911
345 296 245
379 896 530
394 796 64
21 213 881
451 921 420
594 734 207
413 790 491
965 1012 856
404 408 801
898 537 896
23 282 635
346 774 905
554 416 900
643 619 422
258 881 269
744 327 609
461 64 630
810 265 820
996 497 154
352 99 514
152 592 443
1004 865 437
626 620 778
244 163 614
821 178 36
642 603 215
893 387 144
569 285 458
221 456 647
631 702 770
534 299 22
806 787 706
480 1010 918
249 659 324
489 757 853
815 434 636
72 358 291
856 77 672
362 814 224
888 982 807
421 817 643
713 595 577
726 576 847
265 922 570
278 15 377
41 255 134
34 273 597
49 12 534
1003 947 498
443 562 445
162 181 586
665 135 548
890 246 255
312 247 91
951 738 383
600 936 498
237 55 470
1022 231 171
452 497 692
312 587 278
394 287 693
134 107 591
503 382 943
626 800 813
867 626 244
140 1023 622
688 165 909
792 494 858
385 498 1008
730 880 227
33 770 635
642 42 572
360 979 876
731 82 57
148 893 841
336 119 368
596 292 159
410 985 436
266 673 692
675 176 54
405 373 671
732 310 1021
260 188 662
736 822 283
818 565 447
871 778 619
163 690 423
443 74 130
88 292 239
826 348 27
81 639 863
320 649 725
967 549 327
972 401 670
790 294 682
386 857 723
904 839 973
852 568 636
793 603 960
93 677 115
1015 952 51
961 670 832
200 228 256
136 160 340
516 521 846
166 752 141
708 232 67
400 245 556
448 508 439
527 770 987
428 821 459
262 564 877
395 268 938
353 181 672
624 952 353
428 548 166
953 495 228
471 578 575
811 233 1015
109 412 819
485 259 606
302 63 742
663 584 831
645 271 841
244 909 945
964 635 1014
952 109 887
591 517 458
529 206 935
637 419 909
686 337 733
612 181 93
179 187 166
168 461 806
489 867 618
539 755 983
714 622 444
295 532 392
42 325 418
145 555 704
576 842 944
731 863 182
359 138 289
648 197 101
78 658 142
904 254 511
559 26 860
285 674 675
714 696 340
901 656 236
158 142 273
442 613 934
216 849 3
1013 579 201
326 589 380
239 466 70
679 511 60
684 455 867
705 299 69
709 927 721
84 177 845
606 283 671
313 348 785
120 71 48
504 265 350
767 332 1
543 250 42
807 458 159
27 599 738
729 793 468
831 627 340
699 38 746
178 383 955
527 255 889
954 805 848
777 898 230
411 178 745
561 274 223
734 872 234
801 603 331
274 340 844
19 12 161
504 453 329
15 50 60
796 955 287
757 352 522
300 326 178
281 982 440
492 767 431
1002 411 500
1010 965 609
479 432 710
728 783 220
89 926 186
908 401 457
436 733 208
681 137 804
1022 945 680
332 741 207
759 590 1020
610 438 65
635 401 405
282 994 42
638 424 627
51 11 315
535 921 121
949 570 532
661 289 352
121 376 992
598 923 236
0 275 954
727 204 769
977 520 594
409 503 574
931 878 772
51 579 498
514 686 807
534 473 375
413 409 1000
73 260 502
463 613 619
513 260 317
638 922 722
747 867 258
913 668 783
230 381 732
83 228 107
382 895 464
231 110 975
916 733 1004
547 25 108
311 264 392
261 315 657
997 370 154
847 375 497
679 42 739
417 618 947
488 334 882
804 850 795
148 784 269
749 808 49
712 190 205
418 635 451
132 17 205
226 238 711
987 524 159
196 235 751
629 802 323
883 764 516
529 704 501
313 1007 821
316 192 946
616 463 24
248 739 677
904 994 297
1016 635 58
760 62 344
487 814 187
242 109 851
464 543 394
306 31 812
54 988 824
90 411 267
330 862 599
686 559 197
908 561 167
410 1006 448
711 402 30
248 132 170
8 394 289
671 445 314
58 546 140
559 393 798
18 181 591
662 115 850
109 359 1007
852 887 815
278 745 1010
654 602 304
335 629 569
933 623 772
117 729 823
324 199 132
116 972 327
990 224 525
779 749 772
272 800 699
851 11 208
876 194 1
321 454 265
426 628 446
225 295 732
720 230 585
921 275 241
1012 922 101
158 992 760
812 354 716
268 881 599
653 440 869
606 378 609
936 1018 131
70 985 568
292 460 726
215 832 438
440 648 480
69 146 320
339 328 25
196 69 581
737 282 536
718 809 520
114 119 107
884 123 314
898 823 777
132 151 227
550 60 385
854 16 490
522 426 228
992 12 646
652 589 690
481 377 617
214 432 142
286 948 112
833 553 413
737 1010 546
597 485 648
1003 275 1016
890 417 720
30 258 702
409 728 338
232 928 847
330 384 741
137 239 450
268 492 392
327 339 837
417 170 882
372 1008 6
708 173 480
949 2 909
776 783 460
760 800 923
1004 767 446
791 335 635
416 134 722
294 952 590
398 983 1023
403 616 550
929 480 967
35 599 862
895 379 274
293 934 110
691 23 421
74 475 415
128 16 56
936 357 588
852 146 200
335 394 611
42 45 767
273 177 58
570 423 114
276 368 386
675 158 775
114 932 638
219 667 896
443 727 828
910 173 451
321 715 281
1008 718 982
96 109 1010
589 638 513
71 93 894
871 794 238
434 454 605
460 416 607
259 808 661
603 531 335
191 997 959
944 970 668
296 594 198
627 54 107
720 628 677
999 766 233
296 634 523
999 595 880
66 99 587
381 745 188
297 243 843
756 234 919
826 961 410
950 385 852
688 1015 953
968 218 992
242 2 155
888 81 656
274 16 925
782 76 32
177 1020 350
608 74 955
228 436 962
962 882 808
992 119 433
184 17 311
306 191 799
770 790 826
615 582 906
456 198 169
50 535 548
149 920 876
160 826 725
717 349 45
545 680 95
591 819 659
902 647 127
532 635 593
937 67 583
342 134 224
331 154 162
107 850 129
724 928 502
554 180 864
1007 74 978
172 86 59
508 639 34
154 916 609
225 719 584
158 914 1003
739 909 807
545 339 149
750 104 225
599 605 89
41 147 977
502 233 871
532 606 948
417 871 347
5 595 139
653 383 1009
772 925 936
819 854 888
406 659 492
77 1005 830
686 267 154
67 189 770
83 678 940
261 387 739
895 617 455
247 361 303
503 310 660
120 253 551
498 65 284
959 246 973
427 671 124
796 603 24
851 323 1009
548 622 12
781 381 876
382 310 178
279 967 152
405 828 417
351 402 309
428 646 227
537 337 434
155 393 852
974 599 597
990 1016 748
452 568 679
280 516 521
858 691 572
510 408 348
129 997 97
2 687 422
166 592 822
182 29 740
745 743 482
210 897 663
953 906 195
808 737 1023
912 493 833
130 938 760
28 657 262
158 253 677
258 507 202
262 152 946
269 140 61
819 91 242
528 554 327
1007 936 152
959 213 895
838 802 129
698 784 211
176 325 135
221 194 290
507 509 729
778 374 42
867 174 413
463 392 851
905 657 384
340 510 63
142 103 757
851 942 518
211 555 928
585 439 563
865 601 800
661 628 827
577 57 440
243 911 360
530 613 343
612 403 756
44 775 593
349 777 161
586 117 276
773 18 1023
614 9 227
453 589 1021
981 445 1014
620 838 310
441 895 529
649 1016 745
909 166 238
399 820 581
372 87 667
684 407 845
293 680 505
902 497 860
841 719 478
229 945 185
510 668 209
595 844 211
375 848 121
407 229 902
756 219 326
832 579 943
507 173 156
199 769 1010
1012 820 532
1014 713 47
814 688 671
75 195 20
307 782 301
841 1016 981
1007 628 602
584 56 104
240 85 132
101 447 86
761 307 885
731 444 228
164 912 276
716 686 109
648 794 876
849 863 601
387 200 742
555 478 912
829 805 714
896 859 666
61 997 509
439 249 164
43 447 612
127 595 209
378 549 36
800 740 348
61 84 910
150 455 728
6 492 142
587 286 477
22 702 629
932 338 332
713 365 486
192 90 730
868 10 381
212 387 974
499 489 853
574 375 558
912 214 683
166 420 773
772 380 122
159 608 310
294 790 255
817 677 626
616 397 917
729 545 132
959 822 555
298 411 929
563 785 308
961 594 792
36 786 48
630 311 514
490 802 139
492 970 345
996 413 515
809 485 819
1003 572 608
794 706 347
337 182 157
948 901 674
92 642 366
892 864 957
357 707 951
666 192 737
476 761 191
211 668 263
1000 964 385
850 768 396
138 867 896
833 77 874
565 418 537
900 85 767
271 516 196
249 458 33
209 1007 224
275 225 451
396 664 880
751 564 712
704 284 865
72 974 910
348 950 385
599 281 107
460 428 224
534 460 111
1019 341 584
464 804 235
159 215 611
38 364 82
533 465 381
584 993 194
176 44 541
16 4 643
826 657 800
656 46 188
338 99 777
558 1021 163
1010 471 848
687 10 917
125 733 819
132 993 872
340 835 103
116 782 361
127 477 828
260 46 585
124 136 86
659 464 377
792 756 331
4 734 428
695 8 190
772 49 766
961 375 415
163 497 838
794 368 836
359 68 23
772 517 262
289 703 384
558 951 452
660 388 908
897 768 521
23 589 168
562 995 71
848 535 187
998 384 598
964 818 858
789 137 301
336 364 765
740 197 706
363 492 642
252 847 705
793 763 264
385 555 581
153 746 625
25 195 709
153 973 722
711 720 32
631 525 226
146 522 750
243 969 209
941 954 762
991 334 607
723 17 606
303 373 604
583 777 1016
331 112 472
216 826 786
662 990 850
609 444 979
728 982 541
95 629 506
1009 659 9
132 279 270
838 163 928
873 207 904
24 389 231
511 684 976
736 925 476
710 1019 751
309 520 674
61 41 943
629 1017 713
65 518 253
34 785 743
259 66 140
427 25 19
893 398 740
302 320 450
153 329 755
187 767 32
123 132 616
581 701 713
652 413 35
34 949 576
429 22 1001
592 629 287
898 908 647
684 516 668
846 555 622
197 38 283
463 39 202
718 394 780
304 572 604
869 833 786
146 182 846
386 525 288
1007 384 63
378 1018 381
507 167 807
32 453 346
380 538 114
902 413 118
326 246 529
465 727 495
444 810 884
55 976 982
558 497 499
702 660 706
469 590 602
46 559 90
530 663 134
948 955 44
202 979 503
571 191 1011
152 188 314
814 943 254
347 487 461
8 47 105
189 916 629
322 238 552
369 449 4
501 473 732
596 883 57
268 980 85
482 421 612
176 378 519
114 747 87
711 856 562
435 238 535
736 757 852
134 600 93
907 87 677
678 52 602
289 482 241
563 612 1017
765 123 267
690 232 115
831 798 846
327 117 298
444 120 749
136 310 475
726 473 605
789 532 727
501 535 847
371 847 520
903 500 180
437 648 121
772 980 809
846 21 1005
751 1023 852
857 717 718
552 624 99
700 645 911
836 479 636
538 111 733
973 589 1020
511 642 948
21 979 301
607 737 967
192 254 290
351 358 530
153 379 104
944 256 479
53 1015 568
265 651 1004
760 614 565
716 433 939
356 498 127
412 827 937
2 240 830
1003 909 384
712 655 380
499 457 676
352 513 218
45 367 998
922 761 781
632 388 880
140 251 649
934 670 333
926 569 697
293 86 278
360 521 861
80 582 307
629 196 959
1018 393 311
61 892 568
66 977 344
674 1004 201
154 418 254
371 769 539
143 330 640
918 559 397
268 946 345
471 776 399
167 574 1003
439 559 560
568 93 576
884 492 493
284 642 837
807 430 951
155 83 942
18 966 161
732 31 536
61 926 628
292 120 740
282 128 84
85 510 60
1001 192 81
420 628 577
236 541 995
695 754 998
52 1012 202
806 740 119
46 131 876
222 54 405
474 854 980
334 571 373
622 470 779
408 225 151
801 35 439
939 836 979
414 827 538
509 835 418
722 116 807
262 332 3
31 581 237
550 291 253
953 344 866
233 152 519
406 284 239
873 453 830
808 144 684
510 194 340
624 90 866
877 858 526
445 88 774
613 946 525
748 756 256
443 318 37
78 285 420
2 650 719
256 250 974
300 613 796
524 211 359
776 398 218
1012 969 842
39 128 466
929 786 719
633 464 852
761 343 267
1011 451 146
241 446 527
230 406 5
472 845 701
736 774 23
365 125 775
135 662 653
92 718 362
83 229 205
117 72 235
476 444 342
601 513 499
976 114 680
27 731 52
330 335 157
769 782 897
437 171 220
813 40 154
242 197 809
912 170 338
28 45 128
253 368 68
717 791 323
851 174 533
313 534 729
995 548 320
677 934 855
950 259 607
520 407 720
242 679 936
476 126 748
624 243 183
968 250 709
364 44 238
721 998 590
114 964 134
603 890 817
274 439 992
191 708 725
637 838 394
816 865 791
928 165 661
726 53 552
581 950 251
1012 162 980
453 469 664
132 969 1014
109 208 649
92 959 192
969 249 958
530 840 184
346 654 787
72 88 709
409 790 1015
123 708 427
8 115 841
669 27 972
505 1016 390
125 695 486
533 919 79
122 583 930
982 107 58
465 911 346
680 715 442
325 714 488
118 863 890
374 930 781
430 167 146
89 777 21
778 569 862
526 374 464
460 803 871
483 266 430
701 230 465
631 975 375
397 460 570
509 23 255
413 116 363
615 760 151
761 142 861
960 89 80
841 451 377
486 664 232
813 928 1015
235 845 713
984 702 714
21 193 505
788 857 804
43 164 343
415 956 634
352 622 73
369 736 346
336 823 142
607 146 229
676 588 744
705 297 112
308 851 607
630 397 818
660 566 881
745 849 934
815 496 262
425 475 6
724 462 464
100 687 689
28 377 213
701 186 726
32 361 861
702 679 504
328 1021 151
93 103 422
830 197 851
509 510 216
465 905 578
440 503 35
982 546 645
676 45 939
888 413 776
147 402 773
343 779 603
93 657 254
725 498 553
803 27 532
418 65 351
525 954 580
220 881 62
140 303 963
117 773 625
879 543 49
983 896 389
784 888 366
199 378 915
201 846 11
750 711 549
862 193 713
93 55 131
476 599 607
418 148 693
511 870 956
874 388 155
469 188 486
354 959 735
295 49 454
174 304 534
177 175 880
542 477 537
122 876 1001
911 560 847
873 16 200
991 711 94
380 884 934
551 110 262
89 207 931
497 385 708
447 358 375
803 338 318
237 426 50
491 225 760
655 725 264
313 343 611
231 364 515
189 775 1019
709 834 671
879 45 618
557 237 257
718 346 692
810 577 315
888 990 820
755 890 553
457 918 922
2 851 592
65 969 602
334 761 401
252 990 493
210 536 991
162 189 162
364 159 561
