1024 16384
932 772 706
989 567 866
1001 899 -384
327 681 263
686 466 652
495 237 193
901 577 -533
255 1020 -568
687 589 -272
361 845 714
254 46 844
276 245 886
483 70 -390
585 218 -174
796 1019 428
426 447 -395
175 215 402
834 319 -240
213 477 458
669 400 402
855 612 455
36 532 268
188 830 -823
350 697 80
705 866 69
892 474 -623
146 199 -396
815 175 -142
731 728 932
798 857 -9
491 865 -174
762 207 601
292 828 -421
848 417 -612
48 142 299
925 921 506
811 831 216
537 460 -777
479 971 -459
506 992 302
836 735 54
651 268 -571
834 475 833
816 177 -415
667 614 288
256 23 -655
954 384 648
801 907 -984
604 327 -234
270 144 -260
82 233 -146
438 764 -609
54 440 949
783 780 -914
896 1 835
741 64 869
975 248 -506
531 209 -475
6 352 771
724 239 -205
385 569 -807
34 105 -688
538 550 -483
305 1006 272
971 890 7
142 800 -231
859 716 -1001
814 178 429
51 442 -929
876 694 -992
558 695 301
732 691 -726
25 139 -572
698 722 -324
613 877 618
472 448 -793
849 351 121
250 795 966
125 75 -777
224 54 -995
523 629 209
650 68 -453
837 855 264
670 439 524
550 487 -391
452 13 -971
501 141 -1002
606 481 -26
1018 386 264
481 948 -874
61 766 410
216 932 457
144 905 -632
479 897 661
692 945 922
763 432 491
761 28 -541
234 225 -706
856 967 434
305 263 452
916 248 -146
230 425 660
943 613 826
720 235 -911
553 950 -363
230 127 427
406 623 -488
170 400 257
758 986 556
635 552 -575
403 110 -471
681 820 -485
441 455 63
422 887 -869
982 447 675
732 922 696
810 310 567
195 463 -246
846 924 -815
383 826 -993
585 163 401
427 224 748
616 239 -301
595 1000 9
583 258 -886
700 481 57
1003 395 170
424 308 -589
353 812 -759
418 463 -386
786 657 -507
299 863 137
844 706 171
724 806 -573
370 357 -609
402 690 395
911 130 309
498 716 -251
318 946 982
509 328 745
565 114 -275
320 829 81
595 951 819
545 346 195
469 997 -543
81 1012 -752
31 697 -384
609 184 -511
689 56 -597
555 873 -174
804 357 186
691 603 115
503 338 560
75 145 188
548 185 534
376 264 -897
551 622 -816
394 817 -253
319 482 -441
832 946 389
687 18 460
377 845 213
713 647 -226
439 692 25
115 224 -932
577 288 -369
153 769 -959
531 7 -49
813 845 -5
803 298 28
17 409 772
964 949 766
169 191 -133
707 730 -478
816 477 -999
787 662 -793
696 590 -676
757 805 -13
110 907 -954
498 96 -378
813 604 666
214 545 397
616 159 288
460 572 -259
496 255 153
228 166 135
793 596 -316
530 469 477
741 12 -561
82 71 960
720 680 -272
252 216 650
38 140 167
244 370 161
75 207 260
920 353 230
441 222 -112
105 263 -483
131 291 -35
768 499 576
656 681 614
362 928 723
352 174 221
98 59 745
573 155 468
5 238 -61
507 254 395
229 1004 453
901 358 -948
465 191 543
705 220 -423
216 48 384
646 854 533
576 828 -269
569 873 -374
264 39 -78
102 203 20
607 577 -738
985 832 645
883 139 -939
557 103 328
731 508 -709
418 281 284
922 668 369
168 347 115
491 766 535
744 130 168
808 84 584
330 382 -702
390 724 650
827 695 92
683 721 -444
296 184 -36
197 902 -622
681 1021 945
52 836 -784
916 629 -706
952 45 -344
822 12 -609
925 323 103
262 483 832
130 88 996
234 275 -509
653 61 884
367 635 154
852 735 -339
16 8 998
393 689 -522
368 299 -623
328 679 889
867 822 617
244 206 -925
222 924 609
918 570 923
202 1007 9
465 1000 38
407 673 1022
773 1008 194
609 357 -712
392 356 212
733 152 1
837 160 -43
254 338 101
277 432 289
748 871 -360
147 188 789
339 1019 -410
926 206 -462
825 717 -841
472 36 -257
613 334 584
937 271 -987
158 377 -691
13 882 387
607 641 -743
249 884 -771
727 624 718
589 773 -483
202 39 628
649 334 722
44 172 255
720 272 916
676 810 705
388 788 -178
146 3 250
11 743 245
357 909 -264
476 904 -220
494 955 -1001
547 491 536
820 837 -901
600 4 -7
122 582 369
341 322 984
384 347 51
62 924 -831
555 613 835
348 384 692
167 672 -388
428 625 320
759 228 317
133 647 777
67 975 859
354 152 843
769 256 -975
522 985 -892
124 81 -445
751 743 -692
476 539 -363
14 76 732
639 61 957
56 327 514
256 235 -958
385 701 763
510 489 -218
342 393 -96
504 849 444
529 24 869
775 7 610
850 359 -808
55 609 -458
738 236 -583
298 717 159
632 634 -1015
360 663 -328
192 92 -163
484 614 -706
993 629 126
1018 1013 39
238 632 494
427 360 883
564 229 828
151 59 918
418 911 626
92 188 -697
879 995 -940
475 611 -184
1022 79 235
403 705 601
565 206 97
514 567 -850
624 302 -943
513 90 844
640 680 -795
467 178 -288
553 335 868
10 182 -876
354 221 -982
967 329 -384
530 39 994
148 825 202
631 908 1017
455 757 -386
381 589 -26
766 217 -517
187 594 -404
843 51 -783
759 832 -256
754 204 678
165 649 -351
96 985 185
899 812 281
937 636 715
200 393 24
459 32 212
508 235 -878
700 802 -969
880 270 602
746 488 -1003
33 449 -10
219 263 232
774 988 -78
801 628 -829
16 354 -721
139 235 -285
1012 239 -574
171 743 714
16 428 546
977 955 -931
429 27 -197
885 71 1003
216 131 -144
401 112 -674
509 365 634
668 697 67
913 491 218
211 434 -293
537 791 114
333 168 -437
205 297 988
561 325 276
555 333 566
10 239 670
991 978 -353
819 514 442
551 82 959
225 7 184
939 296 -337
259 923 -642
260 696 -446
327 613 1017
607 666 -196
161 1011 297
832 572 -629
869 827 -500
231 849 -702
808 576 393
872 200 -216
776 926 858
656 147 579
939 340 829
880 662 214
40 955 -615
869 85 -96
817 232 -537
499 379 -36
466 645 -755
36 145 961
440 762 -221
127 133 411
970 875 -758
386 495 795
968 626 534
949 272 964
790 507 -887
568 708 246
317 926 923
542 125 874
370 864 779
100 167 -313
860 832 -20
52 695 -260
491 243 -843
786 20 -379
19 682 812
377 424 -622
467 32 -382
156 58 586
753 154 807
194 644 282
954 542 -705
869 491 -879
980 433 873
13 500 784
1016 527 -797
814 454 10
676 845 -251
95 510 72
515 665 168
945 646 -728
318 591 -96
724 515 -443
625 763 -707
688 580 -522
445 620 742
339 407 852
163 135 -125
527 248 -729
774 392 128
241 1020 948
265 600 946
319 865 27
180 156 679
549 352 -905
374 279 -310
905 324 -929
136 427 -1018
150 205 459
1019 139 -192
753 347 611
435 941 -687
326 466 625
74 861 -69
389 396 375
273 41 -255
534 900 126
499 673 430
778 337 -288
862 597 -768
565 152 -1001
557 332 687
731 754 -365
624 455 -729
178 1013 -201
676 313 722
78 941 967
891 109 -940
495 615 -137
42 625 -790
977 810 -417
262 5 232
524 570 -188
680 834 715
610 717 22
1014 270 -810
63 679 -621
296 17 312
639 625 550
131 840 -685
176 258 834
974 493 292
894 453 -894
463 239 -231
922 544 452
86 547 192
345 421 712
904 119 277
250 845 558
748 471 -551
827 422 -625
431 933 703
250 100 -76
790 206 901
901 671 21
76 834 -255
953 22 -667
991 823 294
679 518 826
427 944 953
76 523 -773
895 376 301
402 322 621
389 141 494
967 81 -450
649 171 -924
379 322 -607
940 653 -825
99 254 114
151 811 -725
270 548 613
129 832 -511
233 957 312
101 700 -716
408 174 -549
620 812 -332
257 793 764
7 296 -669
376 100 415
872 160 297
77 842 -434
429 387 737
1008 678 63
334 508 -667
93 458 72
619 778 382
337 458 -797
1019 992 -463
890 101 -449
348 942 -890
655 858 -326
935 968 360
722 339 -842
413 777 644
644 77 1011
339 965 -230
218 950 -897
115 533 399
612 118 188
871 1005 224
577 451 223
128 2 -433
977 72 958
351 775 -302
485 24 -843
635 698 -89
354 343 333
209 621 -818
897 512 -279
169 525 -842
87 741 -936
114 928 591
654 819 754
425 715 621
541 550 -246
497 410 -376
414 1023 896
949 106 314
47 871 -528
848 492 -930
709 470 419
339 907 -268
724 796 -884
607 347 -644
49 635 -807
680 269 -968
533 336 -729
306 95 -773
13 381 1009
424 544 395
643 114 -154
349 100 -486
750 64 -803
283 645 347
375 97 259
556 190 45
879 1006 -720
655 362 658
665 415 729
105 473 -557
404 525 -345
455 234 -357
293 842 245
886 777 -1005
295 445 -123
999 32 -976
519 699 512
101 621 529
115 478 -174
531 626 929
422 203 -116
388 893 294
397 500 -669
176 955 -359
654 855 788
986 589 -723
469 902 207
581 135 264
333 543 216
632 774 393
217 270 812
869 840 -600
1019 311 699
856 983 -194
335 438 742
704 525 -761
944 603 983
869 364 894
852 337 424
246 973 -855
842 928 276
394 182 251
194 118 -355
706 479 22
94 928 -576
856 709 -644
557 790 -762
940 1023 -601
37 524 306
50 94 415
25 699 -497
537 701 -507
83 952 -38
269 763 -631
675 158 -595
0 412 856
42 703 23
767 912 -795
138 892 -406
691 58 173
850 488 232
277 247 292
388 955 552
311 434 -606
523 218 -478
562 592 925
975 285 587
342 694 716
678 410 -759
606 329 687
85 368 -925
93 431 -624
961 683 -461
644 860 145
357 112 566
387 769 832
16 518 754
232 525 -401
665 187 501
243 862 13
461 350 -134
679 250 -624
251 230 423
384 834 47
791 116 -432
99 743 555
474 531 705
774 983 -156
544 317 -896
593 487 286
59 382 -800
199 713 -46
109 973 669
415 936 527
935 376 482
74 852 358
804 940 -526
764 951 -373
770 247 965
50 739 139
449 471 105
630 75 130
255 876 324
737 41 1023
705 237 -780
9 733 692
488 200 -381
496 1010 339
1005 407 203
586 932 321
955 96 -827
335 739 -591
404 568 817
251 727 -862
387 291 -461
374 294 -128
19 527 175
1001 985 -776
317 594 -733
385 462 -1012
63 822 386
628 259 -851
976 116 -698
83 471 -252
380 685 615
833 526 955
442 896 48
599 328 439
754 471 567
910 777 -349
998 585 -987
207 876 -641
444 734 55
647 131 121
501 639 654
274 492 -987
680 369 -430
866 307 -1016
284 490 -322
403 547 741
814 61 -854
377 146 -553
393 331 -590
1 105 904
873 51 606
725 194 905
385 405 -204
631 676 -131
270 640 408
693 506 -765
714 786 -526
222 771 -1000
500 813 -127
979 784 -5
86 359 -133
305 870 -677
630 150 1022
165 536 -521
505 514 599
143 82 -495
678 950 211
585 246 524
800 508 987
271 334 808
701 517 359
674 923 -199
788 743 1009
363 306 -981
462 769 -193
480 339 -547
409 229 721
547 460 724
819 155 -356
444 774 -889
222 951 -171
699 387 332
739 697 308
69 622 740
247 782 -161
144 406 -800
57 109 -895
552 829 57
709 342 826
444 806 197
266 607 790
618 382 -518
430 732 271
866 930 354
168 35 -127
31 232 332
225 82 -460
506 546 986
514 823 135
433 902 180
955 31 1018
860 978 -11
360 1009 -178
877 279 -770
291 239 719
371 266 -460
517 507 722
591 845 -351
217 605 474
493 789 538
405 574 -333
975 753 -498
745 658 -877
983 904 859
523 1000 -749
989 70 400
390 310 1018
796 2 46
451 442 622
998 872 345
563 75 792
344 50 921
326 380 503
980 847 -138
645 630 352
355 862 664
900 61 137
403 843 315
691 327 -797
287 481 1021
744 45 -337
958 514 -548
368 171 -230
7 876 -665
35 738 653
163 838 805
411 14 -348
277 131 468
166 191 758
319 693 529
655 342 452
36 555 -219
950 375 -755
3 44 -20
470 766 387
881 531 -587
920 355 -664
517 762 125
770 594 -721
71 688 -627
852 246 568
739 588 -474
993 333 -848
17 904 984
600 241 26
664 21 693
444 300 -219
106 839 533
526 834 -825
788 665 -820
756 247 539
694 276 212
531 165 -282
774 141 -507
710 317 -946
951 106 847
544 448 -910
779 609 -163
957 894 -657
680 666 615
653 272 738
608 502 502
610 320 -821
778 78 349
856 288 815
878 90 -35
748 86 -865
261 890 -640
9 762 -678
781 874 742
221 256 -258
479 802 -606
13 411 -113
943 564 327
408 335 -172
565 802 909
270 161 -646
80 747 300
834 69 973
408 858 -228
381 944 189
816 995 -440
317 755 -227
499 577 464
898 223 -304
100 41 842
831 719 -93
196 376 -381
65 903 -847
350 62 855
850 901 773
742 171 909
62 768 631
899 907 -486
422 745 1008
719 414 552
491 670 -940
442 630 -433
915 486 13
29 284 -125
826 302 254
33 253 -8
240 887 -999
934 943 -721
470 567 231
256 593 782
442 255 -911
153 165 375
490 379 96
168 619 302
798 546 -137
975 272 -730
181 0 394
187 250 -689
588 634 738
496 917 291
181 156 819
717 870 79
205 618 449
318 95 657
873 740 -624
160 535 -705
6 429 50
964 1001 -775
22 532 167
386 955 43
212 690 1017
871 220 349
398 495 -195
229 971 433
208 341 -187
443 580 -920
715 451 -791
790 485 -402
949 691 245
140 10 -283
477 132 -72
586 21 244
453 894 -633
708 107 -710
914 265 235
893 859 -400
617 758 -893
573 497 152
350 700 -957
660 592 -160
78 137 -6
718 34 295
827 823 240
461 261 -937
457 347 240
711 932 -782
255 459 182
568 833 477
528 658 -69
731 444 -678
131 610 429
713 302 107
339 149 -920
348 429 -969
632 495 -727
872 578 -209
122 599 -882
225 733 791
222 821 -140
847 923 504
326 859 -625
1 787 547
780 455 535
808 423 994
257 37 89
505 449 71
204 676 -372
675 383 360
508 957 -281
472 361 539
963 39 304
954 647 693
662 293 155
114 385 64
992 960 831
684 45 -992
199 445 984
357 784 -860
465 1018 -4
342 1020 -158
371 476 -298
669 379 -961
306 236 684
38 330 -361
734 97 -669
571 566 -407
808 552 -645
1018 517 -859
880 906 534
60 171 171
74 472 562
102 9 -35
538 584 -137
675 75 -541
413 197 212
382 390 -903
276 590 -464
847 511 -279
978 117 -124
221 555 -43
583 833 556
987 750 963
996 35 -440
885 55 -253
893 432 -407
1011 167 -917
713 6 1021
549 19 510
756 792 723
262 491 -178
285 779 508
193 483 453
641 314 -253
835 1021 -507
922 613 -288
434 446 -184
909 43 -592
200 828 365
311 929 -243
825 193 650
449 233 1011
244 763 -600
808 891 974
510 135 -960
701 826 -580
99 433 816
959 402 993
488 789 1013
203 815 -528
620 73 -357
981 648 -1016
226 156 -436
567 500 468
296 28 952
310 911 446
317 326 915
701 537 -364
228 21 837
218 86 -814
158 624 567
583 830 430
24 79 453
417 125 211
575 537 -118
49 160 53
169 483 -309
177 106 587
276 653 961
856 128 1
782 760 -164
519 989 555
942 326 1005
28 825 132
488 411 -124
720 901 -147
249 93 -37
608 312 -217
444 981 601
529 972 294
861 447 -259
505 987 -504
758 340 735
450 352 -819
744 31 99
747 510 -293
93 808 290
764 413 -964
700 395 758
106 861 -954
721 221 548
973 905 100
540 560 -609
864 13 222
496 268 -475
521 776 -135
370 138 115
604 645 -949
379 144 -948
936 278 -406
236 36 220
651 378 -456
799 650 -264
651 177 290
792 863 840
936 529 188
909 114 -370
798 977 -602
438 92 613
68 1013 -220
766 983 -919
449 747 580
701 402 608
975 590 -725
1019 960 221
597 104 -707
737 658 935
31 596 -225
76 317 -191
841 1007 -906
994 557 -327
708 284 -220
271 420 768
873 734 -801
301 1013 -273
75 295 -40
690 755 269
562 205 85
695 137 -91
70 719 216
837 268 71
989 526 763
822 168 -36
547 397 -681
281 44 -649
639 258 138
889 200 -312
180 489 836
690 85 564
620 684 678
255 192 -79
235 412 -403
520 595 -554
244 307 36
267 584 536
428 769 123
86 709 719
28 610 831
236 466 823
28 993 442
124 547 -389
137 388 -856
872 938 -342
58 344 -781
511 2 -76
776 355 -530
607 674 -20
21 150 1021
528 806 456
445 612 -1016
808 784 354
429 521 342
850 600 -955
786 644 -361
53 129 -710
293 280 -525
407 666 667
187 939 -390
691 269 -800
308 228 806
967 969 -201
290 938 -585
68 569 -962
923 248 77
935 381 -421
972 408 375
975 411 -977
170 929 93
153 245 -14
516 826 -526
258 391 558
850 621 -730
122 715 897
14 730 -311
454 84 -194
220 411 70
95 175 -902
482 766 -649
743 792 -184
377 525 200
452 929 938
1004 486 138
608 898 992
956 30 702
624 994 -936
360 403 -654
355 815 -288
937 520 103
693 151 -498
270 918 733
17 146 -26
845 999 776
504 279 501
421 204 729
34 392 -104
556 677 128
9 263 37
559 966 529
451 571 -992
169 971 -8
68 994 93
528 413 119
128 826 752
441 32 630
191 867 947
668 676 770
277 48 880
1023 701 749
981 28 61
379 769 -384
576 744 -663
904 250 -708
761 708 315
620 841 418
602 584 399
420 65 -572
572 718 -213
391 14 623
370 827 -807
357 27 -309
615 2 -849
288 1023 207
714 952 556
745 306 93
889 768 -285
56 248 308
769 483 245
30 229 -134
781 123 -743
144 69 724
135 965 493
453 904 -711
639 681 877
487 961 142
535 605 -939
984 42 -981
660 732 -668
394 98 -16
335 657 -211
793 512 635
370 757 -304
429 104 -449
731 765 -810
894 796 625
409 303 778
420 57 171
720 556 488
866 555 -312
886 430 -560
730 410 -970
284 979 -544
581 833 458
661 790 -875
557 699 -532
590 244 67
962 391 461
786 574 -990
860 196 491
561 930 469
105 7 -532
25 616 -448
410 432 -482
938 649 328
241 676 608
881 570 -103
339 655 621
85 435 926
539 520 -429
657 638 -89
824 626 -396
740 990 -521
821 225 -603
868 572 -52
168 573 -112
113 472 -312
974 587 -524
412 555 -613
1022 484 993
779 913 -783
954 745 273
183 99 307
996 87 1002
262 481 -485
620 998 -267
393 458 -534
300 1000 667
224 145 -859
585 28 558
87 439 -383
159 835 -401
150 178 665
996 303 436
156 116 -703
691 353 193
994 517 -102
484 947 127
151 750 714
145 803 -651
57 530 201
713 814 -804
1000 486 -618
630 687 55
300 67 211
945 905 989
928 160 -641
863 149 -735
702 708 -702
800 531 496
359 47 688
926 547 -20
326 612 -414
712 705 -637
513 682 -966
751 493 756
404 804 -566
94 559 526
521 396 1019
58 424 -332
219 638 -941
873 446 -137
838 945 495
866 279 922
108 859 -652
483 311 852
706 421 -365
341 11 -500
555 366 102
235 759 -818
303 14 -531
1016 371 582
963 840 645
650 244 -556
729 87 -700
971 511 816
784 824 567
318 151 300
931 544 -13
356 814 -610
643 971 337
281 621 809
876 976 -481
574 857 28
361 32 482
51 490 43
464 213 54
963 577 -183
851 341 44
564 224 -103
918 393 426
685 957 743
393 904 726
620 277 253
143 932 79
1019 387 -214
414 275 569
649 688 -929
520 421 287
719 696 771
37 12 39
609 873 -590
606 589 356
672 76 850
996 340 -226
725 543 -234
680 858 -83
155 366 131
210 651 827
731 418 878
886 837 -664
936 85 -175
418 832 -264
1016 526 -388
503 863 -300
790 56 427
985 596 -481
923 695 -759
836 428 -557
845 775 479
189 641 386
497 208 -668
270 927 697
632 618 434
573 79 660
844 352 820
135 193 586
9 476 641
99 783 920
654 726 -1015
912 375 -918
152 492 -358
552 454 -685
873 325 -314
574 462 346
965 805 280
710 768 -865
187 590 -101
181 325 -363
191 835 697
761 977 -512
986 187 -830
66 819 947
240 7 -864
636 817 511
783 51 302
589 457 -157
789 679 -71
914 66 848
572 0 -20
827 757 462
851 71 -981
636 698 -76
501 984 -614
315 293 748
497 51 -264
878 924 -685
403 18 593
504 362 285
194 316 969
922 175 -19
693 170 -786
128 795 731
419 844 -812
224 43 -538
9 570 1006
236 571 -737
815 26 961
1001 996 508
951 373 -474
396 514 -696
588 18 14
855 130 188
469 300 -420
1007 121 -576
735 271 -315
28 98 988
137 254 379
84 688 644
724 694 454
693 313 965
981 896 303
913 898 15
128 487 -698
11 134 254
531 762 76
984 143 -802
291 564 851
344 721 -428
213 169 -571
841 324 -402
111 743 -608
34 413 -983
854 491 -767
117 620 400
401 378 842
214 734 65
358 982 -336
181 754 -754
898 931 -133
673 731 -32
615 730 -29
1012 536 794
836 351 -425
657 416 -927
656 772 734
222 665 -160
661 747 273
708 253 -144
932 880 454
299 297 1009
642 60 -108
347 296 -37
412 927 -784
16 885 202
300 697 -697
573 880 -20
702 816 -713
646 281 -80
357 553 458
793 699 -366
95 226 -856
561 776 29
826 971 -745
518 118 -988
681 127 -896
769 127 642
66 644 -385
140 480 111
625 1008 904
80 424 -577
557 748 393
192 601 -419
811 587 695
525 314 -763
342 280 863
181 5 -289
844 268 -308
46 519 -495
137 847 235
62 570 439
384 410 622
917 95 -649
57 972 129
442 20 231
442 947 -608
996 781 -420
175 1013 372
583 469 -287
779 151 345
562 356 384
45 47 -1009
634 349 307
223 776 388
855 29 466
990 735 -432
242 386 -56
937 143 474
577 698 -948
904 603 423
431 435 757
560 850 -889
638 332 -1000
552 946 -970
943 963 -398
576 955 419
417 847 734
34 961 981
131 556 902
538 897 -644
664 564 747
207 747 481
375 475 -790
239 93 619
890 661 -274
82 841 997
261 922 -922
774 41 260
170 35 -818
193 1007 -809
35 596 32
66 0 921
258 626 -231
555 1000 -912
489 389 -202
524 913 -220
406 693 971
777 210 -916
689 949 802
924 56 -975
350 667 -804
398 1012 -642
71 646 507
728 531 -262
47 603 945
76 436 60
502 476 -958
764 117 327
21 380 910
161 785 -583
353 332 200
510 829 626
367 731 -329
638 623 -92
556 512 498
973 526 227
51 777 276
809 681 469
813 744 -401
525 789 -209
938 0 -844
335 361 -255
818 55 171
350 351 367
11 475 -768
122 136 -69
823 275 -996
697 540 302
652 329 670
45 883 520
521 512 588
406 479 209
862 31 -974
971 728 -533
163 119 -633
646 597 830
713 433 605
159 511 1023
729 336 744
154 483 278
472 877 -429
560 122 732
294 161 961
285 97 526
86 644 52
614 655 919
219 200 -11
922 212 -901
117 430 -25
821 372 97
799 880 564
508 601 978
273 47 -212
856 336 -771
932 494 281
40 518 -427
456 174 -6
151 1020 -514
566 21 -479
965 382 -516
610 316 1024
570 165 478
226 548 873
599 798 -53
669 190 -714
570 717 -429
786 921 122
733 764 -504
30 860 617
809 966 939
95 722 523
1021 1014 54
329 32 -286
380 409 -455
123 894 -500
875 336 814
89 665 839
532 280 839
787 742 319
1002 390 233
293 76 -198
60 34 470
402 672 701
373 278 92
970 117 927
983 780 -862
883 972 -232
65 50 -547
990 261 -58
904 294 -913
494 355 -251
498 590 -655
956 792 811
137 956 128
613 637 -546
713 738 -1002
858 441 632
422 86 246
665 751 -345
584 695 766
691 765 347
764 975 434
37 856 -215
805 80 -109
409 766 392
935 239 432
400 474 -608
888 1008 1009
651 29 -950
214 560 -796
930 8 267
191 440 144
589 505 731
557 938 138
1 678 705
894 601 -257
361 567 -111
491 247 -795
923 390 139
354 579 -831
966 247 -632
759 551 259
975 431 -851
790 287 -987
295 81 -381
283 935 -867
810 250 -996
253 669 565
846 666 -554
332 398 382
81 949 839
303 93 5
862 647 94
355 449 720
724 585 -540
190 799 -787
196 154 -1004
743 706 68
359 619 385
388 362 -863
505 770 346
581 621 561
63 603 -344
605 593 333
126 832 475
1022 769 930
897 745 117
936 547 257
776 636 16
408 1000 -583
446 121 36
643 648 -747
619 262 -634
184 677 955
796 403 -666
813 254 161
348 702 -472
818 203 556
489 863 -899
623 936 284
510 1002 827
566 862 555
381 445 60
388 151 94
756 234 -566
305 673 -370
179 806 -753
705 975 575
933 797 686
138 715 453
543 827 949
257 694 -1014
144 873 -924
504 819 935
961 752 -484
151 903 789
416 356 -569
223 357 -337
678 463 423
165 124 194
644 901 -316
340 369 800
451 170 947
884 71 -528
558 328 -62
376 305 47
802 865 -763
773 837 -276
483 38 131
233 42 472
496 952 -596
15 748 189
888 77 -227
622 138 945
703 231 -728
359 674 -791
85 569 -907
848 117 -204
718 46 -988
742 562 -378
591 206 -267
980 755 617
104 878 0
478 153 -181
118 949 227
275 228 399
514 63 302
123 360 -451
68 260 626
1022 414 -363
172 449 -317
954 469 460
86 638 194
93 321 -541
878 895 828
739 132 396
630 709 812
454 364 -780
269 821 383
1002 692 -104
418 360 45
566 213 -159
869 891 -75
82 707 -850
457 603 -928
346 207 -142
748 666 33
97 647 -551
1003 737 541
1002 23 947
651 509 -1007
977 383 -374
92 355 126
885 702 537
642 150 612
540 766 71
472 557 -1004
253 625 -256
519 912 633
531 38 -925
16 830 -482
250 304 -470
113 423 -655
844 155 971
105 699 256
767 977 755
26 561 818
277 528 -465
446 677 -34
251 791 -99
413 1001 578
596 610 1015
65 459 -997
646 377 -698
115 991 -574
191 754 -335
325 430 62
616 103 325
306 518 70
900 985 -227
199 134 -745
824 978 751
304 593 448
570 883 -282
61 447 55
877 52 724
1007 696 149
1010 815 -802
648 892 426
850 594 -802
679 896 473
203 85 -37
295 745 140
407 783 70
202 372 881
634 228 -72
366 398 -228
527 129 990
135 737 -512
334 222 379
968 938 466
3 285 -95
269 363 -548
1013 554 -679
799 72 -204
427 771 417
227 757 -166
796 682 -868
31 334 -905
328 63 584
39 664 -746
867 179 -650
165 621 490
49 672 447
254 367 -580
754 280 -167
990 392 -445
50 390 354
214 773 1004
487 916 880
961 167 -350
87 575 -826
494 63 910
822 710 -67
347 778 165
466 501 362
879 974 923
168 443 771
780 136 -581
538 435 -294
208 497 -11
780 554 -177
378 280 -315
416 833 -566
961 1009 -99
274 187 -621
612 742 -919
447 981 851
613 450 432
333 446 670
749 471 443
330 104 101
